frequency, value
269.2,0.09894
270.5,0.09904
271.9,0.09913
273.2,0.09922
274.5,0.09931
275.9,0.09939
277.2,0.09947
278.6,0.09954
279.9,0.0996
281.3,0.09966
282.6,0.09972
284,0.09977
285.3,0.09982
286.7,0.09986
288,0.09989
289.4,0.09992
290.7,0.09995
292,0.09997
293.4,0.09998
294.7,0.09999
296.1,0.1
297.4,0.1
298.8,0.09999
300.1,0.09998
301.5,0.09997
302.8,0.09995
304.2,0.09992
305.5,0.09989
306.8,0.09986
308.2,0.09982
309.5,0.09977
310.9,0.09972
312.2,0.09966
313.6,0.0996
314.9,0.09954
316.3,0.09947
317.6,0.09939
319,0.09931
320.3,0.09922
321.7,0.09913
323,0.09904
324.3,0.09894
325.7,0.09883
327,0.09872
328.4,0.0986
329.7,0.09848
331.1,0.09835
332.4,0.09822
333.8,0.09809
335.1,0.09795
336.5,0.0978
337.8,0.09765
339.1,0.09749
340.5,0.09733
341.8,0.09717
343.2,0.097
344.5,0.09682
345.9,0.09664
347.2,0.09645
348.6,0.09626
349.9,0.09607
351.3,0.09587
352.6,0.09566
354,0.09545
355.3,0.09524
356.6,0.09502
358,0.09479
359.3,0.09456
360.7,0.09433
362,0.09409
363.4,0.09385
364.7,0.0936
366.1,0.09335
367.4,0.09309
368.8,0.09282
370.1,0.09256
371.4,0.09229
372.8,0.09201
374.1,0.09173
375.5,0.09144
376.8,0.09115
378.2,0.09086
379.5,0.09056
380.9,0.09025
382.2,0.08994
383.6,0.08963
384.9,0.08931
386.3,0.08899
387.6,0.08866
388.9,0.08833
390.3,0.08799
391.6,0.08765
393,0.08731
394.3,0.08696
395.7,0.0866
397,0.08624
398.4,0.08588
399.7,0.08551
401.1,0.08514
402.4,0.08477
403.7,0.08439
405.1,0.084
406.4,0.08361
407.8,0.08322
409.1,0.08282
410.5,0.08242
411.8,0.08202
413.2,0.08161
414.5,0.08119
415.9,0.08078
417.2,0.08035
418.6,0.07993
419.9,0.0795
421.2,0.07906
422.6,0.07863
423.9,0.07818
425.3,0.07774
426.6,0.07729
428,0.07683
429.3,0.07638
430.7,0.07591
432,0.07545
433.4,0.07498
434.7,0.0745
436,0.07403
437.4,0.07355
438.7,0.07306
440.1,0.07257
441.4,0.07208
442.8,0.07159
444.1,0.07109
445.5,0.07058
446.8,0.07008
448.2,0.06957
449.5,0.06905
450.9,0.06854
452.2,0.06802
453.5,0.06749
454.9,0.06697
456.2,0.06644
457.6,0.0659
458.9,0.06536
460.3,0.06482
461.6,0.06428
463,0.06373
464.3,0.06318
465.7,0.06263
467,0.06207
468.3,0.06151
469.7,0.06095
471,0.06038
472.4,0.05981
473.7,0.05924
475.1,0.05866
476.4,0.05808
477.8,0.0575
479.1,0.05692
480.5,0.05633
481.8,0.05574
483.2,0.05515
484.5,0.05455
485.8,0.05396
487.2,0.05335
488.5,0.05275
489.9,0.05214
491.2,0.05153
492.6,0.05092
493.9,0.05031
495.3,0.04969
496.6,0.04907
498,0.04845
499.3,0.04783
500.6,0.0472
502,0.04657
503.3,0.04594
504.7,0.0453
506,0.04467
507.4,0.04403
508.7,0.04339
510.1,0.04275
511.4,0.0421
512.8,0.04145
514.1,0.0408
515.5,0.04015
516.8,0.0395
518.1,0.03884
519.5,0.03819
520.8,0.03753
522.2,0.03687
523.5,0.0362
524.9,0.03554
526.2,0.03487
527.6,0.0342
528.9,0.03353
530.3,0.03286
531.6,0.03219
532.9,0.03151
534.3,0.03083
535.6,0.03016
537,0.02948
538.3,0.02879
539.7,0.02811
541,0.02743
542.4,0.02674
543.7,0.02605
545.1,0.02537
546.4,0.02468
547.8,0.02398
549.1,0.02329
550.4,0.0226
551.8,0.0219
553.1,0.02121
554.5,0.02051
555.8,0.01981
557.2,0.01912
558.5,0.01842
559.9,0.01772
561.2,0.01701
562.6,0.01631
563.9,0.01561
565.2,0.0149
566.6,0.0142
567.9,0.01349
569.3,0.01279
570.6,0.01208
572,0.01137
573.3,0.01067
574.7,0.009957
576,0.009248
577.4,0.008538
578.7,0.007828
580.1,0.007118
581.4,0.006407
582.7,0.005696
584.1,0.004985
585.4,0.004273
586.8,0.003561
588.1,0.002849
589.5,0.002137
590.8,0.001425
592.2,0.0007124
593.5,5.765e-09
594.9,-0.0007124
596.2,-0.001425
597.5,-0.002137
598.9,-0.002849
600.2,-0.003561
601.6,-0.004273
602.9,-0.004985
604.3,-0.005696
605.6,-0.006407
607,-0.007118
608.3,-0.007828
609.7,-0.008538
611,-0.009248
612.4,-0.009957
613.7,-0.01067
615,-0.01137
616.4,-0.01208
617.7,-0.01279
619.1,-0.01349
620.4,-0.0142
621.8,-0.0149
623.1,-0.01561
624.5,-0.01631
625.8,-0.01701
627.2,-0.01772
628.5,-0.01842
629.8,-0.01912
631.2,-0.01981
632.5,-0.02051
633.9,-0.02121
635.2,-0.0219
636.6,-0.0226
637.9,-0.02329
639.3,-0.02398
640.6,-0.02468
642,-0.02537
643.3,-0.02605
644.7,-0.02674
646,-0.02743
647.3,-0.02811
648.7,-0.02879
650,-0.02948
651.4,-0.03016
652.7,-0.03083
654.1,-0.03151
655.4,-0.03219
656.8,-0.03286
658.1,-0.03353
659.5,-0.0342
660.8,-0.03487
662.1,-0.03554
663.5,-0.0362
664.8,-0.03687
666.2,-0.03753
667.5,-0.03819
668.9,-0.03884
670.2,-0.0395
671.6,-0.04015
672.9,-0.0408
674.3,-0.04145
675.6,-0.0421
677,-0.04275
678.3,-0.04339
679.6,-0.04403
681,-0.04467
682.3,-0.0453
683.7,-0.04594
685,-0.04657
686.4,-0.0472
687.7,-0.04783
689.1,-0.04845
690.4,-0.04907
691.8,-0.04969
693.1,-0.05031
694.4,-0.05092
695.8,-0.05153
697.1,-0.05214
698.5,-0.05275
699.8,-0.05335
701.2,-0.05396
702.5,-0.05455
703.9,-0.05515
705.2,-0.05574
706.6,-0.05633
707.9,-0.05692
709.2,-0.0575
710.6,-0.05808
711.9,-0.05866
713.3,-0.05924
714.6,-0.05981
716,-0.06038
717.3,-0.06095
718.7,-0.06151
720,-0.06207
721.4,-0.06263
722.7,-0.06318
724.1,-0.06373
725.4,-0.06428
726.7,-0.06482
728.1,-0.06536
729.4,-0.0659
730.8,-0.06644
732.1,-0.06697
733.5,-0.06749
734.8,-0.06802
736.2,-0.06854
737.5,-0.06905
738.9,-0.06957
740.2,-0.07008
741.5,-0.07058
742.9,-0.07109
744.2,-0.07159
745.6,-0.07208
746.9,-0.07257
748.3,-0.07306
749.6,-0.07355
751,-0.07403
752.3,-0.0745
753.7,-0.07498
755,-0.07545
756.4,-0.07591
757.7,-0.07638
759,-0.07683
760.4,-0.07729
761.7,-0.07774
763.1,-0.07818
764.4,-0.07863
765.8,-0.07906
767.1,-0.0795
768.5,-0.07993
769.8,-0.08035
771.2,-0.08078
772.5,-0.08119
773.8,-0.08161
775.2,-0.08202
776.5,-0.08242
777.9,-0.08282
779.2,-0.08322
780.6,-0.08361
781.9,-0.084
783.3,-0.08439
784.6,-0.08477
786,-0.08514
787.3,-0.08551
788.7,-0.08588
790,-0.08624
791.3,-0.0866
792.7,-0.08696
794,-0.08731
795.4,-0.08765
796.7,-0.08799
798.1,-0.08833
799.4,-0.08866
800.8,-0.08899
802.1,-0.08931
803.5,-0.08963
804.8,-0.08994
806.1,-0.09025
807.5,-0.09056
808.8,-0.09086
810.2,-0.09115
811.5,-0.09144
812.9,-0.09173
814.2,-0.09201
815.6,-0.09229
816.9,-0.09256
818.3,-0.09282
819.6,-0.09309
821,-0.09335
822.3,-0.0936
823.6,-0.09385
825,-0.09409
826.3,-0.09433
827.7,-0.09456
829,-0.09479
830.4,-0.09502
831.7,-0.09524
833.1,-0.09545
834.4,-0.09566
835.8,-0.09587
837.1,-0.09607
838.4,-0.09626
839.8,-0.09645
841.1,-0.09664
842.5,-0.09682
843.8,-0.097
845.2,-0.09717
846.5,-0.09733
847.9,-0.09749
849.2,-0.09765
850.6,-0.0978
851.9,-0.09795
853.3,-0.09809
854.6,-0.09822
855.9,-0.09835
857.3,-0.09848
858.6,-0.0986
860,-0.09872
861.3,-0.09883
862.7,-0.09894
864,-0.09904
865.4,-0.09913
866.7,-0.09922
868.1,-0.09931
869.4,-0.09939
870.7,-0.09947
872.1,-0.09954
873.4,-0.0996
874.8,-0.09966
876.1,-0.09972
877.5,-0.09977
878.8,-0.09982
880.2,-0.09986
881.5,-0.09989
882.9,-0.09992
884.2,-0.09995
885.6,-0.09997
886.9,-0.09998
888.2,-0.09999
889.6,-0.1
890.9,-0.1
892.3,-0.09999
893.6,-0.09998
895,-0.09997
896.3,-0.09995
897.7,-0.09992
899,-0.09989
900.4,-0.09986
901.7,-0.09982
903,-0.09977
904.4,-0.09972
905.7,-0.09966
907.1,-0.0996
908.4,-0.09954
909.8,-0.09947
911.1,-0.09939
912.5,-0.09931
913.8,-0.09922
915.2,-0.09913
916.5,-0.09904
917.9,-0.09894
919.2,-0.09883
920.5,-0.09872
921.9,-0.0986
923.2,-0.09848
924.6,-0.09835
925.9,-0.09822
927.3,-0.09809
928.6,-0.09795
930,-0.0978
931.3,-0.09765
932.7,-0.09749
934,-0.09733
935.3,-0.09717
936.7,-0.097
938,-0.09682
939.4,-0.09664
940.7,-0.09645
942.1,-0.09626
943.4,-0.09607
944.8,-0.09587
946.1,-0.09566
947.5,-0.09545
948.8,-0.09524
950.2,-0.09502
951.5,-0.09479
952.8,-0.09456
954.2,-0.09433
955.5,-0.09409
956.9,-0.09385
958.2,-0.0936
959.6,-0.09335
960.9,-0.09309
962.3,-0.09282
963.6,-0.09256
965,-0.09229
966.3,-0.09201
967.6,-0.09173
969,-0.09144
970.3,-0.09115
971.7,-0.09086
973,-0.09056
974.4,-0.09025
975.7,-0.08994
977.1,-0.08963
978.4,-0.08931
979.8,-0.08899
981.1,-0.08866
982.5,-0.08833
983.8,-0.08799
985.1,-0.08765
986.5,-0.08731
987.8,-0.08696
989.2,-0.0866
990.5,-0.08624
991.9,-0.08588
993.2,-0.08551
994.6,-0.08514
995.9,-0.08477
997.3,-0.08439
998.6,-0.084
999.9,-0.08361
1001,-0.08322
1003,-0.08282
1004,-0.08242
1005,-0.08202
1007,-0.08161
1008,-0.08119
1009,-0.08078
1011,-0.08035
1012,-0.07993
1013,-0.0795
1015,-0.07906
1016,-0.07863
1017,-0.07818
1019,-0.07774
1020,-0.07729
1021,-0.07683
1023,-0.07638
1024,-0.07591
1026,-0.07545
1027,-0.07498
1028,-0.0745
1030,-0.07403
1031,-0.07355
1032,-0.07306
1034,-0.07257
1035,-0.07208
1036,-0.07159
1038,-0.07109
1039,-0.07058
1040,-0.07008
1042,-0.06957
1043,-0.06905
1044,-0.06854
1046,-0.06802
1047,-0.06749
1048,-0.06697
1050,-0.06644
1051,-0.0659
1052,-0.06536
1054,-0.06482
1055,-0.06428
1056,-0.06373
1058,-0.06318
1059,-0.06263
1061,-0.06207
1062,-0.06151
1063,-0.06095
1065,-0.06038
1066,-0.05981
1067,-0.05924
1069,-0.05866
1070,-0.05808
1071,-0.0575
1073,-0.05692
1074,-0.05633
1075,-0.05574
1077,-0.05515
1078,-0.05455
1079,-0.05396
1081,-0.05335
1082,-0.05275
1083,-0.05214
1085,-0.05153
1086,-0.05092
1087,-0.05031
1089,-0.04969
1090,-0.04907
1091,-0.04845
1093,-0.04783
1094,-0.0472
1096,-0.04657
1097,-0.04594
1098,-0.0453
1100,-0.04467
1101,-0.04403
1102,-0.04339
1104,-0.04275
1105,-0.0421
1106,-0.04145
1108,-0.0408
1109,-0.04015
1110,-0.0395
1112,-0.03884
1113,-0.03819
1114,-0.03753
1116,-0.03687
1117,-0.0362
1118,-0.03554
1120,-0.03487
1121,-0.0342
1122,-0.03353
1124,-0.03286
1125,-0.03219
1126,-0.03151
1128,-0.03083
1129,-0.03016
1130,-0.02948
1132,-0.02879
1133,-0.02811
1135,-0.02743
1136,-0.02674
1137,-0.02605
1139,-0.02537
1140,-0.02468
1141,-0.02398
1143,-0.02329
1144,-0.0226
1145,-0.0219
1147,-0.02121
1148,-0.02051
1149,-0.01981
1151,-0.01912
1152,-0.01842
1153,-0.01772
1155,-0.01701
1156,-0.01631
1157,-0.01561
1159,-0.0149
1160,-0.0142
1161,-0.01349
1163,-0.01279
1164,-0.01208
1165,-0.01137
1167,-0.01067
1168,-0.009957
1170,-0.009248
1171,-0.008538
1172,-0.007828
1174,-0.007118
1175,-0.006407
1176,-0.005696
1178,-0.004985
1179,-0.004273
1180,-0.003561
1182,-0.002849
1183,-0.002137
1184,-0.001425
1186,-0.0007124
1187,-1.153e-08
1188,0.0007124
1190,0.001425
1191,0.002137
1192,0.002849
1194,0.003561
1195,0.004273
1196,0.004985
1198,0.005696
1199,0.006407
1200,0.007118
1202,0.007828
1203,0.008538
1205,0.009248
1206,0.009957
1207,0.01067
1209,0.01137
1210,0.01208
1211,0.01279
1213,0.01349
1214,0.0142
1215,0.0149
1217,0.01561
1218,0.01631
1219,0.01701
1221,0.01772
1222,0.01842
1223,0.01912
1225,0.01981
1226,0.02051
1227,0.02121
1229,0.0219
1230,0.0226
1231,0.02329
1233,0.02398
1234,0.02468
1235,0.02537
1237,0.02605
1238,0.02674
1240,0.02743
1241,0.02811
1242,0.02879
1244,0.02948
1245,0.03016
1246,0.03083
1248,0.03151
1249,0.03219
1250,0.03286
1252,0.03353
1253,0.0342
1254,0.03487
1256,0.03554
1257,0.0362
1258,0.03687
1260,0.03753
1261,0.03819
1262,0.03884
1264,0.0395
1265,0.04015
1266,0.0408
1268,0.04145
1269,0.0421
1270,0.04275
1272,0.04339
1273,0.04403
1274,0.04467
1276,0.0453
1277,0.04594
1279,0.04657
1280,0.0472
1281,0.04783
1283,0.04845
1284,0.04907
1285,0.04969
1287,0.05031
1288,0.05092
1289,0.05153
1291,0.05214
1292,0.05275
1293,0.05335
1295,0.05396
1296,0.05455
1297,0.05515
1299,0.05574
1300,0.05633
1301,0.05692
1303,0.0575
1304,0.05808
1305,0.05866
1307,0.05924
1308,0.05981
1309,0.06038
1311,0.06095
1312,0.06151
1314,0.06207
1315,0.06263
1316,0.06318
1318,0.06373
1319,0.06428
1320,0.06482
1322,0.06536
1323,0.0659
1324,0.06644
1326,0.06697
1327,0.06749
1328,0.06802
1330,0.06854
1331,0.06905
1332,0.06957
1334,0.07008
1335,0.07058
1336,0.07109
1338,0.07159
1339,0.07208
1340,0.07257
1342,0.07306
1343,0.07355
1344,0.07403
1346,0.0745
1347,0.07498
1349,0.07545
1350,0.07591
1351,0.07638
1353,0.07683
1354,0.07729
1355,0.07774
1357,0.07818
1358,0.07863
1359,0.07906
1361,0.0795
1362,0.07993
1363,0.08035
1365,0.08078
1366,0.08119
1367,0.08161
1369,0.08202
1370,0.08242
1371,0.08282
1373,0.08322
1374,0.08361
1375,0.084
1377,0.08439
1378,0.08477
1379,0.08514
1381,0.08551
1382,0.08588
1384,0.08624
1385,0.0866
1386,0.08696
1388,0.08731
1389,0.08765
1390,0.08799
1392,0.08833
1393,0.08866
1394,0.08899
1396,0.08931
1397,0.08963
1398,0.08994
1400,0.09025
1401,0.09056
1402,0.09086
1404,0.09115
1405,0.09144
1406,0.09173
1408,0.09201
1409,0.09229
1410,0.09256
1412,0.09282
1413,0.09309
1414,0.09335
1416,0.0936
1417,0.09385
1418,0.09409
1420,0.09433
1421,0.09456
1423,0.09479
1424,0.09502
1425,0.09524
1427,0.09545
1428,0.09566
1429,0.09587
1431,0.09607
1432,0.09626
1433,0.09645
1435,0.09664
1436,0.09682
1437,0.097
1439,0.09717
1440,0.09733
1441,0.09749
1443,0.09765
1444,0.0978
1445,0.09795
1447,0.09809
1448,0.09822
1449,0.09835
1451,0.09848
1452,0.0986
1453,0.09872
1455,0.09883
1456,0.09894
1458,0.09904
1459,0.09913
1460,0.09922
1462,0.09931
1463,0.09939
1464,0.09947
1466,0.09954
1467,0.0996
1468,0.09966
1470,0.09972
1471,0.09977
1472,0.09982
1474,0.09986
1475,0.09989
1476,0.09992
1478,0.09995
1479,0.09997
1480,0.09998
1482,0.09999
1483,0.1
1484,0.1
1486,0.09999
1487,0.09998
1488,0.09997
1490,0.09995
1491,0.09992
1493,0.09989
1494,0.09986
1495,0.09982
1497,0.09977
1498,0.09972
1499,0.09966
1501,0.0996
1502,0.09954
1503,0.09947
1505,0.09939
1506,0.09931
1507,0.09922
1509,0.09913
1510,0.09904
1511,0.09894
1513,0.09883
1514,0.09872
1515,0.0986
1517,0.09848
1518,0.09835
1519,0.09822
1521,0.09809
1522,0.09795
1523,0.0978
1525,0.09765
1526,0.09749
1528,0.09733
1529,0.09717
1530,0.097
1532,0.09682
1533,0.09664
1534,0.09645
1536,0.09626
1537,0.09607
1538,0.09587
1540,0.09566
1541,0.09545
1542,0.09524
1544,0.09502
1545,0.09479
1546,0.09456
1548,0.09433
1549,0.09409
1550,0.09385
1552,0.0936
1553,0.09335
1554,0.09309
1556,0.09282
1557,0.09256
1558,0.09229
1560,0.09201
1561,0.09173
1563,0.09144
1564,0.09115
1565,0.09086
1567,0.09056
1568,0.09025
1569,0.08994
1571,0.08963
1572,0.08931
1573,0.08899
1575,0.08866
1576,0.08833
1577,0.08799
1579,0.08765
1580,0.08731
1581,0.08696
1583,0.0866
1584,0.08624
1585,0.08588
1587,0.08551
1588,0.08514
1589,0.08477
1591,0.08439
1592,0.084
1593,0.08361
1595,0.08322
1596,0.08282
1597,0.08242
1599,0.08202
1600,0.08161
1602,0.08119
1603,0.08078
1604,0.08035
1606,0.07993
1607,0.0795
1608,0.07906
1610,0.07863
1611,0.07818
1612,0.07774
1614,0.07729
1615,0.07683
1616,0.07638
1618,0.07591
1619,0.07545
1620,0.07498
1622,0.0745
1623,0.07403
1624,0.07355
1626,0.07306
1627,0.07257
1628,0.07208
1630,0.07159
1631,0.07109
1632,0.07058
1634,0.07008
1635,0.06957
1637,0.06905
1638,0.06854
1639,0.06802
1641,0.06749
1642,0.06697
1643,0.06644
1645,0.0659
1646,0.06536
1647,0.06482
1649,0.06428
1650,0.06373
1651,0.06318
1653,0.06263
1654,0.06207
1655,0.06151
1657,0.06095
1658,0.06038
1659,0.05981
1661,0.05924
1662,0.05866
1663,0.05808
1665,0.0575
1666,0.05692
1667,0.05633
1669,0.05574
1670,0.05515
1672,0.05455
1673,0.05396
1674,0.05335
1676,0.05275
1677,0.05214
1678,0.05153
1680,0.05092
1681,0.05031
1682,0.04969
1684,0.04907
1685,0.04845
1686,0.04783
1688,0.0472
1689,0.04657
1690,0.04594
1692,0.0453
1693,0.04467
1694,0.04403
1696,0.04339
1697,0.04275
1698,0.0421
1700,0.04145
1701,0.0408
1702,0.04015
1704,0.0395
1705,0.03884
1707,0.03819
1708,0.03753
1709,0.03687
1711,0.0362
1712,0.03554
1713,0.03487
1715,0.0342
1716,0.03353
1717,0.03286
1719,0.03219
1720,0.03151
1721,0.03083
1723,0.03016
1724,0.02948
1725,0.02879
1727,0.02811
1728,0.02743
1729,0.02674
1731,0.02605
1732,0.02537
1733,0.02468
1735,0.02398
1736,0.02329
1737,0.0226
1739,0.0219
1740,0.02121
1741,0.02051
1743,0.01981
1744,0.01912
1746,0.01842
1747,0.01772
1748,0.01701
1750,0.01631
1751,0.01561
1752,0.0149
1754,0.0142
1755,0.01349
1756,0.01279
1758,0.01208
1759,0.01137
1760,0.01067
1762,0.009957
1763,0.009248
1764,0.008538
1766,0.007828
1767,0.007118
1768,0.006407
1770,0.005696
1771,0.004985
1772,0.004273
1774,0.003561
1775,0.002849
1776,0.002137
1778,0.001425
1779,0.0007124
1781,1.729e-08
1782,-0.0007124
1783,-0.001425
1785,-0.002137
1786,-0.002849
1787,-0.003561
1789,-0.004273
1790,-0.004985
1791,-0.005696
1793,-0.006407
1794,-0.007118
1795,-0.007828
1797,-0.008538
1798,-0.009248
1799,-0.009957
1801,-0.01067
1802,-0.01137
1803,-0.01208
1805,-0.01279
1806,-0.01349
1807,-0.0142
1809,-0.0149
1810,-0.01561
1811,-0.01631
1813,-0.01701
1814,-0.01772
1816,-0.01842
1817,-0.01912
1818,-0.01981
1820,-0.02051
1821,-0.02121
1822,-0.0219
1824,-0.0226
1825,-0.02329
1826,-0.02398
1828,-0.02468
1829,-0.02537
1830,-0.02605
1832,-0.02674
1833,-0.02743
1834,-0.02811
1836,-0.02879
1837,-0.02948
1838,-0.03016
1840,-0.03083
1841,-0.03151
1842,-0.03219
1844,-0.03286
1845,-0.03353
1846,-0.0342
1848,-0.03487
1849,-0.03554
1851,-0.0362
1852,-0.03687
1853,-0.03753
1855,-0.03819
1856,-0.03884
1857,-0.0395
1859,-0.04015
1860,-0.0408
1861,-0.04145
1863,-0.0421
1864,-0.04275
1865,-0.04339
1867,-0.04403
1868,-0.04467
1869,-0.0453
1871,-0.04594
1872,-0.04657
1873,-0.0472
1875,-0.04783
1876,-0.04845
1877,-0.04907
1879,-0.04969
1880,-0.05031
1881,-0.05092
1883,-0.05153
1884,-0.05214
1886,-0.05275
1887,-0.05335
1888,-0.05396
1890,-0.05455
1891,-0.05515
1892,-0.05574
1894,-0.05633
1895,-0.05692
1896,-0.0575
1898,-0.05808
1899,-0.05866
1900,-0.05924
1902,-0.05981
1903,-0.06038
1904,-0.06095
1906,-0.06151
1907,-0.06207
1908,-0.06263
1910,-0.06318
1911,-0.06373
1912,-0.06428
1914,-0.06482
1915,-0.06536
1916,-0.0659
1918,-0.06644
1919,-0.06697
1920,-0.06749
1922,-0.06802
1923,-0.06854
1925,-0.06905
1926,-0.06957
1927,-0.07008
1929,-0.07058
1930,-0.07109
1931,-0.07159
1933,-0.07208
1934,-0.07257
1935,-0.07306
1937,-0.07355
1938,-0.07403
1939,-0.0745
1941,-0.07498
1942,-0.07545
1943,-0.07591
1945,-0.07638
1946,-0.07683
1947,-0.07729
1949,-0.07774
1950,-0.07818
1951,-0.07863
1953,-0.07906
1954,-0.0795
1955,-0.07993
1957,-0.08035
1958,-0.08078
1960,-0.08119
1961,-0.08161
1962,-0.08202
1964,-0.08242
1965,-0.08282
1966,-0.08322
1968,-0.08361
1969,-0.084
1970,-0.08439
1972,-0.08477
1973,-0.08514
1974,-0.08551
1976,-0.08588
1977,-0.08624
1978,-0.0866
1980,-0.08696
1981,-0.08731
1982,-0.08765
1984,-0.08799
1985,-0.08833
1986,-0.08866
1988,-0.08899
1989,-0.08931
1990,-0.08963
1992,-0.08994
1993,-0.09025
1995,-0.09056
1996,-0.09086
1997,-0.09115
1999,-0.09144
2000,-0.09173
2001,-0.09201
2003,-0.09229
2004,-0.09256
2005,-0.09282
2007,-0.09309
2008,-0.09335
2009,-0.0936
2011,-0.09385
2012,-0.09409
2013,-0.09433
2015,-0.09456
2016,-0.09479
2017,-0.09502
2019,-0.09524
2020,-0.09545
2021,-0.09566
2023,-0.09587
2024,-0.09607
2025,-0.09626
2027,-0.09645
2028,-0.09664
2030,-0.09682
2031,-0.097
2032,-0.09717
2034,-0.09733
2035,-0.09749
2036,-0.09765
2038,-0.0978
2039,-0.09795
2040,-0.09809
2042,-0.09822
2043,-0.09835
2044,-0.09848
2046,-0.0986
2047,-0.09872
2048,-0.09883
2050,-0.09894
2051,-0.09904
2052,-0.09913
2054,-0.09922
2055,-0.09931
2056,-0.09939
2058,-0.09947
2059,-0.09954
2060,-0.0996
2062,-0.09966
2063,-0.09972
2064,-0.09977
2066,-0.09982
2067,-0.09986
2069,-0.09989
2070,-0.09992
2071,-0.09995
2073,-0.09997
2074,-0.09998
2075,-0.09999
2077,-0.1
2078,-0.1
2079,-0.09999
2081,-0.09998
2082,-0.09997
2083,-0.09995
2085,-0.09992
2086,-0.09989
2087,-0.09986
2089,-0.09982
2090,-0.09977
2091,-0.09972
2093,-0.09966
2094,-0.0996
2095,-0.09954
2097,-0.09947
2098,-0.09939
2099,-0.09931
2101,-0.09922
2102,-0.09913
2104,-0.09904
2105,-0.09894
2106,-0.09883
2108,-0.09872
2109,-0.0986
2110,-0.09848
2112,-0.09835
2113,-0.09822
2114,-0.09809
2116,-0.09795
2117,-0.0978
2118,-0.09765
2120,-0.09749
2121,-0.09733
2122,-0.09717
2124,-0.097
2125,-0.09682
2126,-0.09664
2128,-0.09645
2129,-0.09626
2130,-0.09607
2132,-0.09587
2133,-0.09566
