frequency, value
1.139e+04,-0.06009
1.141e+04,-0.05354
1.143e+04,-0.04702
1.146e+04,-0.04057
1.148e+04,-0.03421
1.15e+04,-0.02798
1.152e+04,-0.02192
1.154e+04,-0.01606
1.156e+04,-0.01043
1.158e+04,-0.005068
1.161e+04,-4.858e-08
1.163e+04,0.004745
1.165e+04,0.009141
1.167e+04,0.01316
1.169e+04,0.01679
1.171e+04,0.01999
1.174e+04,0.02276
1.176e+04,0.02507
1.178e+04,0.02691
1.18e+04,0.02828
1.182e+04,0.02915
1.184e+04,0.02953
1.186e+04,0.0294
1.189e+04,0.02877
1.191e+04,0.02764
1.193e+04,0.026
1.195e+04,0.02388
1.197e+04,0.02127
1.199e+04,0.01818
1.202e+04,0.01463
1.204e+04,0.01064
1.206e+04,0.006216
1.208e+04,0.001385
1.21e+04,-0.003831
1.212e+04,-0.009409
1.214e+04,-0.01532
1.217e+04,-0.02154
1.219e+04,-0.02805
1.221e+04,-0.03479
1.223e+04,-0.04176
1.225e+04,-0.04891
1.227e+04,-0.05621
1.23e+04,-0.06362
1.232e+04,-0.07111
1.234e+04,-0.07864
1.236e+04,-0.08618
1.238e+04,-0.09369
1.24e+04,-0.1011
1.242e+04,-0.1085
1.245e+04,-0.1157
1.247e+04,-0.1227
1.249e+04,-0.1296
1.251e+04,-0.1361
1.253e+04,-0.1425
1.255e+04,-0.1485
1.258e+04,-0.1542
1.26e+04,-0.1595
1.262e+04,-0.1645
1.264e+04,-0.1691
1.266e+04,-0.1732
1.268e+04,-0.1769
1.27e+04,-0.1801
1.273e+04,-0.1829
1.275e+04,-0.1852
1.277e+04,-0.1869
1.279e+04,-0.1882
1.281e+04,-0.189
1.283e+04,-0.1892
1.286e+04,-0.1889
1.288e+04,-0.1882
1.29e+04,-0.1869
1.292e+04,-0.1851
1.294e+04,-0.1829
1.296e+04,-0.1801
1.298e+04,-0.177
1.301e+04,-0.1733
1.303e+04,-0.1693
1.305e+04,-0.1649
1.307e+04,-0.1601
1.309e+04,-0.1549
1.311e+04,-0.1494
1.314e+04,-0.1437
1.316e+04,-0.1376
1.318e+04,-0.1314
1.32e+04,-0.1249
1.322e+04,-0.1183
1.324e+04,-0.1116
1.326e+04,-0.1047
1.329e+04,-0.09787
1.331e+04,-0.09096
1.333e+04,-0.08408
1.335e+04,-0.07725
1.337e+04,-0.0705
1.339e+04,-0.06388
1.342e+04,-0.05742
1.344e+04,-0.05115
1.346e+04,-0.0451
1.348e+04,-0.03932
1.35e+04,-0.03381
1.352e+04,-0.02863
1.354e+04,-0.02378
1.357e+04,-0.01931
1.359e+04,-0.01523
1.361e+04,-0.01156
1.363e+04,-0.008318
1.365e+04,-0.00553
1.367e+04,-0.003206
1.37e+04,-0.00136
1.372e+04,-1.301e-08
1.374e+04,0.000865
1.376e+04,0.00123
1.378e+04,0.001094
1.38e+04,0.0004555
1.382e+04,-0.0006821
1.385e+04,-0.002314
1.387e+04,-0.004431
1.389e+04,-0.007025
1.391e+04,-0.01008
1.393e+04,-0.01359
1.395e+04,-0.01752
1.398e+04,-0.02187
1.4e+04,-0.0266
1.402e+04,-0.0317
1.404e+04,-0.03714
1.406e+04,-0.0429
1.408e+04,-0.04893
1.41e+04,-0.05523
1.413e+04,-0.06174
1.415e+04,-0.06844
1.417e+04,-0.07529
1.419e+04,-0.08227
1.421e+04,-0.08933
1.423e+04,-0.09644
1.425e+04,-0.1036
1.428e+04,-0.1107
1.43e+04,-0.1177
1.432e+04,-0.1246
1.434e+04,-0.1315
1.436e+04,-0.1381
1.438e+04,-0.1446
1.441e+04,-0.1508
1.443e+04,-0.1567
1.445e+04,-0.1624
1.447e+04,-0.1677
1.449e+04,-0.1727
1.451e+04,-0.1773
1.453e+04,-0.1816
1.456e+04,-0.1853
1.458e+04,-0.1887
1.46e+04,-0.1916
1.462e+04,-0.194
1.464e+04,-0.196
1.466e+04,-0.1974
1.469e+04,-0.1983
1.471e+04,-0.1988
1.473e+04,-0.1987
1.475e+04,-0.1981
1.477e+04,-0.197
1.479e+04,-0.1954
1.481e+04,-0.1932
1.484e+04,-0.1906
1.486e+04,-0.1876
1.488e+04,-0.184
1.49e+04,-0.1801
1.492e+04,-0.1757
1.494e+04,-0.1709
1.497e+04,-0.1657
1.499e+04,-0.1602
1.501e+04,-0.1543
1.503e+04,-0.1482
1.505e+04,-0.1418
1.507e+04,-0.1351
1.509e+04,-0.1283
1.512e+04,-0.1212
1.514e+04,-0.1141
1.516e+04,-0.1068
1.518e+04,-0.09951
1.52e+04,-0.09217
1.522e+04,-0.08484
1.525e+04,-0.07755
1.527e+04,-0.07034
1.529e+04,-0.06326
1.531e+04,-0.05632
1.533e+04,-0.04957
1.535e+04,-0.04304
1.537e+04,-0.03676
1.54e+04,-0.03075
1.542e+04,-0.02506
1.544e+04,-0.01971
1.546e+04,-0.01472
1.548e+04,-0.01012
1.55e+04,-0.005927
1.553e+04,-0.002163
1.555e+04,0.001153
1.557e+04,0.004008
1.559e+04,0.006388
1.561e+04,0.008282
1.563e+04,0.009682
1.565e+04,0.01058
1.568e+04,0.01098
1.57e+04,0.01088
1.572e+04,0.01027
1.574e+04,0.009174
1.576e+04,0.007586
1.578e+04,0.005519
1.581e+04,0.002985
1.583e+04,4.324e-08
1.585e+04,-0.00342
1.587e+04,-0.007256
1.589e+04,-0.01149
1.591e+04,-0.01609
1.593e+04,-0.02104
1.596e+04,-0.0263
1.598e+04,-0.03186
1.6e+04,-0.03768
1.602e+04,-0.04372
1.604e+04,-0.04996
1.606e+04,-0.05637
1.609e+04,-0.0629
1.611e+04,-0.06953
1.613e+04,-0.07621
1.615e+04,-0.08291
1.617e+04,-0.0896
1.619e+04,-0.09624
1.621e+04,-0.1028
1.624e+04,-0.1092
1.626e+04,-0.1155
1.628e+04,-0.1216
1.63e+04,-0.1274
1.632e+04,-0.133
1.634e+04,-0.1383
1.637e+04,-0.1433
1.639e+04,-0.148
1.641e+04,-0.1523
1.643e+04,-0.1562
1.645e+04,-0.1596
1.647e+04,-0.1627
1.649e+04,-0.1653
1.652e+04,-0.1674
1.654e+04,-0.169
1.656e+04,-0.1702
1.658e+04,-0.1708
1.66e+04,-0.1709
1.662e+04,-0.1706
1.665e+04,-0.1697
1.667e+04,-0.1683
1.669e+04,-0.1664
1.671e+04,-0.164
1.673e+04,-0.1611
1.675e+04,-0.1577
1.677e+04,-0.1539
1.68e+04,-0.1497
1.682e+04,-0.145
1.684e+04,-0.1399
1.686e+04,-0.1344
1.688e+04,-0.1286
1.69e+04,-0.1224
1.693e+04,-0.1159
1.695e+04,-0.1092
1.697e+04,-0.1022
1.699e+04,-0.09504
1.701e+04,-0.08769
1.703e+04,-0.0802
1.705e+04,-0.0726
1.708e+04,-0.06493
1.71e+04,-0.05724
1.712e+04,-0.04955
1.714e+04,-0.0419
1.716e+04,-0.03432
1.718e+04,-0.02686
1.721e+04,-0.01954
1.723e+04,-0.0124
1.725e+04,-0.005482
1.727e+04,0.001194
1.729e+04,0.007593
1.731e+04,0.01369
1.733e+04,0.01944
1.736e+04,0.02484
1.738e+04,0.02985
1.74e+04,0.03446
1.742e+04,0.03864
1.744e+04,0.04237
1.746e+04,0.04564
1.748e+04,0.04844
1.751e+04,0.05075
1.753e+04,0.05256
1.755e+04,0.05388
1.757e+04,0.05469
1.759e+04,0.055
1.761e+04,0.0548
1.764e+04,0.0541
1.766e+04,0.05292
1.768e+04,0.05125
1.77e+04,0.0491
1.772e+04,0.0465
1.774e+04,0.04346
1.776e+04,0.04
1.779e+04,0.03613
1.781e+04,0.03189
1.783e+04,0.0273
1.785e+04,0.02237
1.787e+04,0.01715
1.789e+04,0.01166
1.792e+04,0.005933
1.794e+04,9.209e-08
1.796e+04,-0.006105
1.798e+04,-0.01235
1.8e+04,-0.01869
1.802e+04,-0.0251
1.804e+04,-0.03155
1.807e+04,-0.03798
1.809e+04,-0.04438
1.811e+04,-0.0507
1.813e+04,-0.05691
1.815e+04,-0.06296
1.817e+04,-0.06884
1.82e+04,-0.0745
1.822e+04,-0.07992
1.824e+04,-0.08506
1.826e+04,-0.08989
1.828e+04,-0.09438
1.83e+04,-0.09851
1.832e+04,-0.1023
1.835e+04,-0.1056
1.837e+04,-0.1085
1.839e+04,-0.111
1.841e+04,-0.113
1.843e+04,-0.1145
1.845e+04,-0.1155
1.848e+04,-0.1161
1.85e+04,-0.1161
1.852e+04,-0.1156
1.854e+04,-0.1146
1.856e+04,-0.1131
1.858e+04,-0.1111
1.86e+04,-0.1087
1.863e+04,-0.1057
1.865e+04,-0.1022
1.867e+04,-0.09832
1.869e+04,-0.09396
1.871e+04,-0.08918
1.873e+04,-0.08399
1.876e+04,-0.07841
1.878e+04,-0.07248
1.88e+04,-0.06622
1.882e+04,-0.05965
1.884e+04,-0.05281
1.886e+04,-0.04573
1.888e+04,-0.03843
1.891e+04,-0.03096
1.893e+04,-0.02335
1.895e+04,-0.01562
1.897e+04,-0.00783
1.899e+04,-1.268e-07
1.901e+04,0.00783
1.904e+04,0.01562
1.906e+04,0.02335
1.908e+04,0.03096
1.91e+04,0.03843
1.912e+04,0.04573
1.914e+04,0.05281
1.916e+04,0.05965
1.919e+04,0.06622
1.921e+04,0.07248
1.923e+04,0.07841
1.925e+04,0.08399
1.927e+04,0.08918
1.929e+04,0.09396
1.932e+04,0.09832
1.934e+04,0.1022
1.936e+04,0.1057
1.938e+04,0.1087
1.94e+04,0.1111
1.942e+04,0.1131
1.944e+04,0.1146
1.947e+04,0.1156
1.949e+04,0.1161
1.951e+04,0.1161
1.953e+04,0.1155
1.955e+04,0.1145
1.957e+04,0.113
1.96e+04,0.111
1.962e+04,0.1085
1.964e+04,0.1056
1.966e+04,0.1023
1.968e+04,0.09851
1.97e+04,0.09438
1.972e+04,0.08989
1.975e+04,0.08506
1.977e+04,0.07992
1.979e+04,0.0745
1.981e+04,0.06884
1.983e+04,0.06296
1.985e+04,0.05691
1.988e+04,0.0507
1.99e+04,0.04438
1.992e+04,0.03798
1.994e+04,0.03155
1.996e+04,0.0251
1.998e+04,0.01869
2e+04,0.01235
2.003e+04,0.006105
2.005e+04,1.029e-07
2.007e+04,-0.005933
2.009e+04,-0.01166
2.011e+04,-0.01715
2.013e+04,-0.02237
2.016e+04,-0.0273
2.018e+04,-0.03189
2.02e+04,-0.03613
2.022e+04,-0.04
2.024e+04,-0.04346
2.026e+04,-0.0465
2.028e+04,-0.0491
2.031e+04,-0.05124
2.033e+04,-0.05292
2.035e+04,-0.0541
2.037e+04,-0.0548
2.039e+04,-0.055
2.041e+04,-0.05469
2.044e+04,-0.05388
2.046e+04,-0.05256
2.048e+04,-0.05075
2.05e+04,-0.04844
2.052e+04,-0.04564
2.054e+04,-0.04237
2.056e+04,-0.03864
2.059e+04,-0.03446
2.061e+04,-0.02985
2.063e+04,-0.02484
2.065e+04,-0.01944
2.067e+04,-0.01369
2.069e+04,-0.007593
2.071e+04,-0.001194
2.074e+04,0.005482
2.076e+04,0.0124
2.078e+04,0.01954
2.08e+04,0.02686
2.082e+04,0.03432
2.084e+04,0.04189
2.087e+04,0.04955
2.089e+04,0.05724
2.091e+04,0.06493
2.093e+04,0.0726
2.095e+04,0.08019
2.097e+04,0.08769
2.099e+04,0.09504
2.102e+04,0.1022
2.104e+04,0.1092
2.106e+04,0.1159
2.108e+04,0.1224
2.11e+04,0.1286
2.112e+04,0.1344
2.115e+04,0.1399
2.117e+04,0.145
2.119e+04,0.1497
2.121e+04,0.1539
2.123e+04,0.1577
2.125e+04,0.1611
2.127e+04,0.164
2.13e+04,0.1664
2.132e+04,0.1683
2.134e+04,0.1697
2.136e+04,0.1706
2.138e+04,0.1709
2.14e+04,0.1708
2.143e+04,0.1702
2.145e+04,0.169
2.147e+04,0.1674
2.149e+04,0.1653
2.151e+04,0.1627
2.153e+04,0.1596
2.155e+04,0.1562
2.158e+04,0.1523
2.16e+04,0.148
2.162e+04,0.1433
2.164e+04,0.1383
2.166e+04,0.133
2.168e+04,0.1274
2.171e+04,0.1216
2.173e+04,0.1155
2.175e+04,0.1092
2.177e+04,0.1028
2.179e+04,0.09624
2.181e+04,0.0896
2.183e+04,0.08291
2.186e+04,0.07621
2.188e+04,0.06953
2.19e+04,0.0629
2.192e+04,0.05637
2.194e+04,0.04996
2.196e+04,0.04372
2.199e+04,0.03768
2.201e+04,0.03186
2.203e+04,0.0263
