frequency, value
4877,0.1161
4883,0.1155
4888,0.1145
4893,0.113
4899,0.111
4904,0.1085
4910,0.1056
4915,0.1023
4920,0.09851
4926,0.09438
4931,0.08989
4936,0.08506
4942,0.07992
4947,0.0745
4953,0.06884
4958,0.06296
4963,0.05691
4969,0.0507
4974,0.04438
4980,0.03798
4985,0.03155
4990,0.0251
4996,0.01869
5001,0.01235
5006,0.006105
5012,1.029e-07
5017,-0.005933
5023,-0.01166
5028,-0.01715
5033,-0.02237
5039,-0.0273
5044,-0.03189
5050,-0.03613
5055,-0.04
5060,-0.04346
5066,-0.0465
5071,-0.0491
5076,-0.05124
5082,-0.05292
5087,-0.0541
5093,-0.0548
5098,-0.055
5103,-0.05469
5109,-0.05388
5114,-0.05256
5120,-0.05075
5125,-0.04844
5130,-0.04564
5136,-0.04237
5141,-0.03864
5146,-0.03446
5152,-0.02985
5157,-0.02484
5163,-0.01944
5168,-0.01369
5173,-0.007593
5179,-0.001194
5184,0.005482
5190,0.0124
5195,0.01954
5200,0.02686
5206,0.03432
5211,0.04189
5216,0.04955
5222,0.05724
5227,0.06493
5233,0.0726
5238,0.08019
5243,0.08769
5249,0.09504
5254,0.1022
5259,0.1092
5265,0.1159
5270,0.1224
5276,0.1286
5281,0.1344
5286,0.1399
5292,0.145
5297,0.1497
5303,0.1539
5308,0.1577
5313,0.1611
5319,0.164
5324,0.1664
5329,0.1683
5335,0.1697
5340,0.1706
5346,0.1709
5351,0.1708
5356,0.1702
5362,0.169
5367,0.1674
5373,0.1653
5378,0.1627
5383,0.1596
5389,0.1562
5394,0.1523
5399,0.148
5405,0.1433
5410,0.1383
5416,0.133
5421,0.1274
5426,0.1216
5432,0.1155
5437,0.1092
5443,0.1028
5448,0.09624
5453,0.0896
5459,0.08291
5464,0.07621
5469,0.06953
5475,0.0629
5480,0.05637
5486,0.04996
5491,0.04372
5496,0.03768
5502,0.03186
5507,0.0263
5512,0.02104
5518,0.01609
5523,0.01149
5529,0.007256
5534,0.00342
5539,6.053e-08
5545,-0.002985
5550,-0.005519
5556,-0.007586
5561,-0.009174
5566,-0.01027
5572,-0.01088
5577,-0.01098
5582,-0.01058
5588,-0.009682
5593,-0.008282
5599,-0.006388
5604,-0.004008
5609,-0.001153
5615,0.002163
5620,0.005927
5626,0.01012
5631,0.01472
5636,0.01971
5642,0.02506
5647,0.03075
5652,0.03676
5658,0.04304
5663,0.04957
5669,0.05632
5674,0.06326
5679,0.07034
5685,0.07755
5690,0.08484
5696,0.09217
5701,0.09951
5706,0.1068
5712,0.1141
5717,0.1212
5722,0.1283
5728,0.1351
5733,0.1418
5739,0.1482
5744,0.1543
5749,0.1602
5755,0.1657
5760,0.1709
5766,0.1757
5771,0.1801
5776,0.184
5782,0.1876
5787,0.1906
5792,0.1932
5798,0.1954
5803,0.197
5809,0.1981
5814,0.1987
5819,0.1988
5825,0.1983
5830,0.1974
5835,0.196
5841,0.194
5846,0.1916
5852,0.1887
5857,0.1853
5862,0.1816
5868,0.1773
5873,0.1727
5879,0.1677
5884,0.1624
5889,0.1567
5895,0.1508
5900,0.1446
5905,0.1381
5911,0.1315
5916,0.1246
5922,0.1177
5927,0.1107
5932,0.1036
5938,0.09644
5943,0.08933
5949,0.08227
5954,0.07529
5959,0.06844
5965,0.06174
5970,0.05523
5975,0.04893
5981,0.0429
5986,0.03714
5992,0.0317
5997,0.0266
6002,0.02187
6008,0.01752
6013,0.01359
6019,0.01008
6024,0.007025
6029,0.004431
6035,0.002314
6040,0.0006822
6045,-0.0004554
6051,-0.001094
6056,-0.00123
6062,-0.000865
6067,-2.302e-08
6072,0.00136
6078,0.003206
6083,0.00553
6089,0.008318
6094,0.01156
6099,0.01523
6105,0.01931
6110,0.02378
6115,0.02863
6121,0.03381
6126,0.03932
6132,0.0451
6137,0.05115
6142,0.05742
6148,0.06388
6153,0.0705
6158,0.07725
6164,0.08408
6169,0.09096
6175,0.09787
6180,0.1047
6185,0.1116
6191,0.1183
6196,0.1249
6202,0.1314
6207,0.1376
6212,0.1437
6218,0.1494
6223,0.1549
6228,0.1601
6234,0.1649
6239,0.1693
6245,0.1733
6250,0.177
6255,0.1801
6261,0.1829
6266,0.1851
6272,0.1869
6277,0.1882
6282,0.1889
6288,0.1892
6293,0.189
6298,0.1882
6304,0.1869
6309,0.1852
6315,0.1829
6320,0.1801
6325,0.1769
6331,0.1732
6336,0.1691
6342,0.1645
6347,0.1595
6352,0.1542
6358,0.1485
6363,0.1425
6368,0.1361
6374,0.1296
6379,0.1227
6385,0.1157
6390,0.1085
6395,0.1011
6401,0.09369
6406,0.08618
6412,0.07864
6417,0.07111
6422,0.06362
6428,0.05621
6433,0.04891
6438,0.04176
6444,0.03479
6449,0.02805
6455,0.02155
6460,0.01532
6465,0.009409
6471,0.003831
6476,-0.001385
6481,-0.006216
6487,-0.01064
6492,-0.01463
6498,-0.01818
6503,-0.02127
6508,-0.02388
6514,-0.026
6519,-0.02764
6525,-0.02877
6530,-0.0294
6535,-0.02953
6541,-0.02915
6546,-0.02828
6551,-0.02691
6557,-0.02507
6562,-0.02276
6568,-0.01999
6573,-0.01679
6578,-0.01316
6584,-0.009141
6589,-0.004746
6595,-1.104e-07
6600,0.005068
6605,0.01043
6611,0.01606
6616,0.02192
6621,0.02798
6627,0.03421
6632,0.04057
6638,0.04702
6643,0.05354
6648,0.06009
6654,0.06662
6659,0.07311
6665,0.07952
6670,0.08581
6675,0.09194
6681,0.09789
6686,0.1036
6691,0.1091
6697,0.1143
6702,0.1192
6708,0.1237
6713,0.1279
6718,0.1317
6724,0.1351
6729,0.138
6735,0.1405
6740,0.1425
6745,0.1441
6751,0.1451
6756,0.1457
6761,0.1458
6767,0.1453
6772,0.1443
6778,0.1429
6783,0.1409
6788,0.1384
6794,0.1354
6799,0.132
6804,0.1281
6810,0.1238
6815,0.119
6821,0.1138
6826,0.1083
6831,0.1023
6837,0.0961
6842,0.08956
6848,0.08274
6853,0.07567
6858,0.0684
6864,0.06096
6869,0.05337
6874,0.04568
6880,0.03792
6885,0.03012
6891,0.02233
6896,0.01457
6901,0.00689
6907,-0.0006828
6912,-0.00811
6918,-0.01536
6923,-0.0224
6928,-0.02919
6934,-0.0357
6939,-0.04192
6944,-0.04779
6950,-0.05331
6955,-0.05845
6961,-0.06318
6966,-0.06748
6971,-0.07134
6977,-0.07473
6982,-0.07765
6988,-0.08008
6993,-0.08202
6998,-0.08346
7004,-0.08439
7009,-0.08482
7014,-0.08474
7020,-0.08415
7025,-0.08308
7031,-0.08152
7036,-0.07948
7041,-0.07699
7047,-0.07405
7052,-0.07068
7058,-0.06691
7063,-0.06276
7068,-0.05825
7074,-0.0534
7079,-0.04826
7084,-0.04284
7090,-0.03718
7095,-0.03131
7101,-0.02526
7106,-0.01907
7111,-0.01277
7117,-0.006406
7122,-1.556e-07
7127,0.006405
7133,0.01277
7138,0.01907
7144,0.02526
7149,0.03131
7154,0.03718
7160,0.04284
7165,0.04826
7171,0.0534
7176,0.05825
7181,0.06276
7187,0.06691
7192,0.07068
7197,0.07405
7203,0.07699
7208,0.07948
7214,0.08152
7219,0.08308
7224,0.08415
7230,0.08474
7235,0.08482
7241,0.08439
7246,0.08346
7251,0.08202
7257,0.08008
7262,0.07765
7267,0.07473
7273,0.07134
7278,0.06748
7284,0.06318
7289,0.05845
7294,0.05331
7300,0.0478
7305,0.04192
7311,0.0357
7316,0.02919
7321,0.0224
7327,0.01536
7332,0.008111
7337,0.0006831
7343,-0.006889
7348,-0.01457
7354,-0.02233
7359,-0.03012
7364,-0.03792
7370,-0.04568
7375,-0.05337
7381,-0.06096
7386,-0.0684
7391,-0.07567
7397,-0.08274
7402,-0.08956
7407,-0.0961
7413,-0.1023
7418,-0.1083
7424,-0.1138
7429,-0.119
7434,-0.1238
7440,-0.1281
7445,-0.132
7450,-0.1354
7456,-0.1384
7461,-0.1409
7467,-0.1429
7472,-0.1443
7477,-0.1453
7483,-0.1458
7488,-0.1457
7494,-0.1451
7499,-0.1441
7504,-0.1425
7510,-0.1405
7515,-0.138
7520,-0.1351
7526,-0.1317
7531,-0.1279
7537,-0.1237
7542,-0.1192
7547,-0.1143
7553,-0.1091
7558,-0.1036
7564,-0.09789
7569,-0.09194
7574,-0.08581
7580,-0.07952
7585,-0.07311
7590,-0.06662
7596,-0.06009
7601,-0.05354
7607,-0.04702
7612,-0.04057
7617,-0.03421
7623,-0.02798
7628,-0.02192
7634,-0.01606
7639,-0.01043
7644,-0.005068
7650,-1.281e-07
7655,0.004745
7660,0.009141
7666,0.01316
7671,0.01679
7677,0.01999
7682,0.02276
7687,0.02507
7693,0.02691
7698,0.02828
7704,0.02915
7709,0.02953
7714,0.0294
7720,0.02877
7725,0.02764
7730,0.026
7736,0.02388
7741,0.02127
7747,0.01818
7752,0.01463
7757,0.01064
7763,0.006216
7768,0.001385
7773,-0.003831
7779,-0.009409
7784,-0.01532
7790,-0.02154
7795,-0.02805
7800,-0.03479
7806,-0.04176
7811,-0.04891
7817,-0.0562
7822,-0.06362
7827,-0.07111
7833,-0.07864
7838,-0.08618
7843,-0.09369
7849,-0.1011
7854,-0.1085
7860,-0.1157
7865,-0.1227
7870,-0.1296
7876,-0.1361
7881,-0.1425
7887,-0.1485
7892,-0.1542
7897,-0.1595
7903,-0.1645
7908,-0.1691
7913,-0.1732
7919,-0.1769
7924,-0.1801
7930,-0.1829
7935,-0.1852
7940,-0.1869
7946,-0.1882
7951,-0.189
7957,-0.1892
7962,-0.1889
7967,-0.1882
7973,-0.1869
7978,-0.1851
7983,-0.1829
7989,-0.1801
7994,-0.177
8000,-0.1733
8005,-0.1693
8010,-0.1649
8016,-0.1601
8021,-0.1549
8027,-0.1494
8032,-0.1437
8037,-0.1376
8043,-0.1314
8048,-0.1249
8053,-0.1183
8059,-0.1116
8064,-0.1047
8070,-0.09787
8075,-0.09096
8080,-0.08408
8086,-0.07725
8091,-0.0705
8096,-0.06388
8102,-0.05742
8107,-0.05115
8113,-0.0451
8118,-0.03932
8123,-0.03381
8129,-0.02863
8134,-0.02378
8140,-0.01931
8145,-0.01523
8150,-0.01156
8156,-0.008318
8161,-0.00553
8166,-0.003206
8172,-0.00136
8177,-3.103e-08
8183,0.000865
8188,0.00123
8193,0.001094
8199,0.0004555
8204,-0.0006821
8210,-0.002314
8215,-0.004431
8220,-0.007025
8226,-0.01008
8231,-0.01359
8236,-0.01752
8242,-0.02187
8247,-0.0266
8253,-0.0317
8258,-0.03714
8263,-0.0429
8269,-0.04893
8274,-0.05522
8280,-0.06174
8285,-0.06844
8290,-0.07529
8296,-0.08227
8301,-0.08933
8306,-0.09644
8312,-0.1036
8317,-0.1107
8323,-0.1177
8328,-0.1246
8333,-0.1315
8339,-0.1381
8344,-0.1446
8350,-0.1508
8355,-0.1567
8360,-0.1624
8366,-0.1677
8371,-0.1727
8376,-0.1773
8382,-0.1816
8387,-0.1853
8393,-0.1887
8398,-0.1916
8403,-0.194
8409,-0.196
8414,-0.1974
8419,-0.1983
8425,-0.1988
8430,-0.1987
8436,-0.1981
8441,-0.197
8446,-0.1954
8452,-0.1932
8457,-0.1906
8463,-0.1876
8468,-0.184
8473,-0.1801
8479,-0.1757
8484,-0.1709
8489,-0.1657
8495,-0.1602
8500,-0.1543
8506,-0.1482
8511,-0.1418
8516,-0.1351
8522,-0.1283
8527,-0.1212
8533,-0.1141
8538,-0.1068
8543,-0.09951
8549,-0.09217
8554,-0.08484
8559,-0.07755
8565,-0.07034
8570,-0.06326
8576,-0.05632
8581,-0.04957
8586,-0.04304
8592,-0.03676
8597,-0.03075
8603,-0.02506
8608,-0.01971
8613,-0.01472
8619,-0.01012
8624,-0.005927
8629,-0.002164
8635,0.001153
8640,0.004008
8646,0.006388
8651,0.008282
8656,0.009682
8662,0.01058
8667,0.01098
8672,0.01088
8678,0.01027
8683,0.009174
8689,0.007586
8694,0.005519
8699,0.002985
8705,9.512e-08
8710,-0.00342
8716,-0.007256
8721,-0.01149
8726,-0.01609
8732,-0.02104
8737,-0.0263
8742,-0.03186
8748,-0.03768
8753,-0.04372
8759,-0.04996
8764,-0.05637
8769,-0.0629
8775,-0.06953
8780,-0.07621
8786,-0.08291
8791,-0.0896
