frequency, value
469.7,8.79
471,-16.92
472.4,-14.63
473.7,-20.35
475.1,-17.56
476.4,-5.903
477.8,-5.095
479.1,-33.14
480.5,-28.62
481.8,56.73
483.2,48.97
484.5,-7.948
485.8,-6.83
487.2,36.19
488.5,31.26
489.9,-48.07
491.2,-41.46
492.6,-41.65
493.9,-35.92
495.3,-18.09
496.6,-15.6
498,26.73
499.3,23.07
500.6,-3.463
502,-3.08
503.3,-40.01
504.7,-34.25
506,-12.77
507.4,-10.95
508.7,-32.64
510.1,-28.09
511.4,5.439
512.8,4.728
514.1,-12.53
515.5,-10.77
516.8,-12.57
518.1,-10.75
519.5,5.778
520.8,4.934
522.2,-18.35
523.5,-15.73
524.9,58.78
526.2,50.25
527.6,-13.22
528.9,-11.27
530.3,7.184
531.6,6.152
532.9,-39.03
534.3,-33.33
535.6,-35.55
537,-30.39
538.3,-15.07
539.7,-12.87
541,3.551
542.4,3.12
543.7,2.881
545.1,2.428
546.4,-61.6
547.8,-53.02
549.1,-10.2
550.4,-8.742
551.8,-18.91
553.1,-16.22
554.5,1.683
555.8,1.495
557.2,-9.213
558.5,-7.912
559.9,-9.682
561.2,-8.258
562.6,10.57
563.9,9.022
565.2,-14.39
566.6,-12.38
567.9,59.9
569.3,51.21
570.6,0.5764
572,0.5393
573.3,62.13
574.7,53.16
576,-60.71
577.4,-51.85
578.7,-29.36
580.1,-25.16
581.4,-27.88
582.7,-23.77
584.1,3.266
585.4,3.039
586.8,-70.94
588.1,-60.39
589.5,338.1
590.8,286.5
592.2,21.34
593.5,18.01
594.9,-59.58
596.2,-50.74
597.5,42.22
598.9,35.82
600.2,-27.59
601.6,-23.41
602.9,3.252
604.3,2.765
605.6,-7.324
607,-6.19
608.3,-8.008
609.7,-6.751
611,-53.97
612.4,-45.68
613.7,-4.05
615,-3.37
616.4,-108.3
617.7,-91.09
619.1,83.07
620.4,69.92
621.8,44.67
623.1,37.57
624.5,20.27
625.8,17.04
627.2,4.792
628.5,4.046
629.8,7.93
631.2,6.68
632.5,10.21
633.9,8.494
635.2,2.493
636.6,2.091
637.9,8.408
639.3,7.064
640.6,-0.003033
642,0.00307
643.3,-2.296
644.7,-1.923
646,1.136
647.3,0.9753
648.7,8.996
650,7.539
651.4,-1.156
652.7,-0.9425
654.1,7.353
655.4,6.052
656.8,3.125
658.1,2.64
659.5,18.42
660.8,15.35
662.1,-11.44
663.5,-9.455
664.8,-12.24
666.2,-10.16
667.5,-5.477
668.9,-4.522
670.2,12.69
671.6,10.6
672.9,-8.044
674.3,-6.699
675.6,6.01
677,4.853
678.3,-1.92
679.6,-1.586
681,-14.4
682.3,-11.93
683.7,5.253
685,4.381
686.4,-3.93
687.7,-3.252
689.1,-3.526
690.4,-2.861
691.8,-7.452
693.1,-6.151
694.4,-8.964
695.8,-7.351
697.1,7.655
698.5,6.106
699.8,-10.53
701.2,-8.592
702.5,-53.8
703.9,-44.21
705.2,17.51
706.6,14.52
707.9,0.65
709.2,0.6429
710.6,-0.7264
711.9,-0.5357
713.3,-0.5625
714.6,-0.4001
716,-5.012
717.3,-4.156
718.7,-34.74
720,-28.56
721.4,-5.182
722.7,-4.225
724.1,-16.47
725.4,-13.48
726.7,1.967
728.1,1.661
729.4,-4.514
730.8,-3.691
732.1,-8.502
733.5,-6.904
734.8,-4.453
736.2,-3.726
737.5,-7.948
738.9,-6.578
740.2,10.86
741.5,8.85
742.9,-8.363
744.2,-6.789
745.6,-16.27
746.9,-13.23
748.3,2.07
749.6,1.593
751,1.637
752.3,1.147
753.7,1.846
755,1.438
756.4,-21.86
757.7,-17.48
759,34.36
760.4,27.78
761.7,-48.46
763.1,-40.6
764.4,0.8153
765.8,0.482
767.1,42.41
768.5,34.06
769.8,-24.33
771.2,-19.69
772.5,16.75
773.8,13.55
775.2,-12.02
776.5,-9.694
777.9,-9.362
779.2,-7.727
780.6,-15.2
781.9,-12.2
783.3,66.27
784.6,52.75
786,-36.52
787.3,-29.36
788.7,-161.9
790,-130.8
791.3,71.49
792.7,58.05
794,37.45
795.4,30.5
796.7,24.77
798.1,20.04
799.4,-16.7
800.8,-13.32
802.1,-24.05
803.5,-19.21
804.8,22.41
806.1,18.51
807.5,12.49
808.8,10.07
810.2,9.009
811.5,7.394
812.9,7.732
814.2,6.157
815.6,8.883
816.9,7.138
818.3,10.41
819.6,8.379
821,-30.82
822.3,-24.56
823.6,-9.224
825,-7.305
826.3,-21.13
827.7,-16.89
829,-3.948
830.4,-3.101
831.7,-30.45
833.1,-24.18
834.4,-4.414
835.8,-3.521
837.1,-17.68
838.4,-14.08
839.8,-10.17
841.1,-8.093
842.5,7.165
843.8,5.773
845.2,-12.74
846.5,-10.21
847.9,-11.23
849.2,-8.863
850.6,-3.092
851.9,-2.452
853.3,-20.78
854.6,-16.56
855.9,8.582
857.3,6.868
858.6,-6.466
860,-5.164
861.3,-1.696
862.7,-1.323
864,-7.525
865.4,-5.95
866.7,-9.35
868.1,-7.43
869.4,-2.188
870.7,-1.729
872.1,-5.225
873.4,-4.098
874.8,-31.4
876.1,-24.72
877.5,5.811
878.8,4.524
880.2,-10.1
881.5,-8.084
882.9,-3.722
884.2,-2.97
885.6,6.291
886.9,5.069
888.2,4.726
889.6,3.745
890.9,-82.96
892.3,-66.18
893.6,-9.8
895,-7.808
896.3,-18.81
897.7,-14.99
899,5.254
900.4,4.211
901.7,-14.1
903,-11.24
904.4,-7.267
905.7,-5.771
907.1,19.94
908.4,15.86
909.8,-15.06
911.1,-12.05
912.5,42.48
913.8,33.94
915.2,9.191
916.5,7.336
917.9,70.43
919.2,56.19
920.5,-41.15
921.9,-32.89
923.2,-37.23
924.6,-29.69
925.9,-12.88
927.3,-10.31
928.6,60.7
930,48.27
931.3,-26.34
932.7,-21.14
934,-127.9
935.3,-100.7
936.7,-28.01
938,-22.16
939.4,-69.07
940.7,-54.93
942.1,10.84
943.4,8.716
944.8,-14.42
946.1,-11.5
947.5,-7.63
948.8,-6.003
950.2,-12.59
951.5,-9.943
952.8,-8.098
954.2,-6.39
955.5,-25.08
956.9,-19.96
958.2,-15.05
959.6,-11.82
960.9,-106
962.3,-83.52
963.6,59.62
965,47.01
966.3,29.2
967.6,23.01
969,12.58
970.3,9.911
971.7,-3.164
973,-2.463
974.4,2.69
975.7,2.143
977.1,11.75
978.4,9.175
979.8,1.921
981.1,1.51
982.5,3.647
983.8,2.887
985.1,-0.2518
986.5,-0.192
987.8,-0.7277
989.2,-0.5763
990.5,-0.2975
991.9,-0.2093
993.2,2.361
994.6,1.882
995.9,-1.994
997.3,-1.545
998.6,4.791
999.9,3.693
1001,0.335
1003,0.2985
1004,9.8
1005,7.7
1007,-10.18
1008,-7.923
1009,-12.19
1011,-9.529
1012,-5.768
1013,-4.489
1015,12.34
1016,9.706
1017,-6.313
1019,-4.972
1020,-4.752
1021,-3.767
1023,-3.836
1024,-2.982
1026,-18.33
1027,-14.31
1028,6.085
1030,4.785
1031,-6.31
1032,-4.92
1034,-5.245
1035,-4.035
1036,-4.906
1038,-3.836
1039,-12.3
1040,-9.539
1042,21.08
1043,16.19
1044,-11.75
1046,-9.062
1047,-41.46
1048,-32.25
1050,2.236
1051,1.901
1052,-11.48
1054,-8.8
1055,-5.738
1056,-4.392
1058,1.852
1059,1.504
1061,-3.47
1062,-2.746
1063,-51.35
1065,-40
1066,-7.829
1067,-6.063
1069,-19.22
1070,-14.93
1071,1.675
1073,1.358
1074,-6.023
1075,-4.68
1077,-9.316
1078,-7.187
1079,1.417
1081,1.009
1082,-6.785
1083,-5.367
1085,22.9
1086,17.77
1087,-5.62
1089,-4.328
1090,2.857
1091,2.248
1093,-7.407
1094,-5.842
1096,5.475
1097,4.035
1098,-0.7937
1100,-0.6805
1101,-28.6
1102,-21.84
1104,10.02
1105,7.645
1106,120.6
1108,91.95
1109,17.94
1110,13.69
1112,38.13
1113,29.18
1114,-5.936
1116,-4.582
1117,6.323
1118,4.882
1120,-1.15
1121,-0.8708
1122,14.37
1124,10.93
1125,-4.156
1126,-3.146
1128,74.35
1129,56.66
1130,-1.631
1132,-1.195
1133,83.23
1135,63.71
1136,-83.8
1137,-64
1139,-57.58
1140,-43.94
1141,-24.29
1143,-18.54
1144,-5.358
1145,-4.034
1147,-12.33
1148,-9.4
1149,-86.94
1151,-66.32
1152,-10.89
1153,-8.313
1155,-33.75
1156,-25.73
1157,6.657
1159,5.082
1160,-8.807
1161,-6.725
1163,-11.84
1164,-9.019
1165,-9.269
1167,-7.031
1168,-20.91
1170,-15.95
1171,31.59
1172,24.12
1174,-6.754
1175,-5.111
1176,13.26
1178,10.23
1179,-29.29
1180,-22.36
1182,-25.26
1183,-19.29
1184,-13.02
1186,-9.926
1187,9.64
1188,7.448
1190,-5.686
1191,-4.396
1192,4.086
1194,3.027
1195,-4.513
1196,-3.442
1198,-16.83
1199,-12.87
1200,2.658
1202,2.081
1203,-4.91
1205,-3.773
1206,-7.389
1207,-5.585
1209,-2.456
1210,-1.834
1211,-10.62
1213,-8.077
1214,28.91
1215,21.92
1217,-11.26
1218,-8.473
1219,-21.65
1221,-16.19
1222,-8.305
1223,-6.391
1225,-11.45
1226,-8.777
1227,-5.893
1229,-4.487
1230,-1.06
1231,-0.6912
1233,-4.69
1234,-3.523
1235,-7.628
1237,-6.483
1238,-2.736
1240,-2.141
1241,-8.472
1242,-6.539
1244,-0.5118
1245,-0.3143
1246,1.485
1248,0.9931
1249,-4.62
1250,-3.52
1252,-10.91
1253,-8.049
1254,-4.493
1256,-3.572
1257,18.6
1258,14.52
1260,-9.314
1261,-6.887
1262,-11.05
1264,-7.455
1265,-18.28
1266,-14.3
1268,3.933
1269,2.5
1270,-13.92
1272,-10.65
1273,-51.11
1274,-37.7
1276,-35.63
1277,-27.22
1279,392.9
1280,294.1
1281,42.34
1283,31.52
1284,10.15
1285,6.791
1287,26.04
1288,19.72
1289,-10.39
1291,-7.978
1292,9.494
1293,7.072
1295,2.193
1296,1.567
1297,0.3429
1299,0.2026
1300,-33.04
1301,-24.97
1303,10.36
1304,7.669
1305,-8.08
1307,-6.652
1308,27.85
1309,21.14
1311,18.28
1312,13.79
1314,8.26
1315,6.231
1316,8.956
1318,6.649
1319,6.172
1320,4.621
1322,-0.4618
1323,-0.3355
1324,0.1112
1326,0.1012
1327,4.159
1328,3.136
1330,0.2288
1331,0.1735
1332,-2.64
1334,-1.953
1335,0.3837
1336,0.318
1338,8.433
1339,6.261
1340,-1.329
1342,-0.9514
1343,9.222
1344,6.692
1346,3.028
1347,2.27
1349,17.08
1350,12.59
1351,-9.226
1353,-6.718
1354,-7.602
1355,-5.582
1357,-3.499
1358,-2.54
1359,7.429
1361,5.548
1362,-5.998
1363,-4.417
1365,10.73
1366,7.631
1367,-0.2002
1369,-0.155
1370,-6.582
1371,-4.85
1373,2.682
1374,2.003
1375,-1.499
1377,-1.109
1378,-1.42
1379,-0.9907
1381,-4.143
1382,-3.022
1384,-3.89
1385,-2.802
1386,1.834
1388,1.143
1389,-5.1
1390,-3.633
1392,-28.98
1393,-21.01
1394,11.3
1396,8.325
1397,2.395
1398,1.835
1400,0.4754
1401,0.4015
1402,-0.9322
1404,-0.6126
1405,-2.516
1406,-1.858
1408,-14.19
1409,-10.39
1410,-2.14
1412,-1.532
1413,-7.679
1414,-5.546
1416,0.9005
1417,0.7022
1418,-2.074
1420,-1.501
1421,-4.214
1423,-2.994
1424,-3.047
1425,-2.272
1427,-4.001
1428,-2.97
1429,2.053
1431,1.47
1432,-4.832
1433,-3.438
1435,-13.28
1436,-9.494
1437,4.108
1439,2.854
1440,-0.3232
1441,-0.4268
1443,1.86
1444,1.269
1445,-7.812
1447,-5.274
1448,24.77
1449,17.57
1451,-86.75
1452,-63.39
1453,-6.563
1455,-4.888
1456,19.77
1458,13.72
1459,-18.19
1460,-12.93
1462,11.57
1463,8.214
1464,-9.712
1466,-6.876
1467,-15.53
1468,-11.22
1470,-10.54
1471,-7.387
1472,15.61
1474,10.11
1475,-30.02
1476,-21.15
1478,-184.6
1479,-131.1
1480,110.2
1482,78.65
1483,67.29
1484,48.08
1486,35.87
1487,25.51
1488,-9.953
1490,-6.882
1491,-11.54
1493,-7.956
1494,82.03
1495,58.63
1497,17.73
1498,12.55
1499,31.67
1501,22.56
1502,0.8135
1503,0.4906
1505,13.69
1506,9.658
1507,16.54
1509,11.68
1510,-15.92
1511,-10.95
1513,8.923
1514,6.428
1515,-35.22
1517,-24.72
1518,2.315
1519,1.712
1521,-27.31
1522,-18.91
1523,14.81
1525,10.45
1526,6.262
1528,4.532
1529,0.8899
1530,0.6996
1532,-5.038
1533,-3.511
1534,-9.643
1536,-6.754
1537,25.8
1538,18.22
1540,4.87
1541,3.438
1542,1.344
1544,1.021
1545,3.841
1546,2.685
1548,1.336
1549,0.9433
1550,4.558
1552,3.219
1553,-5.7
1554,-3.908
1556,1.749
1557,1.26
1558,-18.57
1560,-12.92
1561,2.833
1563,2.051
1564,-14
1565,-9.394
1567,13.89
1568,9.541
1569,5.939
1571,4.083
1572,2.717
1573,1.879
1575,4.633
1576,3.286
1577,-3.348
1579,-2.335
1580,-24.57
1581,-17.31
1583,-1.964
1584,-1.387
1585,-6.796
1587,-4.766
1588,3.751
1589,2.641
1591,-3.524
1592,-2.499
1593,-1.435
1595,-1.005
1596,-0.03609
1597,0.05485
1599,-9.061
1600,-6.384
1602,18.83
1603,13.34
1604,1.86
1606,1.359
1607,23.15
1608,16.53
1610,-21.58
1611,-15.28
1612,-16.14
1614,-11.44
1615,-9.308
1616,-6.563
1618,15.25
1619,10.94
1620,-22.01
1622,-15.53
1623,33.69
1624,23.09
1626,-2.167
1627,-1.624
1628,-27.65
1630,-19.61
1631,11.35
1632,7.985
1634,-8.512
1635,-6.009
1637,0.3986
1638,0.2585
1639,-3.171
1641,-2.235
1642,-1.475
1643,-1.052
1645,-18.57
1646,-13.02
1647,-0.5344
1649,-0.4051
1650,-24.32
1651,-17.19
1653,18.32
1654,12.9
1655,9.149
1657,6.438
1658,3.928
1659,2.769
1661,0.7288
1662,0.5046
1663,2.247
1665,1.578
1666,0.06002
1667,0.04753
1669,0.4315
1670,0.3082
1672,1.609
1673,1.146
1674,0.1978
1676,0.1391
1677,-0.4416
1678,-0.3099
1680,0.7153
1681,0.5128
1682,1.045
1684,0.7594
1685,-0.2969
1686,-0.1931
1688,-1.47
1689,-1.047
1690,0.8849
1692,0.6439
1693,1.482
1694,1.097
1696,-1.395
1697,-0.9606
1698,-4.109
1700,-2.867
1701,-1.643
1702,-1.13
1704,5.462
1705,3.88
1707,-3.654
1708,-2.561
1709,-4.184
1711,-3.028
1712,-1.041
1713,-0.733
1715,-7.622
1716,-5.335
1717,3.701
1719,2.604
1720,-2.429
1721,-1.707
1723,-0.4383
1724,-0.2833
1725,-4.089
1727,-2.818
1728,-4.174
1729,-2.892
1731,-1.649
1732,-1.173
1733,-3.456
1735,-2.353
1736,-26.85
1737,-18.51
1739,10.98
1740,7.605
1741,0.2427
1743,0.1688
1744,0.0209
1746,0.02525
1747,2.698
1748,1.924
1750,-2.912
1751,-2.045
1752,-35.71
1754,-24.91
1755,-4.215
1756,-2.926
1758,-12.2
1759,-8.482
1760,3.119
1762,2.196
1763,-4.696
1764,-3.267
1766,-4.888
1767,-3.372
1768,-1.131
1770,-0.8155
1771,-8.426
1772,-5.902
1774,15.11
1775,10.54
1776,-2.711
1778,-1.858
1779,3.579
1781,2.562
1782,-8.364
1783,-5.892
1785,-4.373
1786,-3.134
1787,-2.646
1789,-1.88
1790,-8.606
1791,-5.835
1793,5.255
1794,3.525
1795,31.3
1797,21.39
1798,6.047
1799,4.133
1801,17.6
1802,12.04
1803,-4.274
1805,-2.927
1806,4.446
1807,3.065
1809,-0.5343
1810,-0.3421
1811,4.797
1813,3.269
1814,-1.702
1816,-1.127
1817,32.9
1818,22.41
1820,0.822
1821,0.6484
1822,47.91
1824,33.21
1825,-45.4
1826,-31.26
1828,-31.8
1829,-21.86
1830,-14.34
1832,-9.874
1833,-0.3814
1834,-0.2034
1836,-5.95
1837,-4.057
1838,-58.85
1840,-40.41
1841,-8.075
1842,-5.556
1844,-23.02
1845,-15.8
1846,4.549
1848,3.122
1849,-7.835
1851,-5.39
1852,-9.061
1853,-6.216
1855,-1.791
1856,-1.187
1857,-15.72
1859,-10.79
1860,28.07
1861,19.31
1863,-3.063
1864,-2.074
1865,20.41
1867,14.12
1868,-24.74
1869,-17.02
1871,-21.67
1872,-14.9
1873,-9.381
1875,-6.447
1876,15.57
1877,10.75
1879,-3.313
1880,-2.336
1881,-20.35
1883,-13.91
1884,-6.66
1886,-4.563
1887,-18.46
1888,-12.71
1890,3.959
1891,2.759
1892,-7.307
1894,-5.031
1895,-6.272
1896,-4.275
1898,3.58
1899,2.461
1900,-10.18
1902,-6.985
1903,32.29
1904,22.09
1906,-6.321
1907,-4.289
1908,7.465
1910,5.203
1911,-23.31
1912,-15.98
1914,-21.35
1915,-14.65
1916,-8.857
1918,-6.068
1919,3.696
1920,2.608
1922,1.452
1923,0.9807
1925,-44.09
1926,-30.61
1927,-6.74
1929,-4.652
1930,-12.81
1931,-8.856
1933,1.963
1934,1.396
1935,-6.711
1937,-4.659
1938,-6.083
1939,-4.178
1941,7.494
1942,5.183
1943,-10.97
1945,-7.631
1946,42.12
1947,29.1
1949,1.41
1950,1.022
1951,46.26
1953,32.06
1954,-43.37
1955,-29.96
1957,-22.44
1958,-15.59
1960,-19.53
1961,-13.46
1962,6.783
1964,4.95
1965,-49.82
1966,-34.31
1968,218.2
1969,149
1970,12.77
1972,8.637
1973,-43.63
1974,-30.17
1976,29.08
1977,19.97
1978,-19.2
1980,-13.21
1981,2.249
1982,1.54
1984,-4.785
1985,-3.284
1986,-5.243
1988,-3.582
1989,-36.64
1990,-25.15
1992,-2.326
1993,-1.57
1995,-70.07
1996,-47.81
1997,54.12
1999,36.94
2000,29
2001,19.78
2003,13.22
2004,9.011
2005,3.276
2007,2.239
2008,5.328
2009,3.646
2011,6.043
2012,4.062
2013,1.643
2015,1.121
2016,5.679
2017,3.882
2019,0.04079
2020,0.03255
2021,-1.514
2023,-1.027
2024,0.9523
2025,0.673
2027,6.199
2028,4.22
2030,-0.5381
2031,-0.339
2032,4.496
2034,2.944
2035,2.383
2036,1.645
2038,12.71
2039,8.581
2040,-7.221
2042,-4.801
2043,-7.721
2044,-5.19
2046,-3.324
2047,-2.209
2048,8.673
2050,5.918
2051,-5.454
2052,-3.689
2054,4.472
2055,2.814
2056,-1.078
2058,-0.7265
2059,-8.981
2060,-6.053
2062,3.478
2063,2.374
2064,-2.462
2066,-1.661
2067,-1.988
2069,-1.283
2070,-4.326
2071,-2.902
2073,-5.376
2074,-3.563
2075,5.153
2077,3.236
2078,-6.139
2079,-4.025
2081,-31.16
2082,-20.79
2083,9.92
2085,6.768
2086,0.2165
2087,0.2546
2089,-0.5156
2090,-0.2813
2091,-0.1523
2093,-0.03561
2094,-3.421
2095,-2.323
2097,-19.86
2098,-13.37
2099,-3.01
2101,-1.99
2102,-9.766
2104,-6.509
2105,1.129
2106,0.8086
2108,-2.447
2109,-1.635
2110,-5.047
2112,-3.314
2113,-2.996
2114,-2.08
2116,-4.565
2117,-3.137
2118,6.717
2120,4.465
2121,-5.168
2122,-3.4
2124,-9.989
2125,-6.594
2126,1.295
2128,0.7547
2129,1.854
2130,1.021
2132,1.206
2133,0.7305
2134,-14.83
2136,-9.512
2137,20.59
2139,13.5
2140,-19.5
2141,-14.32
2143,1.737
2144,0.9505
2145,27.45
2147,17.79
2148,-14.7
2149,-9.688
2151,10.25
2152,6.753
2153,-7.248
2155,-4.752
2156,-4.382
2157,-3.064
2159,-9.45
2160,-6.138
2161,45.66
2163,29.24
2164,-22.41
2165,-14.64
2167,-93.15
2168,-61.52
2169,37.93
2171,25.43
2172,19.05
2174,12.9
2175,13.71
2176,9.121
2178,-10.97
2179,-7.08
2180,-15.79
2182,-10.23
2183,9.231
2184,6.6
2186,7.296
2187,4.817
2188,3.939
2190,2.759
2191,5.168
2192,3.336
2194,5.337
2195,3.51
2196,6.104
2198,4.031
2199,-20.24
2200,-13.1
2202,-6.53
2203,-4.186
2204,-12.71
2206,-8.297
2207,-2.898
2208,-1.833
2210,-19.75
2211,-12.73
2213,-3.373
2214,-2.194
2215,-11.56
2217,-7.508
2218,-6.767
2219,-4.394
2221,3.983
2222,2.666
2223,-8.249
2225,-5.43
2226,-4.32
2227,-2.771
2229,-1.693
2230,-1.097
2231,-12.75
2233,-8.34
2234,5.221
2235,3.443
2237,-3.777
2238,-2.486
2239,-1.152
2241,-0.7246
2242,-5.094
2243,-3.282
2245,-5.801
2246,-3.781
2248,-1.089
2249,-0.7012
2250,-3.621
2252,-2.303
2253,-21.03
2254,-13.48
2256,4.282
2257,2.692
2258,-5.539
2260,-3.691
2261,-2.135
2262,-1.412
2264,3.515
2265,2.378
2266,1.948
2268,1.283
2269,-46.29
2270,-30.7
2272,-5.523
2273,-3.653
2274,-11.03
2276,-7.296
2277,2.964
2278,1.988
2280,-7.519
2281,-4.998
2283,-4.259
2284,-2.802
2285,9.588
2287,6.385
2288,-8.723
2289,-5.831
2291,24.54
2292,16.39
2293,4.166
2295,2.813
2296,36.91
2297,24.72
2299,-23.78
2300,-15.92
2301,-19.76
2303,-13.23
2304,-8.121
2305,-5.437
2307,28.21
2308,18.92
2309,-17.06
2311,-11.47
2312,-36.21
2313,-24.18
2315,-11.45
2316,-7.646
2318,-35.52
2319,-23.77
2320,7.614
2322,5.122
2323,-8.223
2324,-5.509
2326,-3.253
2327,-2.142
2328,-6.327
2330,-4.181
2331,-4.059
2332,-2.682
2334,-14.78
2335,-9.874
2336,-6.901
2338,-4.533
2339,-52.88
2340,-34.89
2342,30.66
2343,20.26
2344,15.06
2346,9.947
2347,6.342
2348,4.195
2350,-1.053
2351,-0.6822
2353,1.504
2354,1.015
2355,5.437
