frequency, value
288.7,52.68
289.4,6.51
290,5.851
290.7,7.216
291.4,6.523
292,6.259
292.7,5.673
293.4,8.193
294.1,7.452
294.7,-5.679
295.4,-5.147
296.1,-2.118
296.8,-1.903
297.4,-1.456
298.1,-1.299
298.8,-0.1347
299.4,-0.1351
300.1,-1.447
300.8,-1.29
301.5,-3.225
302.1,-2.867
302.8,-3.513
303.5,-3.12
304.2,5.823
304.8,5.242
305.5,-6.95
306.2,-6.215
306.8,-3.278
307.5,-2.907
308.2,-0.462
308.9,-0.3916
309.5,17.99
310.2,15.98
310.9,7.681
311.6,6.898
312.2,3.081
312.9,2.791
313.6,-0.7307
314.3,-0.6084
314.9,27.71
315.6,24.7
316.3,-38.27
316.9,-34.2
317.6,-17.23
318.3,-15.37
319,-1.998
319.6,-1.744
320.3,-30.96
321,-27.76
321.7,-3.485
322.3,-3.098
323,-6.159
323.7,-5.477
324.3,4.242
325,3.814
325.7,39.02
326.4,35.05
327,-19.17
327.7,-17.27
328.4,4.821
329.1,4.328
329.7,12.94
330.4,11.61
331.1,-74.85
331.7,-67.17
332.4,5.514
333.1,5.026
333.8,-16.3
334.4,-14.56
335.1,-28.78
335.8,-25.73
336.5,-45.38
337.1,-40.64
337.8,44.15
338.5,39.52
339.1,8.957
339.8,8.061
340.5,0.71
341.2,0.672
341.8,-24.77
342.5,-22.11
343.2,-1.607
343.9,-1.398
344.5,-11.29
345.2,-9.992
345.9,-23.85
346.5,-21.21
347.2,18.3
347.9,16.16
348.6,-40.35
349.2,-35.8
349.9,-29.96
350.6,-26.61
351.3,-20.67
351.9,-18.37
352.6,105.6
353.3,93.31
354,2.359
354.6,1.981
355.3,-10.53
356,-9.371
356.6,-49.14
357.3,-43.59
358,23.65
358.7,20.28
359.3,7.574
360,7.35
360.7,-28.69
361.4,-25.12
362,-33.94
362.7,-29.94
363.4,-71.35
364,-63.01
364.7,-5.322
365.4,-4.658
366.1,-19.83
366.7,-17.46
367.4,-31.16
368.1,-27.54
368.8,13.65
369.4,12.18
370.1,-10.78
370.8,-9.652
371.4,5.077
372.1,4.519
372.8,20.49
373.5,18.2
374.1,-198.5
374.8,-176.2
375.5,-38.1
376.2,-33.63
376.8,-30.77
377.5,-27.24
378.2,-27.68
378.8,-24.52
379.5,-41.7
380.2,-37.08
380.9,32.64
381.5,29.02
382.2,0.4046
382.9,0.4527
383.6,-4.502
384.2,-3.935
384.9,-25.08
385.6,-22.22
386.3,-5.498
386.9,-4.813
387.6,-17.43
388.3,-15.34
388.9,-16.08
389.6,-14.32
390.3,47
391,41.33
391.6,-39.17
392.3,-34.66
393,-11.64
393.7,-10.4
394.3,-2.638
395,-2.45
395.7,94.86
396.3,83.64
397,18.43
397.7,16.18
398.4,4.12
399,3.648
399.7,0.8224
400.4,0.7194
401.1,81.36
401.7,71.55
402.4,-64.05
403.1,-56.49
403.7,-26.98
404.4,-23.83
405.1,-10.73
405.8,-9.477
406.4,13.7
407.1,11.64
407.8,-6.684
408.5,-5.87
409.1,-10.57
409.8,-9.309
410.5,-8.591
411.1,-7.573
411.8,-66.88
412.5,-58.25
413.2,41.04
413.8,35.75
414.5,-28.47
415.2,-24.83
415.9,-60.66
416.5,-52.86
417.2,503.2
417.9,438.3
418.6,28.87
419.2,25.02
419.9,77.16
420.6,67.2
421.2,69.11
421.9,60.25
422.6,53.25
423.3,46.45
423.9,-30.46
424.6,-26.65
425.3,18.49
426,16.06
426.6,19.26
427.3,16.75
428,7.951
428.6,7.014
429.3,10.87
430,9.456
430.7,16.62
431.3,14.46
432,23.12
432.7,20.11
433.4,56.86
434,49.33
434.7,-34.39
435.4,-29.83
436,3.994
436.7,3.485
437.4,1.656
438.1,1.442
438.7,201.3
439.4,174.7
440.1,55.24
440.8,47.93
441.4,46.46
442.1,40.35
442.8,68.69
443.4,59.74
444.1,458.1
444.8,397.4
445.5,-458.4
446.1,-397.8
446.8,-206.2
447.5,-178.8
448.2,-93.66
448.8,-81.15
449.5,-204.2
450.2,-177
450.9,-26.34
451.5,-22.84
452.2,-60.71
452.9,-52.6
453.5,-72.45
454.2,-62.71
454.9,28.6
455.6,24.87
456.2,-35.24
456.9,-30.54
457.6,-2.729
458.3,-2.347
458.9,27.09
459.6,23.47
460.3,-316.4
460.9,-274
461.6,-48.55
462.3,-42.01
463,-49.93
463.6,-43.21
464.3,-48.55
465,-42.01
465.7,-96.48
466.3,-83.44
467,69.69
467.7,60.28
468.3,7.607
469,6.598
469.7,-6.286
470.4,-5.415
471,-41.5
471.7,-35.89
472.4,-6.531
473.1,-5.625
473.7,-26.65
474.4,-22.99
475.1,-44.87
475.7,-38.74
476.4,49.83
477.1,43.04
477.8,-71.22
478.4,-61.51
479.1,-34.01
479.8,-29.37
480.5,-15.27
481.1,-13.2
481.8,137.2
482.5,118.4
483.2,29.7
483.8,25.61
484.5,14
485.2,12.1
485.8,5.129
486.5,4.475
487.2,124.6
487.9,107.4
488.5,-139.1
489.2,-120
489.9,-54.94
490.6,-47.38
491.2,-7.599
491.9,-6.56
492.6,-59.02
493.2,-50.97
493.9,-7.582
494.6,-6.524
495.3,-9.991
495.9,-8.61
496.6,14.22
497.3,12.21
498,55.77
498.6,48.2
499.3,-16.02
500,-13.98
500.6,12.27
501.3,10.53
502,20.81
502.7,17.92
503.3,-115.2
504,-99.11
504.7,-7.451
505.4,-6.249
506,-23.3
506.7,-20.03
507.4,-29.08
508,-25.07
508.7,-23.37
509.4,-20.31
510.1,26.84
510.7,23.26
511.4,0.9715
512.1,0.9231
512.8,-1.696
513.4,-1.415
514.1,-22.78
514.8,-19.63
515.5,-2.937
516.1,-2.49
516.8,-10.98
517.5,-9.371
518.1,-11.54
518.8,-9.91
519.5,44.98
520.2,38.5
520.8,-43.42
521.5,-37.21
522.2,-16.82
522.9,-14.42
523.5,-8.575
524.2,-7.369
524.9,140.3
525.5,120
526.2,27.45
526.9,23.44
527.6,11.4
528.2,9.756
528.9,-2.08
529.6,-1.758
530.3,171.1
530.9,146.1
531.6,-155.6
532.3,-132.9
532.9,-78.64
533.6,-67.14
534.3,-37.19
535,-31.75
535.6,-82.01
536.3,-70.14
537,-10.75
537.7,-9.165
538.3,-22.51
539,-19.21
539.7,-17.49
540.3,-14.94
541,13.6
541.7,11.75
542.4,-0.2423
543,-0.2831
543.7,6.09
544.4,5.269
545.1,13.61
545.7,11.76
546.4,-107.3
547.1,-92.74
547.8,-26.17
548.4,-22.43
549.1,-16.76
549.8,-14.42
550.4,-13.52
551.1,-11.64
551.8,-10.17
552.5,-8.91
553.1,12.82
553.8,11.16
554.5,1.175
555.2,1.086
555.8,0.666
556.5,0.6037
557.2,-18.32
557.8,-15.79
558.5,-0.04535
559.2,-0.007501
559.9,-3.869
560.5,-3.281
561.2,-2.474
561.9,-2.201
562.6,47.89
563.2,40.97
563.9,-39.88
564.6,-34.23
565.2,-10.32
565.9,-8.892
566.6,-7.686
567.3,-6.619
567.9,126.6
568.6,108.2
569.3,21.61
570,18.48
570.6,21.33
571.3,18.28
572,36.09
572.6,30.87
573.3,174.9
574,149.3
574.7,-193.5
575.3,-165.2
576,-78.73
576.7,-67.15
577.4,-27.15
578,-23.09
578.7,-64.69
579.4,-55.37
580.1,-8.721
580.7,-7.405
581.4,-22.47
582.1,-19.09
582.7,-22.96
583.4,-19.45
584.1,94.73
584.8,81.04
585.4,-132.3
586.1,-112.7
586.8,-58.93
587.5,-49.94
588.1,-53.99
588.8,-45.57
589.5,469.6
590.1,396.6
590.8,182.4
591.5,154.8
592.2,31.16
592.8,26.15
593.5,-64.7
594.2,-55.16
594.9,-159.8
595.5,-135.8
596.2,159.7
596.9,135.5
597.5,48.46
598.2,41.04
598.9,14.6
599.6,12.33
600.2,-63.81
600.9,-54.1
601.6,4.551
602.3,3.839
602.9,-0.5225
603.6,-0.4548
604.3,-22.61
604.9,-19.15
605.6,-13.32
606.3,-11.32
607,-4.926
607.6,-4.113
608.3,-14.61
609,-12.32
609.7,-9.85
610.3,-8.297
611,-94.51
611.7,-80.09
612.4,-33.01
613,-27.88
613.7,-30.48
614.4,-25.7
615,-60.59
615.7,-51.01
616.4,-290.8
617.1,-245.3
617.7,301.8
618.4,254.2
619.1,122
619.8,102.8
620.4,44.86
621.1,37.82
621.8,92.14
622.4,77.57
623.1,15.17
623.8,12.76
624.5,29.63
625.1,24.92
625.8,27.28
626.5,22.97
627.2,-12.97
627.8,-10.89
628.5,17.44
629.2,14.69
629.8,7.058
630.5,5.951
631.2,-0.445
631.9,-0.3535
632.5,30.91
633.2,25.83
633.9,2.295
634.6,1.901
635.2,7.634
635.9,6.402
636.6,9.334
637.2,7.837
637.9,19.9
638.6,16.71
639.3,-10.31
639.9,-8.65
640.6,-0.5926
641.3,-0.4908
642,1.458
642.6,1.229
643.3,-2.318
644,-1.942
644.7,1.07
645.3,0.9055
646,3.171
646.7,2.682
647.3,5.794
648,4.875
648.7,11.85
649.4,9.864
650,-2.885
650.7,-2.351
651.4,3.9
652.1,3.295
652.7,3.557
653.4,2.993
654.1,5.018
654.7,3.94
655.4,8.573
656.1,7.131
656.8,6.922
657.4,5.777
658.1,8.56
658.8,7.15
659.5,19.86
660.1,16.28
660.8,-27.92
661.5,-23.01
662.1,-7.812
662.8,-6.377
663.5,2.16
664.2,1.856
664.8,-17.83
665.5,-14.8
666.2,-0.7017
666.9,-0.5557
667.5,-1.158
668.2,-0.9127
668.9,4.338
669.5,3.634
670.2,29.73
670.9,24.77
671.6,-17.95
672.2,-14.94
672.9,1.326
673.6,1.147
674.3,5.78
674.9,4.869
675.6,-22.92
676.3,-19.53
677,11.44
677.6,9.503
678.3,-5.264
679,-4.39
679.6,-14.5
680.3,-12.05
681,-27.16
681.7,-22.58
682.3,25.74
683,21.39
683.7,7.017
684.4,5.856
685,1.771
685.7,1.493
686.4,-11.16
687,-9.256
687.7,0.0701
688.4,0.08583
689.1,-4.086
689.7,-3.315
690.4,-11.38
691.1,-9.372
691.8,2.925
692.4,2.304
693.1,-16.03
693.8,-13.12
694.4,-14.68
695.1,-12.06
695.8,-11.01
696.5,-9.057
697.1,38.73
697.8,31.39
698.5,-4.611
699.2,-3.896
699.8,-9.003
700.5,-7.424
701.2,-29.45
701.8,-24.17
702.5,-23.49
703.2,-20
703.9,43.05
704.5,35.97
705.2,2.305
705.9,2.208
706.6,-11.93
707.2,-9.641
707.9,-20.26
708.6,-16.4
709.2,0.0166
709.9,0.06803
710.6,-5.567
711.3,-4.466
711.9,-15.26
712.6,-12.45
713.3,4.906
714,4.095
714.6,-10.15
715.3,-8.402
716,-0.6136
716.7,-0.4717
717.3,6.945
718,5.755
718.7,-81.92
719.3,-67.68
720,-11.95
720.7,-9.744
721.4,-13.71
722,-11.26
722.7,-14.13
723.4,-11.61
724.1,-27.91
724.7,-23.03
725.4,19.52
726.1,16.14
726.7,0.6933
727.4,0.6535
728.1,-3.262
728.8,-2.63
729.4,-10.17
730.1,-8.389
730.8,-3.731
731.5,-3.012
732.1,-11.75
732.8,-9.562
733.5,-15
734.1,-12.37
734.8,12.63
735.5,10.21
736.2,-18.21
736.8,-14.99
737.5,-10.4
738.2,-8.618
738.9,-3.642
739.5,-3.082
740.2,37.43
740.9,30.56
741.5,5.168
742.2,4.171
742.9,-4.706
743.6,-3.808
744.2,-14.49
744.9,-11.8
745.6,12.91
746.3,10.44
746.9,-0.8683
747.6,-0.8292
748.3,-5.142
749,-4.264
749.6,-3.631
750.3,-2.976
751,11.04
751.6,8.558
752.3,-4.298
753,-3.487
753.7,-5.549
754.3,-4.524
755,-0.7608
755.7,-0.6269
756.4,-61.14
757,-49.14
757.7,64.45
758.4,52.04
759,3.876
759.7,3.337
760.4,-12.7
761.1,-9.885
761.7,86.94
762.4,66.94
763.1,-59.88
763.8,-48.92
764.4,21.9
765.1,17.23
765.8,53.85
766.4,43.26
767.1,80.94
767.8,65.32
768.5,-75.48
769.1,-61.07
769.8,-14.71
770.5,-12.06
771.2,-1.641
771.8,-1.46
772.5,31.44
773.2,25.49
773.8,-2.131
774.5,-1.791
775.2,-7.517
775.9,-6.174
776.5,-2.82
777.2,-2.422
777.9,24.72
778.6,19.53
779.2,-35.48
779.9,-28.39
780.6,-24.38
781.3,-19.69
781.9,-19.79
782.6,-15.98
783.3,195.5
783.9,156.3
784.6,11.33
785.3,8.765
786,-13.98
786.6,-11.51
787.3,-75.87
788,-61.36
788.7,41.64
789.3,30.9
790,93.99
790.7,78.03
791.3,1.792
792,2.573
792.7,-46.98
793.4,-37.2
794,-24.6
794.7,-18.65
795.4,11.67
796.1,9.503
796.7,7
797.4,5.937
798.1,-45.25
798.7,-35.9
799.4,-27.9
800.1,-22.41
800.8,-32.44
801.4,-25.89
802.1,-12.42
802.8,-9.924
803.5,-2.286
804.1,-1.921
804.8,-61.52
805.5,-48.08
806.1,30.67
806.8,24.75
807.5,1.288
808.2,1.214
808.8,-4.589
809.5,-3.5
810.2,-51.36
810.9,-40.73
811.5,29.96
812.2,23.74
812.9,13.61
813.6,10.88
814.2,3.025
814.9,2.457
815.6,2.903
816.2,2.411
816.9,3.991
817.6,3.224
818.3,2.552
818.9,2.14
819.6,-26.63
820.3,-21.13
821,-52.02
821.6,-41.58
822.3,-1.28
823,-0.9077
823.6,-23.61
824.3,-18.76
825,-19.95
825.7,-15.89
826.3,-19.79
827,-15.96
827.7,-19.67
828.4,-15.7
829,-9.789
829.7,-7.772
830.4,-20.89
831,-16.56
831.7,-32.06
832.4,-25.59
833.1,7.598
833.7,6.06
834.4,-13.67
835.1,-10.86
835.8,-13.01
836.4,-10.34
837.1,-47.91
837.8,-38.18
838.4,-3.658
839.1,-2.895
839.8,-12.35
840.5,-9.804
841.1,-15.93
841.8,-12.67
842.5,29.61
843.2,23.73
843.8,-27.17
844.5,-21.77
845.2,-2.58
845.9,-2.048
846.5,7.479
847.2,5.989
847.9,-67.45
848.5,-53.87
849.2,7.058
849.9,5.723
850.6,-12
851.2,-9.562
851.9,-21.84
852.6,-17.43
853.3,-44.46
853.9,-35.49
854.6,37.98
855.3,30.34
855.9,8.938
856.6,7.168
857.3,1.081
858,0.8933
858.6,-17.14
859.3,-13.69
860,0.08732
860.7,0.0957
861.3,-4.249
862,-3.332
862.7,-15.38
863.3,-12.21
864,-1.953
864.7,-1.526
865.4,-14.09
866,-11.2
866.7,-13.78
867.4,-10.93
868.1,-9.415
868.7,-7.472
869.4,9.573
870.1,7.531
870.7,-4.745
871.4,-3.751
872.1,-6.018
872.8,-4.723
873.4,-20.44
874.1,-16.1
874.8,-27.02
875.5,-21.33
876.1,24.97
876.8,19.6
877.5,-1.302
878.2,-1.087
878.8,-6.781
879.5,-5.371
880.2,-28.58
880.8,-22.79
881.5,-1.786
882.2,-1.417
882.9,-6.596
883.5,-5.234
884.2,-7.9
884.9,-6.255
885.6,7.544
886.2,6.105
886.9,5.122
887.6,4.034
888.2,10.81
888.9,8.645
889.6,18.83
890.3,15.06
890.9,-157.7
891.6,-126
892.3,-32.47
893,-25.86
893.6,-19.81
894.3,-15.81
895,-14.03
895.6,-11.2
896.3,-16.4
897,-13.14
897.7,19.28
898.3,15.43
899,3.112
899.7,2.53
900.4,0.5766
901,0.4913
901.7,-27.52
902.4,-21.97
903,0.07961
903.7,0.09248
904.4,-3.399
905.1,-2.669
905.7,-3.889
906.4,-3.123
907.1,52.98
907.8,42.22
908.4,-37.51
909.1,-29.97
909.8,-2.756
910.5,-2.256
911.1,2.394
911.8,1.843
912.5,65.48
913.1,52.38
913.8,30.71
914.5,24.46
915.2,25.88
915.8,20.66
916.5,34.38
917.2,27.46
917.9,89.55
918.5,71.61
919.2,-111.6
919.9,-89.24
920.5,-27.65
921.2,-22.19
921.9,9.826
922.6,7.736
923.2,-53.43
923.9,-42.72
924.6,1.704
925.3,1.341
925.9,6.643
926.6,5.226
927.3,27.01
927.9,21.38
928.6,118.8
929.3,94.7
930,-63.45
930.6,-50.83
931.3,30.07
932,23.74
932.7,63.22
933.3,50.09
934,-464.4
934.7,-367.7
935.3,-12.61
936,-9.505
936.7,-77.08
937.4,-61.09
938,-78.7
938.7,-62.61
939.4,-60.4
940.1,-48.35
940.7,43.26
941.4,34.74
942.1,-13.98
942.8,-10.93
943.4,-16.13
944.1,-12.73
944.8,-18.28
945.4,-14.65
946.1,-10.54
946.8,-8.322
947.5,-20.5
948.1,-16.19
948.8,-24.66
949.5,-19.53
950.2,-12.32
950.8,-9.784
951.5,-5.72
952.2,-4.483
952.8,-17.11
953.5,-13.5
954.2,-9.954
954.9,-7.847
955.5,-17.97
956.2,-14.59
956.9,-19.05
957.6,-15.09
958.2,-27.08
958.9,-21.38
959.6,-61.87
960.2,-48.77
960.9,-165.7
961.6,-131.1
962.3,194.2
962.9,153.4
963.6,66.43
964.3,52.5
965,14.7
965.6,11.69
966.3,45.91
967,36.28
967.6,8.114
968.3,6.401
969,13.52
969.7,10.68
970.3,6.383
971,5.088
971.7,-15.08
972.4,-11.87
973,8.116
973.7,6.434
974.4,0.1161
975.1,0.1228
975.7,-3.579
976.4,-2.793
977.1,29.16
977.7,22.83
978.4,3.024
979.1,2.354
979.8,4.292
980.4,3.378
981.1,4.218
981.8,3.333
982.5,6.449
983.1,5.112
983.8,-4.084
984.5,-3.227
985.1,-0.9979
985.8,-0.7777
986.5,-0.3928
987.2,-0.2981
987.8,-0.3728
988.5,-0.3004
989.2,-0.3906
989.9,-0.2951
990.5,-0.64
991.2,-0.4696
991.9,-0.2888
992.5,-0.1908
993.2,4.486
993.9,3.505
994.6,-3.211
995.2,-2.473
995.9,-0.3321
996.6,-0.2226
997.3,0.7462
997.9,0.6073
998.6,7.703
999.3,5.83
999.9,5.384
1001,4.208
1001,3.284
1002,2.586
1003,2.483
1003,1.973
1004,16.84
1005,12.98
1005,-23.95
1006,-18.57
1007,-9.031
1007,-6.967
1008,0.3375
1009,0.3134
1009,-17.93
1010,-14.02
1011,-1.419
1011,-1.085
1012,-2.272
1013,-1.736
1013,4.176
1014,3.283
1015,27.64
1015,21.7
1016,-14.69
1017,-11.55
1017,3.129
1018,2.474
1019,8.269
1019,6.517
1020,-43.27
1021,-34.19
1021,7.115
1022,5.611
1023,-8.927
1024,-6.984
1024,-17.64
1025,-13.81
1026,-28.33
1026,-22.22
1027,28.15
1028,22.07
1028,6.756
1029,5.329
1030,1.481
1030,1.187
1031,-15.32
1032,-11.98
1032,-0.1972
1033,-0.1242
1034,-5.239
1034,-4.023
1035,-12.44
1036,-9.672
1036,12.56
1037,9.653
1038,-24.15
1038,-18.7
1039,-16.68
1040,-12.95
1040,-11.73
1041,-9.127
1042,66.81
1042,51.44
1043,3.053
1044,2.258
1044,-3.969
1045,-3.114
1046,-24.21
1046,-18.8
1047,28.65
1048,21.5
1048,-10.71
1049,-7.65
1050,-21.95
1050,-16.71
1051,-21.31
1052,-16.4
1052,-44.59
1053,-34.4
1054,-3.348
1054,-2.542
1055,-11.95
1056,-9.173
1056,-18.45
1057,-14.27
1058,10.73
1058,8.408
1059,-9.48
1060,-7.446
1061,2.186
1061,1.733
1062,11.38
1063,8.913
1063,-109.1
1064,-85.38
1065,-18.86
1065,-14.6
1066,-16.93
1067,-13.19
1067,-15.81
1068,-12.33
1069,-24.09
1069,-18.92
1070,18.33
1071,14.42
1071,0.6109
1072,0.5668
1073,-2.133
1073,-1.617
1074,-12.27
1075,-9.617
1075,-2.78
1076,-2.12
1077,-9.201
1077,-7.107
1078,-8.37
1079,-6.63
1079,24
1080,18.53
1081,-20.76
1081,-16.25
1082,-6.851
1083,-5.455
1083,-2.462
1084,-2.023
1085,57.21
1085,44.41
1086,8.321
1087,6.42
1087,1.293
1088,1.037
1089,0.6914
1089,0.5358
1090,50.87
1091,39.35
1091,-38.63
1092,-30.08
1093,-17.3
1093,-13.49
1094,-8.662
1095,-6.724
1096,12.46
1096,9.199
1097,-4.184
1098,-3.233
1098,-7.132
1099,-5.534
1100,-8.058
1100,-6.234
1101,-46.06
1102,-35.1
1102,23.29
1103,17.74
1104,-22.22
1104,-16.98
1105,-43.94
1106,-33.55
1106,359.1
1107,274.1
1108,25.98
1108,19.71
1109,53.34
1110,40.72
1110,45.7
1111,34.96
1112,34.77
1112,26.63
1113,-19.64
1114,-15.13
1114,12.35
1115,9.401
1116,12.85
1116,9.799
1117,5.611
1118,4.377
1118,7.239
1119,5.527
1120,11.53
1120,8.809
1121,17.15
1122,13.09
1122,39.5
1123,30.06
1124,-22.34
1124,-17
1125,4.132
1126,3.166
1126,2.227
1127,1.701
1128,142.6
1128,108.6
1129,40.05
1130,30.52
1130,32.98
1131,25.18
1132,48.07
1133,36.79
1133,330.8
1134,252.3
1135,-327.1
1135,-249.6
1136,-147.8
1137,-112.7
