frequency, value
1.029e+04,0.09636
1.031e+04,0.1911
1.034e+04,-0.4856
1.036e+04,-0.2327
1.038e+04,-0.9508
1.04e+04,-0.6462
1.042e+04,-0.4262
1.044e+04,-0.3999
1.047e+04,0.1848
1.049e+04,0.1883
1.051e+04,-0.3309
1.053e+04,-0.1894
1.055e+04,-0.3711
1.057e+04,-0.2004
1.059e+04,1.067
1.062e+04,-0.09109
1.064e+04,-0.206
1.066e+04,-0.071
1.068e+04,-0.3713
1.07e+04,-0.2168
1.072e+04,-0.2158
1.075e+04,-0.282
1.077e+04,-1.194
1.079e+04,-0.2935
1.081e+04,0.3093
1.083e+04,-0.176
1.085e+04,-0.6875
1.087e+04,-0.3957
1.09e+04,-1.076
1.092e+04,-0.5036
1.094e+04,6.087
1.096e+04,2.668
1.098e+04,0.6021
1.1e+04,0.3409
1.102e+04,-0.1587
1.105e+04,-0.001019
1.107e+04,-1.34
1.109e+04,-0.4464
1.111e+04,-4.323
1.113e+04,-1.659
1.115e+04,6.575
1.118e+04,2.31
1.12e+04,2.67
1.122e+04,0.9443
1.124e+04,0.7861
1.126e+04,0.3118
1.128e+04,3.673
1.13e+04,1.115
1.133e+04,0.4076
1.135e+04,0.1369
1.137e+04,1.186
1.139e+04,0.3883
1.141e+04,1.503
1.143e+04,0.5021
1.146e+04,-2.308
1.148e+04,-0.5985
1.15e+04,2.726
1.152e+04,0.7989
1.154e+04,0.9749
1.156e+04,0.3258
1.158e+04,0.1643
1.161e+04,0.09239
1.163e+04,0.3772
1.165e+04,-0.01598
1.167e+04,-0.1899
1.169e+04,-0.02625
1.171e+04,0.5486
1.174e+04,0.1843
1.176e+04,1.225
1.178e+04,0.3662
1.18e+04,-0.08142
1.182e+04,0.006044
1.184e+04,0.4623
1.186e+04,0.1079
1.189e+04,0.6799
1.191e+04,0.1938
1.193e+04,0.3283
1.195e+04,0.105
1.197e+04,1.594
1.199e+04,0.2409
1.202e+04,0.1522
1.204e+04,0.06006
1.206e+04,0.4595
1.208e+04,0.1299
1.21e+04,0.4066
1.212e+04,0.05282
1.214e+04,-0.9712
1.217e+04,-0.1016
1.219e+04,0.8702
1.221e+04,0.0496
1.223e+04,0.301
1.225e+04,0.03434
1.227e+04,0.1409
1.23e+04,0.02394
1.232e+04,-0.7838
1.234e+04,-0.1465
1.236e+04,-0.001858
1.238e+04,0.08566
1.24e+04,0.2241
1.242e+04,0.09814
1.245e+04,0.4058
1.247e+04,0.1053
1.249e+04,-0.006584
1.251e+04,-0.1303
1.253e+04,-0.1622
1.255e+04,0.07732
1.258e+04,0.1229
1.26e+04,0.09798
1.262e+04,0.1437
1.264e+04,0.06835
1.266e+04,-0.138
1.268e+04,-0.2008
1.27e+04,0.08353
1.273e+04,0.05394
1.275e+04,0.115
1.277e+04,0.04657
1.279e+04,-0.1535
1.281e+04,-0.16
1.283e+04,0.2441
1.286e+04,0.2657
1.288e+04,-0.6407
1.29e+04,-0.5195
1.292e+04,-0.288
1.294e+04,-0.1992
1.296e+04,-0.09029
1.298e+04,-0.03368
1.301e+04,-0.2966
1.303e+04,-0.2959
1.305e+04,0.3917
1.307e+04,0.2698
1.309e+04,-0.06799
1.311e+04,-0.04104
1.314e+04,-0.7679
1.316e+04,-0.4968
1.318e+04,-0.801
1.32e+04,-0.4628
1.322e+04,0.4083
1.324e+04,0.2182
1.326e+04,-0.2572
1.329e+04,-0.1692
1.331e+04,-0.2412
1.333e+04,-0.1431
1.335e+04,-2.29
1.337e+04,-1.547
1.339e+04,-0.003913
1.342e+04,0.009974
1.344e+04,-0.4563
1.346e+04,-0.2731
1.348e+04,-1.032
1.35e+04,-0.6595
1.352e+04,1.085
1.354e+04,0.7529
1.357e+04,-1.801
1.359e+04,-1.189
1.361e+04,-0.9191
1.363e+04,-0.5692
1.365e+04,-0.726
1.367e+04,-0.4322
1.37e+04,3.36
1.372e+04,1.975
1.374e+04,0.6462
1.376e+04,0.4285
1.378e+04,-0.01147
1.38e+04,0.03323
1.382e+04,-0.7122
1.385e+04,-0.3569
1.387e+04,-2.254
1.389e+04,-1.27
1.391e+04,2.929
1.393e+04,1.564
1.395e+04,1.142
1.398e+04,0.6286
1.4e+04,0.3191
1.402e+04,0.1994
1.404e+04,0.7055
1.406e+04,0.2778
1.408e+04,0.2316
1.41e+04,0.1368
1.413e+04,0.4
1.415e+04,0.2313
1.417e+04,-0.02529
1.419e+04,-0.02429
1.421e+04,-0.2535
1.423e+04,-0.05811
1.425e+04,-0.3492
1.428e+04,-0.2676
1.43e+04,-0.2491
1.432e+04,-0.1426
1.434e+04,-0.1174
1.436e+04,-0.04596
1.438e+04,-0.5194
1.441e+04,-0.4315
1.443e+04,0.5391
1.445e+04,0.3726
1.447e+04,-0.01238
1.449e+04,0.02092
1.451e+04,-1.046
1.453e+04,-0.6551
1.456e+04,-1.471
1.458e+04,-0.976
1.46e+04,0.8186
1.462e+04,0.5605
1.464e+04,-0.393
1.466e+04,-0.2312
1.469e+04,-0.3757
1.471e+04,-0.2282
1.473e+04,-5.207
1.475e+04,-3.648
1.477e+04,0.002774
1.479e+04,0.02646
1.481e+04,-1.007
1.484e+04,-0.663
1.486e+04,-2.324
1.488e+04,-1.637
1.49e+04,3.784
1.492e+04,2.706
1.494e+04,-5.011
1.497e+04,-3.6
1.499e+04,-2.016
1.501e+04,-1.43
1.503e+04,-1.16
1.505e+04,-0.8139
1.507e+04,4.985
1.509e+04,3.485
1.512e+04,1.226
1.514e+04,0.9452
1.516e+04,-0.3523
1.518e+04,-0.1943
1.52e+04,-1.972
1.522e+04,-1.365
1.525e+04,-3.523
1.527e+04,-2.627
1.529e+04,4.441
1.531e+04,3.255
1.533e+04,1.173
1.535e+04,0.9059
1.537e+04,-0.0748
1.54e+04,-0.01194
1.542e+04,-1.193
1.544e+04,-1.015
1.546e+04,0.2005
1.548e+04,0.1786
1.55e+04,-0.2877
1.553e+04,-0.1802
1.555e+04,-1.692
1.557e+04,-1.319
1.559e+04,1.789
1.561e+04,1.465
1.563e+04,-3.495
1.565e+04,-2.825
1.568e+04,-1.499
1.57e+04,-1.185
1.572e+04,-0.52
1.574e+04,-0.3827
1.576e+04,0.4282
1.578e+04,0.1161
1.581e+04,0.5997
1.583e+04,0.5815
1.585e+04,-0.6044
1.587e+04,-0.4406
1.589e+04,-1.817
1.591e+04,-1.531
1.593e+04,-0.7387
1.596e+04,-0.7653
1.598e+04,0.131
1.6e+04,0.2177
1.602e+04,-0.6894
1.604e+04,-0.5446
1.606e+04,-0.5438
1.609e+04,-0.4371
1.611e+04,-1.161
1.613e+04,-1.488
1.615e+04,-0.1829
1.617e+04,-0.1124
1.619e+04,-0.6431
1.621e+04,-0.5407
1.624e+04,-0.8356
1.626e+04,-0.845
1.628e+04,-0.06473
1.63e+04,0.2094
1.632e+04,-0.9249
1.634e+04,-1.065
1.637e+04,-1.022
1.639e+04,-0.9015
1.641e+04,-1.143
1.643e+04,-0.9344
1.645e+04,5.929
1.647e+04,4.709
1.649e+04,0.6687
1.652e+04,0.6288
1.654e+04,-0.1788
1.656e+04,-0.06
1.658e+04,-1.293
1.66e+04,-0.8877
1.662e+04,-3.704
1.665e+04,-2.802
1.667e+04,5.484
1.669e+04,3.931
1.671e+04,2.131
1.673e+04,1.55
1.675e+04,0.5586
1.677e+04,0.4496
1.68e+04,2.637
1.682e+04,1.722
1.684e+04,0.3376
1.686e+04,0.2482
1.688e+04,0.8586
1.69e+04,0.6177
1.693e+04,0.8379
1.695e+04,0.6
1.697e+04,-1.597
1.699e+04,-0.9802
1.701e+04,1.491
1.703e+04,0.9664
1.705e+04,0.4271
1.708e+04,0.315
1.71e+04,-0.01685
1.712e+04,0.02709
1.714e+04,0.2557
1.716e+04,0.01837
1.718e+04,0.06287
1.721e+04,0.1086
1.723e+04,0.2984
1.725e+04,0.2472
1.727e+04,0.3219
1.729e+04,0.2027
1.731e+04,-0.7092
1.733e+04,-0.5835
1.736e+04,0.6919
1.738e+04,0.5521
1.74e+04,0.2902
1.742e+04,0.2166
1.744e+04,0.04101
1.746e+04,0.03408
1.748e+04,-0.8242
1.751e+04,-1.104
1.753e+04,0.08268
1.755e+04,0.09037
1.757e+04,-0.1231
1.759e+04,-0.1287
1.761e+04,-0.6748
1.764e+04,-0.7086
1.766e+04,0.7656
1.768e+04,0.9564
1.77e+04,-1.407
1.772e+04,-1.566
1.774e+04,-0.6506
1.776e+04,-0.6657
1.779e+04,-0.4123
1.781e+04,-0.3968
1.783e+04,1.61
1.785e+04,1.56
1.787e+04,0.4981
1.789e+04,0.5777
1.792e+04,-0.04514
1.794e+04,0.007817
1.796e+04,-0.676
1.798e+04,-0.6344
1.8e+04,-1.705
1.802e+04,-1.766
1.804e+04,2.06
1.807e+04,2.084
1.809e+04,0.6468
1.811e+04,0.693
1.813e+04,0.04704
1.815e+04,0.08651
1.817e+04,-0.6982
1.82e+04,-0.8928
1.822e+04,0.1414
1.824e+04,0.1761
1.826e+04,-0.1037
1.828e+04,-0.07681
1.83e+04,-0.9911
1.832e+04,-1.1
1.835e+04,1.143
1.837e+04,1.366
1.839e+04,-2.265
1.841e+04,-2.627
1.843e+04,-0.9557
1.845e+04,-1.07
1.848e+04,-0.2687
1.85e+04,-0.2578
1.852e+04,-0.2579
1.854e+04,-0.5898
1.856e+04,0.5494
1.858e+04,0.7512
1.86e+04,-0.4109
1.863e+04,-0.4236
1.865e+04,-1.497
1.867e+04,-1.827
1.869e+04,-0.6513
1.871e+04,-0.9377
1.873e+04,0.07257
1.876e+04,0.1943
1.878e+04,-0.6314
1.88e+04,-0.7455
1.882e+04,-0.4391
1.884e+04,-0.5228
1.886e+04,-2.072
1.888e+04,-3.233
1.891e+04,-0.1221
1.893e+04,-0.1024
1.895e+04,-0.6081
1.897e+04,-0.7753
1.899e+04,-0.908
1.901e+04,-1.352
1.904e+04,0.7362
1.906e+04,1.306
1.908e+04,-1.377
1.91e+04,-2.203
1.912e+04,-0.8664
1.914e+04,-1.22
1.916e+04,-0.7635
1.919e+04,-1.011
1.921e+04,3.666
1.923e+04,4.762
1.925e+04,0.3982
1.927e+04,0.6811
1.929e+04,-0.2135
1.932e+04,-0.1601
1.934e+04,-0.9506
1.936e+04,-1.088
1.938e+04,-2.094
1.94e+04,-2.709
1.942e+04,3.094
1.944e+04,3.759
1.947e+04,1.075
1.949e+04,1.353
1.951e+04,0.1745
1.953e+04,0.2814
1.955e+04,1.115
1.957e+04,1.128
1.96e+04,0.1656
1.962e+04,0.2302
1.964e+04,0.2983
1.966e+04,0.3998
1.968e+04,0.02075
1.97e+04,-0.0004249
1.972e+04,-0.5204
1.975e+04,-0.4677
1.977e+04,0.003822
1.979e+04,-0.1635
1.981e+04,-0.1745
1.983e+04,-0.23
1.985e+04,-0.1709
1.988e+04,-0.1686
1.99e+04,0.2547
1.992e+04,-0.02443
1.994e+04,0.1344
1.996e+04,0.3204
1.998e+04,-0.0809
2e+04,-0.04954
2.003e+04,-0.4245
2.005e+04,-0.6859
2.007e+04,-0.4966
2.009e+04,-0.914
2.011e+04,0.2627
2.013e+04,0.5075
2.016e+04,-0.1628
2.018e+04,-0.2345
2.02e+04,-0.1739
2.022e+04,-0.2468
2.024e+04,-0.8014
2.026e+04,-2.34
2.028e+04,-0.05792
2.031e+04,-0.02845
2.033e+04,-0.2894
2.035e+04,-0.5197
2.037e+04,-0.4379
2.039e+04,-1.073
2.041e+04,0.3262
2.044e+04,1.375
2.046e+04,-0.6083
2.048e+04,-1.973
2.05e+04,-0.3779
2.052e+04,-0.8893
2.054e+04,-0.2973
2.056e+04,-0.5726
2.059e+04,1.214
2.061e+04,2.342
2.063e+04,-0.01025
2.065e+04,0.3531
2.067e+04,-0.1905
2.069e+04,-0.2046
2.071e+04,-0.4087
2.074e+04,-0.7834
2.076e+04,-0.4467
2.078e+04,-1.296
2.08e+04,0.691
2.082e+04,1.662
2.084e+04,0.117
2.087e+04,0.4151
2.089e+04,-0.07966
2.091e+04,-0.04731
2.093e+04,0.3473
2.095e+04,-0.03083
2.097e+04,-0.02842
2.099e+04,0.04367
2.102e+04,-0.07065
2.104e+04,-0.08597
2.106e+04,-0.05591
2.108e+04,-0.4228
2.11e+04,-0.2292
2.112e+04,0.216
2.115e+04,0.07059
2.117e+04,-0.7365
2.119e+04,-0.1238
2.121e+04,-0.4301
2.123e+04,-0.2057
2.125e+04,-0.2811
2.127e+04,0.9446
2.13e+04,0.8083
2.132e+04,-0.2138
2.134e+04,0.008958
2.136e+04,-0.1254
2.138e+04,-0.1845
2.14e+04,0.0561
2.143e+04,-0.3318
2.145e+04,0.03781
2.147e+04,-0.2761
2.149e+04,0.04435
2.151e+04,0.1944
2.153e+04,0.01553
2.155e+04,-0.07062
2.158e+04,-0.06862
2.16e+04,-0.1432
2.162e+04,1.427
2.164e+04,0.6874
2.166e+04,-0.101
2.168e+04,-0.08332
2.171e+04,-0.0372
2.173e+04,-0.1313
2.175e+04,0.2051
2.177e+04,-0.07067
2.179e+04,-0.9892
2.181e+04,-0.7126
2.183e+04,0.6928
2.186e+04,0.2565
2.188e+04,-0.1427
2.19e+04,-0.3082
2.192e+04,-0.4382
2.194e+04,-0.5292
2.196e+04,2.788
2.199e+04,3.035
2.201e+04,0.2216
2.203e+04,0.3564
