frequency, value
3230,-3.338
3252,-2.094
3273,-1.885
3295,-0.7485
3316,-0.4056
3338,1.423
3359,-1.555
3381,-2.479
3402,-1.178
3424,-1.142
3445,-0.8381
3467,-0.882
3488,-0.01678
3510,0.4052
3531,-0.6228
3553,-1.497
3575,-0.7424
3596,2.254
3618,-0.2646
3639,0.1123
3661,0.002285
3682,-0.9381
3704,0.6932
3725,1.174
3747,7.594
3768,3.278
3790,7.175
3811,3.735
3833,0.519
3854,0.9694
3876,-0.04108
3898,0.154
3919,-1.011
3941,-0.5322
3962,-0.06322
3984,0.1943
4005,0.6562
4027,0.3933
4048,-0.6773
4070,-0.124
4091,0.2975
4113,0.01218
4134,0.004212
4156,0.1579
4177,0.1965
4199,0.389
4221,-0.1505
4242,0.1866
4264,-0.08341
4285,-1.292
4307,-0.2037
4328,-0.2266
4350,-0.06714
4371,0.09079
4393,0.3293
4414,0.1101
4436,2.619
4457,1.569
4479,1.882
4500,1.234
4522,-0.3975
4544,-0.4299
4565,-0.6066
4587,0.1594
4608,-0.03135
4630,-1.232
4651,-0.1298
4673,0.1069
4694,-0.8536
4716,-0.4424
4737,-1.067
4759,0.1288
4780,-1.083
4802,-0.005774
4823,-0.3262
4845,-0.05097
4867,-0.4633
4888,-0.1922
4910,-0.3993
4931,-0.4162
4953,-1.382
4974,0.1161
4996,-0.4249
5017,-0.1131
5039,0.2619
5060,0.1355
5082,-0.819
5103,-0.3647
5125,-2.934
5146,-1.617
5168,-3.183
5190,-1.536
5211,-0.366
5233,-0.09702
5254,0.1816
5276,0.2406
5297,0.2813
5319,-0.163
5340,-0.07224
5362,0.03049
5383,-0.05712
5405,-0.1288
5426,-0.2663
5448,0.3308
5469,-0.5909
5491,0.001767
5512,-0.2342
5534,0.0008625
5556,0.02136
5577,-0.1257
5599,-0.3678
5620,-0.53
5642,-0.7229
5663,0.7483
5685,-0.1894
5706,0.23
5728,0.3012
5749,0.4357
5771,0.3359
5792,0.1207
5814,2.473
5835,1.206
5857,3.572
5879,1.448
5900,0.8997
5922,-0.1815
5943,-1.486
5965,-0.7645
5986,-2.109
6008,-0.6121
6029,-1.044
6051,-0.5197
6072,0.1192
6094,0.4218
6115,-0.22
6137,-1.208
6158,-0.3405
6180,-0.8622
6202,-0.1083
6223,-0.5146
6245,0.6441
6266,-0.4265
6288,-0.5303
6309,-0.4723
6331,-1.407
6352,1.435
6374,-0.2966
6395,0.4469
6417,1.225
6438,0.8668
6460,-1.52
6481,-0.3876
6503,1.568
6525,-0.2839
6546,-1.874
6568,-1.606
6589,-0.8164
6611,-0.851
6632,2.282
6654,0.4609
6675,1.718
6697,0.602
6718,0.5462
6740,-0.01347
6761,-0.1571
6783,-0.4544
6804,-0.3169
6826,0.168
6848,-1.703
6869,-0.2511
6891,-0.3358
6912,-0.2118
6934,-0.4034
6955,-0.596
6977,-0.2133
6998,-0.6814
7020,-2.166
7041,1.079
7063,-1.008
7084,-0.2005
7106,-0.8169
7127,-0.07368
7149,-1.165
7171,-0.7854
7192,-3.41
7214,-1.394
7235,-5.174
7257,-2.511
7278,-0.6847
7300,-0.2921
7321,1.94
7343,0.8785
7364,2.691
7386,2.817
7407,1.18
7429,0.8981
7450,-0.02146
7472,2.555
7494,1.266
7515,-3.511
7537,0.6676
7558,-1.987
7580,0.6678
7601,-0.66
7623,0.3055
7644,-0.2912
7666,-0.02251
7687,0.5772
7709,0.3702
7730,-3.821
7752,0.2406
7773,-0.7811
7795,0.3788
7817,-0.1637
7838,-0.4192
7860,-0.6841
7881,-2.855
7903,-1.299
7924,-3.178
7946,-1.865
7967,0.07709
7989,-0.9735
8010,0.55
8032,-0.2773
8053,0.1145
8075,-0.3452
8096,0.1828
8118,-0.5689
8140,0.441
8161,-1.519
8183,-0.2849
8204,0.3725
8226,-0.3629
8247,-0.537
8269,-0.09035
8290,-0.4994
8312,-0.171
8333,-0.2507
8355,-0.2032
8376,-0.875
8398,-1.336
8419,1.201
8441,-0.4024
8463,-0.03219
8484,0.3734
8506,-0.2656
8527,0.05401
8549,0.3748
8570,2.897
8592,1.182
8613,3.411
8635,1.427
8656,0.4045
8678,0.1867
8699,-1.554
8721,-0.9842
8742,-2.354
8764,-0.009503
8786,-1.423
8807,-0.4553
8829,-1.574
8850,1.798
8872,0.4691
8893,-3.455
8915,-0.0291
8936,-1.571
8958,-0.09252
8979,-1.372
9001,-0.4757
9022,-1.062
9044,0.5741
9065,-2.05
9087,-1.025
9109,9.154
9130,0.1626
9152,1.808
9173,1.038
9195,-0.51
9216,0.1771
9238,2.355
9259,7.075
9281,2.121
9302,6.039
9324,2.936
9345,-0.1164
9367,1.055
9388,0.2341
9410,-0.5316
9432,-0.2361
9453,0.6873
9475,0.1461
9496,0.2309
9518,0.8814
9539,-0.2953
9561,-0.5397
9582,0.6004
9604,0.3193
9625,0.0856
9647,0.1485
9668,0.1977
9690,0.2661
9711,0.3701
9733,-0.1904
9755,-0.337
9776,0.9183
9798,0.4758
9819,0.3324
9841,0.2865
9862,0.7043
9884,0.382
9905,0.8793
9927,0.5344
9948,4.849
9970,2.402
9991,6.487
1.001e+04,2.877
1.003e+04,1.12
1.006e+04,-0.3852
1.008e+04,-2.167
1.01e+04,-1.264
1.012e+04,-2.22
1.014e+04,-1.942
1.016e+04,-0.9991
1.019e+04,-0.9594
1.021e+04,1.347
1.023e+04,-2.211
1.025e+04,-3.823
1.027e+04,1.26
1.029e+04,-2.261
1.031e+04,0.2017
1.034e+04,-1.168
1.036e+04,0.03583
1.038e+04,-0.7806
1.04e+04,-0.0437
1.042e+04,-0.5354
1.044e+04,-0.394
1.047e+04,-0.501
1.049e+04,-0.1004
1.051e+04,-0.3121
1.053e+04,-0.156
1.055e+04,0.05979
1.057e+04,0.006675
1.059e+04,-0.361
1.062e+04,-0.224
1.064e+04,-1.911
1.066e+04,-1.063
1.068e+04,-1.945
1.07e+04,-0.963
1.072e+04,-0.2012
1.075e+04,-0.2297
1.077e+04,-0.009715
1.079e+04,0.05712
1.081e+04,0.4358
1.083e+04,-0.2285
1.085e+04,-0.02463
1.087e+04,-0.1385
1.09e+04,0.3026
1.092e+04,-0.4145
1.094e+04,-0.5148
1.096e+04,0.2487
1.098e+04,-0.3636
1.1e+04,-0.03318
1.102e+04,-0.1284
1.105e+04,-0.1485
1.107e+04,0.111
1.109e+04,-0.3062
1.111e+04,0.01416
1.113e+04,-0.3912
1.115e+04,-0.6395
1.118e+04,0.7801
1.12e+04,-0.1511
1.122e+04,0.06919
1.124e+04,0.2111
1.126e+04,0.01812
1.128e+04,0.02403
1.13e+04,0.01259
1.133e+04,1.042
1.135e+04,0.2208
1.137e+04,1.684
1.139e+04,0.2069
1.141e+04,0.7514
1.143e+04,-0.1519
1.146e+04,-0.3459
1.148e+04,-0.3831
1.15e+04,-1.098
1.152e+04,0.1631
1.154e+04,-0.2498
1.156e+04,-0.3273
1.158e+04,0.5934
1.161e+04,-0.2388
1.163e+04,0.1327
1.165e+04,-0.3029
1.167e+04,0.1137
1.169e+04,-0.474
1.171e+04,0.1965
1.174e+04,-0.2279
1.176e+04,0.8606
1.178e+04,-0.5897
1.18e+04,-0.636
1.182e+04,0.02426
1.184e+04,-0.2419
1.186e+04,0.8868
1.189e+04,-0.1177
1.191e+04,0.3474
1.193e+04,0.6695
1.195e+04,0.6974
1.197e+04,-1.345
1.199e+04,-0.4605
1.202e+04,-4.647
1.204e+04,-2.719
1.206e+04,-7.103
1.208e+04,-3.465
1.21e+04,-0.3608
1.212e+04,-0.8151
1.214e+04,1.483
1.217e+04,-0.2506
1.219e+04,2.097
1.221e+04,0.4322
1.223e+04,0.4676
1.225e+04,-0.3541
1.227e+04,0.1106
1.23e+04,-0.923
1.232e+04,-0.3707
1.234e+04,0.3078
1.236e+04,-1.374
1.238e+04,-0.1039
1.24e+04,-0.3336
1.242e+04,-0.4396
1.245e+04,0.2416
1.247e+04,-0.6229
1.249e+04,0.02577
1.251e+04,-0.8571
1.253e+04,-2.383
1.255e+04,2.049
1.258e+04,-0.9313
1.26e+04,0.02418
1.262e+04,-0.5083
1.264e+04,-0.5829
1.266e+04,-0.4745
1.268e+04,0.2971
1.27e+04,-0.717
1.273e+04,-0.4915
1.275e+04,-1.009
1.277e+04,-1.253
1.279e+04,0.8159
1.281e+04,-0.8246
1.283e+04,2.268
1.286e+04,-1.852
1.288e+04,1.289
1.29e+04,3.387
1.292e+04,2.374
1.294e+04,-1.416
1.296e+04,7.932
1.298e+04,-5.881
1.301e+04,-7.695
1.303e+04,3.896
1.305e+04,-2.923
1.307e+04,0.4844
1.309e+04,-1.812
1.311e+04,1.234
1.314e+04,-1.469
1.316e+04,0.8776
1.318e+04,-0.1425
1.32e+04,0.8201
1.322e+04,1.768
1.324e+04,-5.014
1.326e+04,0.04104
1.329e+04,-0.6475
1.331e+04,-0.1897
1.333e+04,-0.1083
1.335e+04,-0.08128
1.337e+04,-0.3128
1.339e+04,-1.63
1.342e+04,-0.5491
1.344e+04,-1.731
1.346e+04,-0.391
1.348e+04,-0.2911
1.35e+04,-0.3045
1.352e+04,-0.5292
1.354e+04,0.4249
1.357e+04,0.9635
1.359e+04,-1.181
1.361e+04,-0.1449
1.363e+04,-0.09117
1.365e+04,0.1982
1.367e+04,-0.7258
1.37e+04,-0.7909
1.372e+04,0.7285
1.374e+04,-0.6301
1.376e+04,-0.04319
1.378e+04,-0.3538
1.38e+04,-0.06155
1.382e+04,-0.3242
1.385e+04,-0.1867
1.387e+04,-0.3055
1.389e+04,-0.227
1.391e+04,-0.1504
1.393e+04,-0.5533
1.395e+04,-0.4161
1.398e+04,-0.1913
1.4e+04,0.1183
1.402e+04,-0.1494
1.404e+04,-0.52
1.406e+04,0.1743
1.408e+04,1.018
1.41e+04,0.4638
1.413e+04,1.233
1.415e+04,0.7636
1.417e+04,0.03498
1.419e+04,-0.04522
1.421e+04,-0.4777
1.423e+04,-0.6243
1.425e+04,-0.8989
1.428e+04,-0.5653
1.43e+04,-0.8207
1.432e+04,-0.4443
1.434e+04,0.2409
1.436e+04,-0.4425
1.438e+04,-1.829
1.441e+04,0.06404
1.443e+04,-1.151
1.445e+04,-0.2494
1.447e+04,-0.9882
1.449e+04,-0.1341
1.451e+04,-1.508
1.453e+04,-0.08367
1.456e+04,-1.447
1.458e+04,0.1161
1.46e+04,7.862
1.462e+04,-0.8453
1.464e+04,1.806
1.466e+04,-0.1529
1.469e+04,0.313
1.471e+04,0.14
1.473e+04,1.893
1.475e+04,0.008777
1.477e+04,2.242
1.479e+04,1.425
1.481e+04,2.998
1.484e+04,1.408
1.486e+04,0.8592
1.488e+04,-0.155
1.49e+04,-0.6966
1.492e+04,-0.1068
1.494e+04,0.7006
1.497e+04,-0.4061
1.499e+04,0.2159
1.501e+04,-0.1484
1.503e+04,0.5363
1.505e+04,0.09465
1.507e+04,-0.2389
1.509e+04,-0.3057
1.512e+04,0.1935
1.514e+04,0.05542
1.516e+04,0.1271
1.518e+04,-0.1632
1.52e+04,0.4663
1.522e+04,-0.1978
1.525e+04,-0.3283
1.527e+04,-0.2251
1.529e+04,0.4039
1.531e+04,0.08809
1.533e+04,-0.07281
1.535e+04,-0.2669
1.537e+04,0.1371
1.54e+04,-0.216
1.542e+04,-0.02771
1.544e+04,0.006464
1.546e+04,1.375
1.548e+04,0.8181
1.55e+04,0.9766
1.553e+04,0.2159
1.555e+04,0.2114
1.557e+04,-0.4266
1.559e+04,0.4154
1.561e+04,-0.2694
1.563e+04,0.4395
1.565e+04,0.6909
1.568e+04,0.7357
1.57e+04,-0.07944
1.572e+04,2.831
1.574e+04,-0.7734
1.576e+04,-3.836
1.578e+04,-0.5999
1.581e+04,-1.759
1.583e+04,-0.7749
1.585e+04,-0.8825
1.587e+04,-0.2285
1.589e+04,-0.7087
1.591e+04,-0.3887
1.593e+04,-0.3907
1.596e+04,-0.1052
1.598e+04,0.3262
1.6e+04,-1.058
1.602e+04,-0.1023
1.604e+04,-0.3061
1.606e+04,0.1092
1.609e+04,0.02305
1.611e+04,-0.3302
1.613e+04,-0.4048
1.615e+04,-1.649
1.617e+04,-1.476
1.619e+04,-1.728
1.621e+04,-1.544
1.624e+04,-0.0085
1.626e+04,-0.3374
1.628e+04,0.147
1.63e+04,-0.02596
1.632e+04,0.4725
1.634e+04,0.09669
1.637e+04,0.1381
1.639e+04,-0.1613
1.641e+04,0.8513
1.643e+04,-0.1825
1.645e+04,-0.6985
1.647e+04,-0.333
1.649e+04,-0.09237
1.652e+04,-0.5215
1.654e+04,-0.008134
1.656e+04,-0.2937
1.658e+04,-0.2579
1.66e+04,-0.09868
1.662e+04,0.1189
1.665e+04,0.07427
1.667e+04,-0.6468
1.669e+04,-1.407
1.671e+04,-0.202
1.673e+04,-0.4743
1.675e+04,0.7926
1.677e+04,-0.306
1.68e+04,-0.6261
1.682e+04,0.2303
1.684e+04,1.804
1.686e+04,0.6939
1.688e+04,2.092
1.69e+04,1.353
1.693e+04,0.2215
1.695e+04,0.6943
1.697e+04,-0.3191
1.699e+04,-0.5933
1.701e+04,-2.126
1.703e+04,-0.8431
1.705e+04,-0.9303
1.708e+04,-0.4023
1.71e+04,-1.603
1.712e+04,-0.6798
1.714e+04,1.72
1.716e+04,1.34
1.718e+04,0.6011
1.721e+04,0.5098
1.723e+04,0.5681
1.725e+04,0.4312
1.727e+04,0.4403
1.729e+04,0.774
1.731e+04,0.7703
1.733e+04,0.2647
1.736e+04,-5.1
1.738e+04,-2.618
1.74e+04,-0.969
1.742e+04,-0.6201
1.744e+04,1.204
1.746e+04,0.1956
1.748e+04,-2.107
1.751e+04,-0.8615
1.753e+04,2.385
1.755e+04,-0.09266
1.757e+04,-0.3015
1.759e+04,-1.404
1.761e+04,-1.066
1.764e+04,-0.05294
1.766e+04,2.19
1.768e+04,1.023
1.77e+04,-0.2472
1.772e+04,0.8705
1.774e+04,0.2511
1.776e+04,0.2496
1.779e+04,0.5892
1.781e+04,-0.2383
1.783e+04,-0.8699
1.785e+04,-0.1658
1.787e+04,-0.9209
1.789e+04,-1.228
1.792e+04,-0.3108
1.794e+04,-0.2665
1.796e+04,-0.7225
1.798e+04,0.09116
1.8e+04,0.437
1.802e+04,0.1221
1.804e+04,-2.21
1.807e+04,-2.344
1.809e+04,-0.8835
1.811e+04,-0.6956
1.813e+04,-0.6245
1.815e+04,-1.026
1.817e+04,-0.6876
1.82e+04,0.07936
1.822e+04,-1.559
1.824e+04,-1.811
1.826e+04,-2.429
1.828e+04,-2.658
1.83e+04,-0.1974
1.832e+04,-0.8603
1.835e+04,0.1717
1.837e+04,0.05286
1.839e+04,2.329
1.841e+04,0.7457
1.843e+04,-0.2979
1.845e+04,-0.4021
1.848e+04,-2.91
1.85e+04,-5.385
1.852e+04,2.452
1.854e+04,6.749
1.856e+04,0.5112
1.858e+04,3.02
1.86e+04,0.9842
1.863e+04,1.763
1.865e+04,0.5494
1.867e+04,0.7824
1.869e+04,0.3099
1.871e+04,-0.302
1.873e+04,-2.187
1.876e+04,2.921
1.878e+04,-0.09051
1.88e+04,0.8703
1.882e+04,0.09933
1.884e+04,0.4829
1.886e+04,-0.2415
1.888e+04,0.3126
1.891e+04,-0.9665
1.893e+04,-1.689
1.895e+04,-0.9255
1.897e+04,-1.268
1.899e+04,-0.1763
1.901e+04,1.062
1.904e+04,1.151
1.906e+04,0.8167
1.908e+04,-2.233
1.91e+04,0.309
1.912e+04,-0.03082
1.914e+04,0.7711
1.916e+04,-0.6623
1.919e+04,1.968
1.921e+04,1.201
1.923e+04,-0.6387
1.925e+04,0.7067
1.927e+04,0.008795
1.929e+04,0.05037
1.932e+04,0.3926
1.934e+04,-1.139
1.936e+04,0.05665
1.938e+04,-0.3358
1.94e+04,1.275
1.942e+04,1.385
1.944e+04,-5.009
1.947e+04,0.236
1.949e+04,-0.8857
1.951e+04,0.6253
1.953e+04,0.2131
1.955e+04,-0.5722
1.957e+04,-0.1081
1.96e+04,1.571
1.962e+04,1.367
1.964e+04,0.8074
1.966e+04,2.005
1.968e+04,-0.8602
1.97e+04,0.3791
1.972e+04,-0.8079
1.975e+04,-0.8629
1.977e+04,-0.1814
1.979e+04,-3.276
1.981e+04,-1.768
1.983e+04,-1.716
1.985e+04,-1.776
1.988e+04,-9.134
1.99e+04,-2.945
1.992e+04,11.51
1.994e+04,-2.428
1.996e+04,4.244
1.998e+04,-2.219
2e+04,3.757
2.003e+04,-6.107
2.005e+04,0.9117
2.007e+04,-2.578
2.009e+04,8.156
2.011e+04,25.91
2.013e+04,-28.67
2.016e+04,7.151
2.018e+04,-4.352
2.02e+04,3.03
2.022e+04,5.394
2.024e+04,5.741
2.026e+04,-7.209
2.028e+04,2.793
2.031e+04,7.322
2.033e+04,4.21
2.035e+04,2.022
2.037e+04,1.628
2.039e+04,-5.239
2.041e+04,-2.832
2.044e+04,1.281
2.046e+04,4.498
2.048e+04,-2.141
2.05e+04,1.01
2.052e+04,-0.9326
2.054e+04,-0.07355
2.056e+04,1.912
2.059e+04,2.196
2.061e+04,-2.561
2.063e+04,1.438
2.065e+04,1.197
2.067e+04,1.276
2.069e+04,-0.5767
2.071e+04,1.519
2.074e+04,-2.123
2.076e+04,-1.644
2.078e+04,-0.8522
2.08e+04,5.022
2.082e+04,5.032
2.084e+04,1.877
2.087e+04,0.2135
2.089e+04,2.669
2.091e+04,1.512
2.093e+04,0.07444
2.095e+04,-1.338
2.097e+04,3.982
2.099e+04,3.448
2.102e+04,5.391
2.104e+04,4.408
2.106e+04,-0.04208
2.108e+04,1.491
2.11e+04,-0.6719
2.112e+04,-0.03967
2.115e+04,-4.985
2.117e+04,-1.517
2.119e+04,-0.6752
2.121e+04,0.07656
2.123e+04,0.3865
2.125e+04,5.956
2.127e+04,0.5772
2.13e+04,-7.592
2.132e+04,0.7632
2.134e+04,-3.024
2.136e+04,0.08949
2.138e+04,-2.012
2.14e+04,0.6847
2.143e+04,-1.299
2.145e+04,-0.5728
2.147e+04,-1.371
2.149e+04,0.1536
2.151e+04,3.569
2.153e+04,-0.09662
2.155e+04,0.1576
2.158e+04,0.1467
2.16e+04,-0.2578
2.162e+04,-0.05867
2.164e+04,-0.09619
2.166e+04,-0.7638
2.168e+04,-1.26
2.171e+04,-0.5868
2.173e+04,-1.39
2.175e+04,0.4726
2.177e+04,-0.5335
2.179e+04,-0.09341
2.181e+04,-0.4295
2.183e+04,1.2
2.186e+04,0.7538
2.188e+04,0.4432
2.19e+04,-0.4182
2.192e+04,1.116
2.194e+04,-0.01976
2.196e+04,-0.3414
2.199e+04,-1.027
2.201e+04,0.1475
2.203e+04,-0.2955
