frequency, value
3806,5.026
3811,41.42
3817,20.57
3822,-53.03
3828,-26.02
3833,0.6919
3838,0.6309
3844,6.33
3849,5.153
3854,-10.54
3860,-6.181
3865,6.428
3871,2.392
3876,-0.4207
3881,-0.4784
3887,-9.509
3892,-3.824
3898,11.52
3903,5.57
3908,-13.68
3914,-6.392
3919,0.8325
3924,0.4402
3930,-10.68
3935,-6.058
3941,8.58
3946,4.641
3951,3.122
3957,1.335
3962,-0.3334
3967,-0.1201
3973,-5.972
3978,-3.148
3984,-0.1322
3989,-0.05025
3994,10.24
4000,5.11
4005,-2.238
4011,-1.027
4016,-1.315
4021,-0.4705
4027,0.03516
4032,-0.1187
4037,1.155
4043,0.8161
4048,-1.282
4054,-0.5621
4059,-5.293
4064,-2.805
4070,-2.645
4075,-1.066
4081,4.215
4086,1.003
4091,-2.222
4097,-1.102
4102,-7.964
4107,-4.542
4113,13.5
4118,7.339
4124,-0.8535
4129,-0.4749
4134,-0.3838
4140,-0.1655
4145,-0.8414
4151,-0.3122
4156,-6.076
4161,-3.725
4167,12.67
4172,7.395
4177,-0.7692
4183,-0.2343
4188,-3.672
4194,-1.037
4199,4.135
4204,1.813
4210,-1.555
4215,-1.186
4221,-0.3899
4226,-0.3051
4231,-0.739
4237,0.3036
4242,-3.226
4247,-2.051
4253,2.928
4258,-1.603
4264,-1.014
4269,-0.8548
4274,-3.902
4280,-2.997
4285,5.323
4290,2.694
4296,-0.6562
4301,-0.3145
4307,-0.7632
4312,-0.4789
4317,-0.4426
4323,-0.5913
4328,-3.568
4334,-2.256
4339,7.534
4344,4.72
4350,-1.273
4355,-0.7411
4360,-0.4336
4366,0.9892
4371,-0.5238
4377,-1.512
4382,0.1657
4387,0.1646
4393,-0.4707
4398,-0.3548
4404,3.166
4409,1.372
4414,4.464
4420,3.059
4425,1.657
4430,0.5777
4436,-1.837
4441,-0.9294
4447,31.07
4452,18.54
4457,-31.67
4463,-19.51
4468,-4.66
4474,-2.567
4479,-2.872
4484,-1.606
4490,-7.338
4495,-4.369
4500,-8.567
4506,-5.819
4511,62.67
4517,36.05
4522,-7.481
4527,-3.907
4533,-11.73
4538,-7.324
4544,15.12
4549,9.622
4554,-9.487
4560,-5.037
4565,-0.4244
4570,0.1991
4576,7.179
4581,4.748
4587,-16.45
4592,-9.437
4597,13.15
4603,3.511
4608,-1.186
4613,-0.9039
4619,-4.276
4624,-2.362
4630,7.366
4635,3.946
4640,-3.962
4646,-2.095
4651,0.1344
4657,0.5678
4662,6.369
4667,3.705
4673,-8.607
4678,-3.936
4683,-0.3032
4689,-3.801
4694,0.7733
4700,1.83
4705,-5.515
4710,1.744
4716,4.599
4721,1.795
4727,-1.955
4732,-1.08
4737,-0.922
4743,-0.6677
4748,-3.303
4753,-1.149
4759,-5.876
4764,-2.794
4770,1.372
4775,3.122
4780,-0.788
4786,-0.4226
4791,-6.875
4797,-3.186
4802,6.518
4807,2.999
4813,-0.163
4818,0.01098
4823,-0.1575
4829,-0.1353
4834,0.2745
4840,0.5252
4845,-4.086
4850,-2.165
4856,0.6061
4861,0.3299
4867,0.3224
4872,0.2465
4877,-1.074
4883,-0.131
4888,-0.476
4893,-0.609
4899,-0.1747
4904,0.07815
4910,-0.2659
4915,-0.2472
4920,-3.563
4926,-2.265
4931,0.4443
4936,-0.1585
4942,-5.342
4947,1.879
4953,0.61
4958,0.5907
4963,-7.321
4969,-3.651
4974,4.21
4980,1.879
4985,1.776
4990,0.7176
4996,-0.338
5001,-0.1745
5006,-3.533
5012,-1.824
5017,-2.356
5023,-1.24
5028,5.61
5033,2.706
5039,-1.208
5044,-0.6074
5050,0.3899
5055,0.4644
5060,-2.859
5066,-2.138
5071,1.784
5076,1.111
5082,-0.57
5087,-0.198
5093,-8.207
5098,-4.344
5103,0.6864
5109,1.084
5114,-6.547
5120,-4.682
5125,1.945
5130,1.21
5136,-29.7
5141,-13.71
5146,19.25
5152,6.938
5157,4.838
5163,2.322
5168,-1.067
5173,-0.6881
5179,-1.993
5184,-1.016
5190,-17.19
5195,-8.639
5200,9.897
5206,5.935
5211,1.646
5216,0.768
5222,-1.288
5227,-0.3892
5233,1.545
5238,0.9593
5243,-0.7831
5249,-0.3562
5254,0.5699
5259,0.3142
5265,1.931
5270,1.135
5276,0.4288
5281,-0.2122
5286,0.1668
5292,-0.1989
5297,0.3132
5303,0.04634
5308,1.964
5313,0.9988
5319,-2.634
5324,-1.316
5329,0.3158
5335,0.1427
5340,0.05736
5346,0.1494
5351,-0.6788
5356,-0.219
5362,1.432
5367,0.7146
5373,-0.8751
5378,-1.343
5383,-0.3231
5389,0.2081
5394,1.092
5399,1.188
5405,-3.279
5410,-1.278
5416,1.126
5421,0.9643
5426,-0.1061
5432,0.1454
5437,-3.041
5443,-1.254
5448,3.205
5453,1.552
5459,-4.437
5464,-0.869
5469,0.4964
5475,0.418
5480,-6.568
5486,-2.445
5491,5.178
5496,1.807
5502,1.081
5507,0.7122
5512,-0.2226
5518,-0.001769
5523,-1.909
5529,-1.19
5534,-2.133
5539,-1.132
5545,8.093
5550,3.507
5556,-1.311
5561,-0.6187
5566,-0.7399
5572,-0.5495
5577,-0.9119
5582,-0.8185
5588,0.137
5593,0.1671
5599,-0.4593
5604,-0.361
5609,-3.324
5615,-2.229
5620,1.449
5626,0.6808
5631,-4.309
5636,1.196
5642,0.237
5647,0.5553
5652,-4.205
5658,-0.8025
5663,2.559
5669,0.3423
5674,1.122
5679,1.006
5685,-0.3377
5690,0.0112
5696,-2.015
5701,-1.358
5706,0.9122
5712,0.7715
5717,3.191
5722,1.103
5728,-0.9028
5733,-0.01026
5739,-1.326
5744,2.308
5749,2.041
5755,-0.7452
5760,-0.4112
5766,-0.1213
5771,0.09697
5776,-0.1543
5782,3.208
5787,1.087
5792,-0.7824
5798,-0.1816
5803,6.434
5809,4.035
5814,-1.606
5819,-0.5083
5825,3.291
5830,1.129
5835,12.67
5841,5.369
5846,-1.768
5852,-0.2958
5857,2.874
5862,1.33
5868,2.2
5873,0.3803
5879,27.05
5884,11.23
5889,-17.02
5895,-9.356
5900,-4.077
5905,-1.527
5911,4.439
5916,0.6599
5922,-6.687
5927,-2.803
5932,2.214
5938,1.643
5943,-2.589
5949,-0.8683
5954,-9.196
5959,-4.533
5965,-1.543
5970,0.6821
5975,-3.43
5981,-2.532
5986,-0.5636
5992,-0.05749
5997,-7.472
6002,-2.161
6008,3.59
6013,0.5362
6019,2.19
6024,1.262
6029,-1.558
6035,-0.7139
6040,-6.194
6045,-2.711
6051,-6.69
6056,-1.846
6062,14.79
6067,6.759
6072,-2.891
6078,-1.671
6083,1.685
6089,0.8643
6094,-6.87
6099,-4.391
6105,3.701
6110,0.6548
6115,-0.5691
6121,-0.473
6126,-6.513
6132,-2.97
6137,6.829
6142,3.254
6148,-6.344
6153,-5.597
6158,0.5924
6164,0.4224
6169,-9.126
6175,-4.096
6180,8.257
6185,2.532
6191,2.19
6196,0.98
6202,-0.384
6207,-0.184
6212,-4.42
6218,-2.494
6223,-2.728
6228,-0.02838
6234,18.54
6239,5.1
6245,-3.056
6250,-1.551
6255,-0.5241
6261,-2.046
6266,-1.664
6272,-0.372
6277,0.2899
6282,0.8053
6288,-0.9097
6293,0.01211
6298,-5.416
6304,-3.531
6309,2.353
6315,3.385
6320,-6.383
6325,-4.802
6331,0.351
6336,0.9788
6342,-12.8
6347,-0.6325
6352,12.55
6358,2.123
6363,1.362
6368,2.184
6374,-0.6567
6379,0.08502
6385,-3.079
6390,-2.11
6395,-5.503
6401,-0.2096
6406,17.7
6412,4.972
6417,-2.812
6422,-0.405
6428,-8.967
6433,0.9088
6438,13.79
6444,2.005
6449,-3.345
6455,-0.3828
6460,-2.652
6465,-1.048
6471,-2.763
6476,-2.751
6481,-20.32
6487,-5.706
6492,28.65
6498,8.206
6503,-6.22
6508,-0.9965
6514,-78.55
6519,-32.91
6525,125.5
6530,42.75
6535,8.303
6541,4.6
6546,6.055
6551,1.428
6557,7.3
6562,0.4655
6568,-23.56
6573,-13.64
6578,-39.65
6584,-7.068
6589,12.7
6595,4.165
6600,3.253
6605,-1.148
6611,-4.822
6616,-0.09608
6621,1.625
6627,0.6503
6632,4.075
6638,1.597
6643,7.587
6648,2.381
6654,12.03
6659,3.563
6665,-7.053
6670,-2.647
6675,3.029
6681,1.03
6686,8.771
6691,4.895
6697,-13.54
6702,-5.971
6708,1.341
6713,0.9987
6718,1.359
6724,0.5856
6729,-0.3863
6735,-0.2628
6740,10.72
6745,3.981
6751,-13.9
6756,-6.197
6761,0.8805
6767,0.5083
6772,4.86
6778,1.77
6783,-9.291
6788,-3.065
6794,2.256
6799,1.359
6804,0.5088
6810,0.2981
6815,-5.508
6821,-2.035
6826,6.273
6831,2.332
6837,-10.93
6842,-1.803
6848,1.672
6853,0.7876
6858,-11.2
6864,-3.49
6869,5.978
6874,1.47
6880,1.276
6885,0.8393
6891,0.004794
6896,-0.02277
6901,-0.3032
6907,-0.7097
6912,-2.13
6918,-1.259
6923,-0.8426
6928,0.08787
6934,0.441
6939,-0.0948
6944,-0.3422
6950,-1.323
6955,-0.8068
6961,-0.3228
6966,-0.4527
6971,0.3408
6977,-0.1377
6982,-0.1225
6988,-2.514
6993,-2.685
6998,-1.632
7004,-0.3983
7009,-4.587
7014,3.748
7020,-0.06764
7025,0.5873
7031,-7.898
7036,-1.477
7041,4.616
7047,1.007
7052,0.5625
7058,0.7878
7063,-0.8917
7068,-0.3693
7074,-2.235
7079,-1.304
7084,-10.01
7090,-4.291
7095,9.667
7101,5.052
7106,-1.446
7111,-0.6522
7117,-1.101
7122,1.482
7127,-5.101
7133,-3.919
7138,1.797
7144,0.7227
7149,-1.067
7154,-0.7187
7160,-8.377
7165,-4
7171,1.443
7176,1.284
7181,-10.84
7187,-4.472
7192,1.039
7197,0.4721
7203,-0.8235
7208,1.547
7214,-21.96
7219,-12.88
7224,1.058
7230,0.3679
7235,-4.328
7241,-2.393
7246,-1.886
7251,-1.345
7257,-32.81
7262,-16.76
7267,13.61
7273,10.98
7278,6.263
7284,2.567
7289,-2.354
7294,-1.261
7300,4.446
7305,2.659
7311,-0.3064
7316,-0.7073
7321,3.13
7327,1.443
7332,7.729
7337,4.134
7343,9.043
7348,3.397
7354,-1.461
7359,6.342
7364,1.489
7370,0.969
7375,5.881
7381,2.724
7386,-3.545
7391,-1.165
7397,-0.2046
7402,-1.109
7407,1.609
7413,0.3563
7418,1.912
7424,3.027
7429,13.27
7434,5.153
7440,-14.64
7445,-0.2781
7450,1.413
7456,-0.3726
7461,-2.655
7467,3.362
7472,3.699
7477,-3.864
7483,0.2781
7488,-4.774
7494,1.597
7499,-1.023
7504,2.982
7510,0.3134
7515,1.33
7520,-0.6953
7526,-0.3008
7531,-7.85
7537,0.8724
7542,-0.1041
7547,-1.006
7553,-2.426
7558,1.505
7564,0.8773
7569,0.09958
7574,-0.5282
7580,0.8805
7585,0.07868
7590,0.4967
7596,-0.2426
7601,7.147
7607,2.453
7612,-6.616
7617,-4.593
7623,0.07416
7628,0.04201
7634,1.321
7639,-0.7056
7644,-0.9762
7650,0.2373
7655,0.7111
7660,-0.272
7666,0.1078
7671,0.3629
7677,-1.091
7682,1.136
7687,1.56
7693,1.738
7698,0.1709
7704,-17.16
7709,0.9403
7714,-0.7509
7720,-3.573
7725,-1.731
7730,2.509
7736,-0.2695
7741,0.7367
7747,1.089
7752,0.2919
7757,-0.002888
7763,-1.553
7768,-1.245
7773,1.373
7779,1.071
7784,0.4942
7790,-0.8263
7795,-0.4238
7800,-0.3305
7806,0.3615
7811,0.7709
7817,-2.055
7822,-2.182
7827,1.632
7833,0.7465
7838,-0.1408
7843,-0.2256
7849,-7.155
7854,-4.082
7860,1.541
7865,1.45
7870,-8.017
7876,-3.428
7881,2.088
7887,1.319
7892,-28.25
7897,-11.65
7903,17.17
7908,4.668
7913,4.73
7919,2.449
7924,-1.132
7930,-0.6645
7935,-2.001
7940,-2.196
7946,-17.36
7951,-8.16
7957,11.7
7962,5.299
7967,1.785
7973,0.2686
7978,-0.3812
7983,-3.385
7989,1.658
7994,1.911
8000,-0.8198
8005,-0.2885
8010,0.7308
8016,0.366
8021,2.574
8027,0.3806
8032,0.5417
8037,0.7708
8043,0.2294
8048,-4.339
8053,0.4101
8059,0.05018
8064,1.545
8070,1.699
8075,-2.556
8080,-1.945
8086,0.2201
8091,0.8088
8096,0.2475
8102,-0.03397
8107,-0.4957
8113,-1.502
8118,2.165
8123,0.6655
8129,-1.164
8134,-1.933
8140,0.0116
8145,-0.706
8150,3.723
8156,-5.627
8161,-4.338
8166,1.228
8172,0.9304
8177,2.158
8183,-0.3264
8188,0.4677
8193,-3.658
8199,-1.991
8204,2.863
8210,1.062
8215,-3.275
8220,-1.906
8226,0.184
8231,0.1944
8236,-7.512
8242,-3.802
8247,7.303
8253,2.986
8258,0.8969
8263,0.4758
8269,-0.1769
8274,-0.3256
8280,-1.712
8285,-1.379
8290,-4.132
8296,-2.554
8301,9.399
8306,5.125
8312,-1.01
8317,-0.841
8323,-2.232
8328,-1.339
8333,0.8895
8339,-0.5219
8344,-0.2718
8350,-0.3474
8355,-0.3237
8360,-0.5789
8366,-3.238
8371,-2.738
8376,-0.1101
8382,-0.05941
8387,-5.745
8393,4.119
8398,-0.334
8403,0.4865
8409,-5.135
8414,-1.979
8419,4.029
8425,1.488
8430,1.024
8436,0.6464
8441,-0.6817
8446,-0.3401
8452,-1.991
8457,-1.846
8463,-2.142
8468,-1.177
8473,6.989
8479,3.027
8484,-1.255
8489,-0.6573
8495,0.2484
8500,-0.9161
8506,0.08131
8511,0.09112
8516,-0.477
8522,0.6079
8527,-0.3334
8533,-0.05349
8538,3.13
8543,1.359
8549,1.119
8554,0.8145
8559,5.707
8565,2.414
8570,-1.814
8576,-0.8932
8581,14.37
8586,6.663
8592,-2.274
8597,-1.408
8603,-2.844
8608,-1.371
8613,1.333
8619,0.4098
8624,-1.007
8629,-0.6168
8635,18.85
8640,8.952
8646,7.449
8651,3.557
8656,-6.136
8662,-3.061
8667,-1.096
8672,-0.08111
8678,-0.1314
8683,-0.9504
8689,-1.384
8694,-0.3439
8699,-2.486
8705,-1.274
8710,-5.641
8716,-3.554
8721,-7.521
8726,-2.969
8732,-0.1615
8737,4.136
8742,-1.29
8748,-0.3028
8753,-7.677
8759,-3.341
8764,5.343
8769,2.234
8775,0.4709
8780,0.09465
8786,-1.715
8791,-1.052
8796,-3.818
8802,-0.819
8807,-11.34
8812,-5.231
8818,14.72
8823,11.54
8829,-3.122
8834,-1.766
8839,-7.993
8845,5.765
8850,0.3366
8856,-7.665
8861,4.057
8866,-2.681
8872,0.02696
8877,-2.115
8882,-5.391
8888,-3.411
8893,1.439
8899,1.352
8904,-1.219
8909,-5.715
8915,-0.2444
8920,-0.4602
8926,-3.116
8931,-3.486
8936,4.263
8942,1.42
8947,0.8801
8952,0.5033
8958,-0.3263
8963,-0.8876
8969,-2.795
8974,-2.466
8979,-6.424
8985,-2.918
8990,12.7
8995,6.773
9001,-1.406
9006,-1.808
9012,-3.878
9017,-3.929
9022,2.621
9028,0.0349
9033,-0.06892
9039,0.7035
9044,0.4098
9049,-0.6087
9055,-0.9823
9060,-5.211
9065,2.014
9071,0.3709
9076,-16.84
9082,28.9
9087,-1.121
9092,2.476
9098,3.942
9103,3.445
9109,0.1519
9114,1.109
9119,1.582
9125,-0.9942
9130,-0.3174
9135,0.2342
9141,1.331
9146,0.2853
9152,-1.552
9157,-1.088
9162,5.612
9168,0.05759
9173,0.3281
9179,0.6648
9184,2.092
9189,-4.294
9195,6.096
9200,6.224
9205,-4.815
9211,0.3341
9216,-1.21
9222,0.7811
9227,12.59
9232,6.747
9238,-9.609
9243,-3.318
9249,28.15
9254,6.129
9259,-6.591
9265,-2.882
9270,31.3
9275,14.38
9281,7.828
9286,1.52
9292,-6.54
9297,-3.815
9302,4.708
9308,1.762
9313,6.452
9318,3.307
9324,31.98
9329,12.96
9335,-43.67
9340,-16.5
9345,1.157
9351,0.6742
9356,3.409
9362,4.151
9367,-7.275
9372,-5.188
9378,5.568
9383,1.019
9388,0.4679
9394,-0.6054
9399,-6.385
9405,-2.516
9410,9.869
9415,3.767
9421,-10.23
9426,-1.79
9432,1.078
9437,0.7718
9442,-5.065
9448,-1.963
9453,3.297
9458,1.453
9464,2.552
9469,1.603
9475,0.1763
9480,0.1611
9485,-3.589
9491,-2.561
9496,3.672
9502,1.627
9507,2.859
9512,0.5866
9518,-1.022
9523,-0.4981
9528,2.726
9534,-1.539
9539,-2.953
9545,0.355
9550,0.8193
9555,1.763
