frequency, value
391.6,5.04
393,-13.22
394.3,-11.77
395.7,5.255
397,3.512
398.4,-4.275
399.7,-1.199
401.1,-22.01
402.4,-18.12
403.7,2.75
405.1,2.644
406.4,-18.84
407.8,-15.1
409.1,-5.956
410.5,-5.593
411.8,18.15
413.2,14.98
414.5,-13
415.9,-10.89
417.2,-9.289
418.6,-7.839
419.9,-5.878
421.2,-4.108
422.6,6.99
423.9,5.12
425.3,-1.461
426.6,-1.557
428,-14.71
429.3,-12.18
430.7,-5.619
432,-4.914
433.4,10.2
434.7,8.131
436,2.528
437.4,1.581
438.7,-4.071
440.1,-3.507
441.4,4.331
442.8,2.381
444.1,16.59
445.5,14.16
446.8,-1.643
448.2,-1.25
449.5,9.567
450.9,7.456
452.2,-8.057
453.5,-6.674
454.9,3.226
456.2,2.687
457.6,5.98
458.9,3.812
460.3,-4.418
461.6,-4.249
463,24.22
464.3,23.22
465.7,-10.41
467,-10.75
468.3,-7.544
469.7,-5.88
471,-6.504
472.4,-5.459
473.7,-0.3409
475.1,0.073
476.4,10.15
477.8,8.489
479.1,6.03
480.5,5.169
481.8,1.804
483.2,1.406
484.5,-14.75
485.8,-10.81
487.2,13.59
488.5,10.49
489.9,-7.472
491.2,-6.275
492.6,-33.67
493.9,-26.83
495.3,17.8
496.6,14.38
498,-5.106
499.3,-4.613
500.6,-2.651
502,-1.958
503.3,1.73
504.7,1.277
506,3.783
507.4,3.167
508.7,1.152
510.1,1.015
511.4,1.362
512.8,1.066
514.1,-9.051
515.5,-7.343
516.8,-1.777
518.1,-1.457
519.5,7.136
520.8,5.387
522.2,1.471
523.5,1.007
524.9,-6.971
526.2,-5.64
527.6,14.03
528.9,12.38
530.3,9.147
531.6,5.983
532.9,-1.493
534.3,-1.801
535.6,14.58
537,10.92
538.3,-22.01
539.7,-17.5
541,32.7
542.4,25.45
543.7,4.025
545.1,2.799
546.4,-0.616
547.8,-1.447
549.1,67.8
550.4,58.97
551.8,-38.13
553.1,-29.99
554.5,-17.95
555.8,-13.37
557.2,-21.2
558.5,-16.49
559.9,-7.274
561.2,-5.226
562.6,3.351
563.9,1.744
565.2,-0.3155
566.6,-0.6922
567.9,10.09
569.3,7.251
570.6,-12.5
572,-1.803
573.3,-18.85
574.7,-19.54
576,0.1763
577.4,-2.002
578.7,-17.84
580.1,-19.43
581.4,-3.348
582.7,-3.641
584.1,16.22
585.4,12.08
586.8,-7.114
588.1,-6.299
589.5,-3.337
590.8,-2.712
592.2,2.362
593.5,-2.061
594.9,-3.028
596.2,-1.242
597.5,-1.154
598.9,-1.216
600.2,-9.872
601.6,-8.702
602.9,-0.7439
604.3,-1.254
605.6,8.063
607,6.264
608.3,5.843
609.7,3.433
611,-2.821
612.4,-3.771
613.7,3.126
615,2.799
616.4,8.16
617.7,6.698
619.1,-4.665
620.4,-3.874
621.8,0.143
623.1,0.3345
624.5,6.965
625.8,4.869
627.2,-8.782
628.5,-6.503
629.8,12.13
631.2,10.02
632.5,0.8891
633.9,2.045
635.2,25.25
636.6,14.31
637.9,-27.42
639.3,-22.26
640.6,-14.97
642,-13.13
643.3,-14.17
644.7,-12.49
646,-3.06
647.3,-3.485
648.7,10.48
650,8.396
651.4,7.831
652.7,5.429
654.1,-15.95
655.4,-13.86
656.8,13.05
658.1,9.763
659.5,45.02
660.8,38.11
662.1,-14.76
663.5,-11.17
664.8,-48.86
666.2,-37.99
667.5,41.57
668.9,33.12
670.2,-28.01
671.6,-22.99
672.9,2.857
674.3,2.142
675.6,6.087
677,4.511
678.3,12.8
679.6,9.554
681,-3.913
682.3,-2.875
683.7,4.098
685,3.137
686.4,-7.29
687.7,-6.115
689.1,2.36
690.4,1.547
691.8,5.681
693.1,4.326
694.4,3.865
695.8,2.397
697.1,-6.365
698.5,-5.666
699.8,9.663
701.2,6.797
702.5,2.24
703.9,2.376
705.2,-6.888
706.6,-5.412
707.9,10.3
709.2,7.77
710.6,-18.23
711.9,-14.37
713.3,39.34
714.6,30.05
716,12.99
717.3,9.762
718.7,4.874
720,4.364
721.4,107.6
722.7,80.84
724.1,-66.47
725.4,-52.45
726.7,-30.59
728.1,-24.22
729.4,-38.51
730.8,-30.52
732.1,-12.15
733.5,-10.04
734.8,3.823
736.2,2.762
737.5,1.88
738.9,0.2374
740.2,10.89
741.5,6.762
742.9,-51.29
744.2,-45.4
745.6,-4.972
746.9,2.912
748.3,-5.027
749.6,-1.141
751,-37.04
752.3,-27.9
753.7,7.325
755,7.159
756.4,11.18
757.7,9.701
759,-6.823
760.4,-5.023
761.7,-4.442
763.1,-3.61
764.4,-15.8
765.8,-11.24
767.1,14.9
768.5,11.33
769.8,6.017
771.2,4.744
772.5,-12.08
773.8,-9.531
775.2,0.8612
776.5,0.4861
777.9,7.841
779.2,6.62
780.6,7.516
781.9,5.437
783.3,-6.545
784.6,-5.82
786,5.322
787.3,-0.9318
788.7,23.11
790,24.15
791.3,0.5215
792.7,2.768
794,0.9224
795.4,2.735
796.7,5.985
798.1,4.045
799.4,-9.936
800.8,-5.399
802.1,12.63
803.5,6.384
804.8,-13.1
806.1,-8.565
807.5,46.63
808.8,29.49
810.2,-15.47
811.5,-28.68
812.9,-7.632
814.2,-8.164
815.6,-14.85
816.9,-15.47
818.3,9.103
819.6,7.427
821,24.33
822.3,20.72
823.6,28.23
825,24.48
826.3,-3.214
827.7,-0.0366
829,-48.73
830.4,-29.83
831.7,72.49
833.1,47.39
834.4,-25.76
835.8,-23.79
837.1,-125.8
838.4,-99
839.8,86.21
841.1,66.3
842.5,-39.29
843.8,-31.93
845.2,3.677
846.5,3.156
847.9,9.672
849.2,6.295
850.6,9.307
851.9,11.2
853.3,8.723
854.6,7.567
855.9,14.25
857.3,11.42
858.6,-26.28
860,-20.58
861.3,7.472
862.7,6.05
864,17.06
865.4,13.94
866.7,10.74
868.1,8.546
869.4,-30.92
870.7,-23.76
872.1,48.63
873.4,36.03
874.8,13.87
876.1,11.61
877.5,-3.371
878.8,-1.818
880.2,16.83
881.5,12.79
882.9,-32.27
884.2,-24.34
885.6,76
886.9,59.28
888.2,16.04
889.6,12.39
890.9,-3.523
892.3,-2.93
893.6,130.3
895,98.22
896.3,-82.29
897.7,-62.45
899,-39.39
900.4,-30.16
901.7,-72.4
903,-54.92
904.4,-9.03
905.7,-6.627
907.1,22.17
908.4,17.41
909.8,25.79
911.1,21.41
912.5,16.92
913.8,15.05
915.2,-168.8
916.5,-126.6
917.9,25.81
919.2,14.52
920.5,-32.75
921.9,-27.62
923.2,-217.3
924.6,-165.2
925.9,97.24
927.3,73.25
928.6,12.26
930,8.078
931.3,-10.89
932.7,-8.463
934,-12.95
935.3,-9.723
936.7,-69.29
938,-51.82
939.4,75.94
940.7,57.33
942.1,26.74
943.4,20.32
944.8,-86.38
946.1,-65.31
947.5,0.3524
948.8,0.3929
950.2,52.92
951.5,39.57
952.8,23.46
954.2,18.13
955.5,-114.5
956.9,-85.84
958.2,180.9
959.6,138
960.9,84.66
962.3,62.23
963.6,6.705
965,4.46
966.3,57.36
967.6,42.3
969,-72.4
970.3,-54.25
971.7,214.9
973,160.9
974.4,83.29
975.7,62.9
977.1,-7.855
978.4,-7.548
979.8,291.6
981.1,224.8
982.5,-310
983.8,-229.2
985.1,-217.6
986.5,-161.7
987.8,-293.7
989.2,-218.7
990.5,-85.45
991.9,-62.86
993.2,142.4
994.6,106.7
995.9,94.71
997.3,71.86
998.6,-240.9
999.9,-178.5
1001,120.7
1003,84.79
1004,695.7
1005,518.7
1007,-226.9
1008,-169.4
1009,-838.1
1011,-627
1012,654.9
1013,487.7
1015,-360.4
1016,-265.5
1017,29.03
1019,21.48
1020,192.4
1021,143.3
1023,115.2
1024,86.79
1026,14.28
1027,10.63
1028,115.3
1030,85.23
1031,56.3
1032,41.88
1034,42.46
1035,31
1036,-21.67
1038,-15.28
1039,18.24
1040,12.81
1042,46.64
1043,34.03
1044,1.59
1046,-0.5379
1047,122.2
1048,91.36
1050,111.8
1051,82.58
1052,113.3
1054,84.17
1055,-164.8
1056,-124.3
1058,173.3
1059,131.7
1061,-177
1062,-131.5
1063,-76.65
1065,-57.07
1066,-585.3
1067,-427.8
1069,488.8
1070,356.7
1071,273.9
1073,200.4
1074,217.9
1075,158
1077,119.8
1078,87.02
1079,-67.92
1081,-50.11
1082,37.68
1083,26.72
1085,-15.51
1086,-12.38
1087,100.1
1089,70.96
1090,44.12
1091,35.28
1093,13.33
1094,10.39
1096,152.2
1097,109.6
1098,-22.39
1100,-15.77
1101,-52.86
1102,-38.54
1104,40.65
1105,29.52
1106,29.15
1108,20.52
1109,33.88
1110,24.63
1112,-34.56
1113,-23.94
1114,1.997
1116,1.535
1117,64.01
1118,45.96
1120,17.23
1121,11.99
1122,-47.82
1124,-34.31
1125,-11.09
1126,-9.188
1128,32.76
1129,22.42
1130,-33.54
1132,-26.37
1133,-47.41
1135,-32
1136,12.74
1137,10.01
1139,-27.51
1140,-19.49
1141,24.91
1143,16.58
1144,-25.92
1145,-16.55
1147,-30.57
1148,-23.7
1149,10.8
1151,8.172
1152,-79.02
1153,-60.07
1155,59.24
1156,37.02
1157,43.47
1159,29.76
1160,51.66
1161,35.06
1163,12.38
1164,7.927
1165,-46.64
1167,-33.38
1168,-18.14
1170,-13.1
1171,31.17
1172,22.78
1174,-10.22
1175,-2.687
1176,-80.85
1178,-61.9
1179,39.65
1180,26.66
1182,122.3
1183,87.66
1184,-86.66
1186,-63.68
1187,63.29
1188,44.35
1190,-0.3356
1191,-0.9761
1192,-0.5591
1194,-1.69
1195,-9.38
1196,-4.845
1198,-6.451
1199,-4.482
1200,-4.233
1202,-3.325
1203,33.08
1205,23.1
1206,3.252
1207,1.6
1209,-22.6
1210,-16.09
1211,-2.41
1213,-2.466
1214,29.26
1215,20.6
1217,-41.05
1218,-31.23
1219,-10.09
1221,-5.374
1222,8.491
1223,6.711
1225,-29.71
1226,-20.81
1227,51.1
1229,35.79
1230,-90.7
1231,-63.97
1233,-11.97
1234,-9.42
1235,-0.9649
1237,-0.2967
1238,-119.8
1240,-89.91
1241,68.64
1242,48.24
1244,33.06
1245,23.01
1246,52.55
1248,36.6
1249,11.19
1250,7.023
1252,-16.17
1253,-11.49
1254,-10.54
1256,-8.786
1257,-0.2969
1258,-2.135
1260,73.87
1261,44.28
1262,-22.16
1264,-6.303
1265,19.72
1266,17.66
1268,94.27
1269,70.01
1270,-45.27
1272,-30.01
1273,7.206
1274,5.979
1276,3.192
1277,3.162
1279,6.03
1280,3.865
1281,26.76
1283,21.87
1284,-27.89
1285,-19.72
1287,-3.836
1288,-2.473
1289,30.98
1291,22.3
1292,6.746
1293,5.032
1295,-19.26
1296,-13.15
1297,3.064
1299,2.092
1300,38.77
1301,27.24
1303,-56.7
1304,-40.5
1305,-5.452
1307,-4.319
1308,3.982
1309,2.721
1311,-18.87
1312,-13.93
1314,39.42
1315,27.21
1316,-76.46
1318,-53.24
1319,-7.12
1320,-5.63
1322,0.04432
1323,-1.276
1324,-69.42
1326,-43.32
1327,54.25
1328,39.89
1330,43.17
1331,31.3
1332,55.33
1334,39.7
1335,32.69
1336,23.25
1338,-17.71
1339,-12.48
1340,22.73
1342,15.7
1343,62.61
1344,44.01
1346,-142.9
1347,-100
1349,-38.41
1350,-28.02
1351,6.047
1353,4.537
1354,-44.57
1355,-29.42
1357,-9.37
1358,-7.734
1359,64.47
1361,45.53
1362,-4.494
1363,-3.226
1365,16.18
1366,10.87
1367,10.59
1369,8.028
1370,-7.559
1371,-5.345
1373,1.587
1374,0.839
1375,9.684
1377,6.55
1378,0.7898
1379,0.1922
1381,-3.449
1382,-2.237
1384,1.631
1385,0.4736
1386,7.935
1388,5.01
1389,-7.107
1390,-6.593
1392,7.742
1393,6.236
1394,4.526
1396,3.05
1397,0.4678
1398,-0.2115
1400,0.4416
1401,-0.2121
1402,-7.462
1404,-5.297
1405,-6.461
1406,-5.173
1408,-6.304
1409,-4.357
1410,-13.11
1412,-7.913
1413,15.62
1414,7.842
1416,6.885
1417,3.64
1418,5.856
1420,2.79
1421,1.602
1423,0.006482
1424,-1.472
1425,-1.608
1427,-1.734
1428,-2.905
1429,8.705
1431,4.471
1432,5.848
1433,3.5
1435,-16.88
1436,-8.97
1437,7.012
1439,6.033
1440,17.04
1441,11.2
1443,-16.21
1444,-11.57
1445,13.06
1447,9.5
1448,-5.052
1449,-3.958
1451,-1.805
1452,-2.037
1453,0.9101
1455,1.606
1456,-1.704
1458,-1.291
1459,-0.7106
1460,-0.9855
1462,3.822
1463,1.932
1464,-1.015
1466,-1.671
1467,-0.4989
1468,-0.1604
1470,1.622
1471,-0.6156
1472,14.34
1474,8.569
1475,-18.56
1476,-17.41
1478,2.864
1479,5.458
1480,-0.9273
1482,0.09484
1483,-2.606
1484,-2.848
1486,8.664
1487,4.343
1488,-34.21
1490,-22
1491,-2.69
1493,-6.759
1494,-3.853
1495,-6.867
1497,-8.495
1498,13.9
1499,28.78
1501,11.3
1502,21.01
1503,16.61
1505,32.69
1506,22.48
1507,14.95
1509,12.82
1510,-8.75
1511,-3.906
1513,5.554
1514,6.073
1515,34.72
1517,25.21
1518,-64.05
1519,-40.33
1521,-29.82
1522,-25.15
1523,11.04
1525,6.516
1526,-11.34
1528,-5.399
1529,-12.16
1530,-9.04
1532,46.85
1533,31.67
1534,-4.158
1536,-2.008
1537,10.18
1538,6.452
1540,13.48
1541,11.42
1542,-11.94
1544,-8.018
1545,-1.041
1546,-0.6828
1548,2.83
1549,2.205
1550,-0.8934
1552,-0.2815
1553,3.267
1554,2.735
1556,3.101
1557,2.207
1558,6.224
1560,4.347
1561,-6.213
1563,-6.552
1564,9.911
1565,7.168
1567,-3.108
1568,-1.875
1569,10.06
1571,5.969
1572,-11.53
1573,-6.323
1575,8.6
1576,4.495
1577,6.352
1579,4.929
1580,2.934
1581,2.98
1583,63.73
1584,39.67
1585,-40.37
1587,-28.99
1588,-18.24
1589,-13.52
1591,-8.573
1592,-5.871
1593,-9.759
1595,-7.226
1596,-2.634
1597,-1.273
1599,-12.36
1600,-8.11
1602,8.678
1603,5.683
1604,20.59
1606,10.02
1607,-21.9
1608,-11.48
1610,19.6
1611,13.61
1612,48.58
1614,36.11
1615,-32.8
1616,-21.12
1618,24.06
1619,14.91
1620,-5.192
1622,-2.715
1623,-1.963
1624,-1.257
1626,22.09
1627,17.15
1628,-22.18
1630,-15.52
1631,-7.724
1632,-5.223
1634,10.7
1635,7.743
1637,-0.857
1638,-0.3991
1639,-2.348
1641,-2.115
1642,-0.03076
1643,-0.2258
1645,21.65
1646,14.36
1647,-30.27
1649,-18.61
1650,-14.08
1651,-11.77
1653,-6.633
1654,-5.002
1655,-11.64
1657,-8.826
1658,20.33
1659,13.2
1661,-49.2
1662,-31.89
1663,-5.525
1665,-3.79
1666,6.892
1667,4.085
1669,-25.48
1670,-12.38
1672,17.54
1673,12.72
1674,18.43
1676,11.79
1677,37.39
1678,24.19
1680,4.739
1681,1.969
1682,-21.98
1684,-14.8
1685,-19.85
1686,-14.85
1688,18.91
1689,8.923
1690,34.36
1692,28.53
1693,-78.91
1694,-48.04
1696,34.1
1697,22.89
1698,140.6
1700,97.29
1701,-92.22
1702,-59.74
1704,31.8
1705,14.67
1707,-5.018
1708,-2.609
1709,-33.64
1711,-23.03
1712,-14.61
1713,-8.399
1715,-0.8217
1716,-0.4241
1717,-18.71
1719,-11.77
1720,-17.26
1721,-12.68
1723,-11.19
1724,-6.99
1725,12.74
1727,7.939
1728,-5.479
1729,-4.599
1731,-14.01
1732,-11.34
1733,17.84
1735,8.809
1736,-17.25
1737,-11.16
1739,-23.74
1740,-17.19
1741,23.84
1743,10.57
1744,-55.77
1746,-33.95
1747,109.8
1748,65.14
1750,10.46
1751,6.904
1752,-6.14
1754,-3.914
1755,150.9
1756,110.6
1758,-40.01
1759,-39.11
1760,-14.53
1762,-15.02
1763,-46.76
1764,-36.75
1766,-1.301
1767,-4.457
1768,7.609
1770,4.893
1771,18.51
1772,7.855
1774,9.243
1775,3.283
1776,-69.27
1778,-48.71
1779,14.94
1781,12.03
1782,-25.08
1783,-15.57
1785,-49.2
1786,-39.1
1787,27.14
1789,16.29
1790,-25.97
1791,-16.22
1793,5.791
1794,1.201
1795,3.54
1797,1.106
1798,-41.41
1799,-33.99
1801,36.16
1802,26.21
1803,13.13
1805,7.641
1806,0.1654
1807,-3.139
1809,2.656
1810,-1.412
1811,-4.021
1813,-3.33
1814,-3.253
1816,-5.774
1817,-13.43
1818,-11.63
1820,27.31
1821,13.63
1822,2.604
1824,9.93
1825,9.923
1826,8.18
1828,6.199
1829,6.137
1830,-22.36
1832,-18.86
1833,48.47
1834,35.29
1836,-8.406
1837,-13.31
1838,-15.18
1840,-11.22
1841,37.74
1842,28.48
1844,16.36
1845,-15.15
1846,1.146
1848,-1.685
1849,-15.4
1851,-16.42
1852,-2.879
1853,-1.253
1855,5.181
1856,7.149
1857,-0.9275
1859,2.248
1860,-12.38
1861,-5.419
1863,10.91
1864,9.939
1865,21.41
1867,7.114
1868,3.393
1869,-1.472
1871,10.7
1872,4.052
1873,4.524
1875,2.912
1876,-18.12
1877,-13.82
1879,1.982
1880,1.005
1881,-2.916
1883,-4.438
1884,-26.56
1886,-11.2
1887,18.65
1888,14.72
1890,5.691
1891,3.523
1892,2.991
1894,-1.75
1895,2.673
1896,-1.082
1898,-5.149
1899,-2.909
1900,-0.6039
1902,-6.487
1903,0.03918
1904,-6.107
1906,18.22
1907,6.985
1908,-9.669
1910,-2.737
1911,7.089
1912,2.209
1914,-2.516
1915,-7.685
1916,-1.416
1918,-10.98
1919,3.466
1920,2.711
1922,-16.92
1923,-23.1
1925,-19.05
1926,-16.86
1927,-44.56
1929,-26.26
1930,76.29
1931,27.52
1933,37.78
1934,18.78
1935,22.89
1937,-0.6008
1938,20.29
1939,1.56
1941,-3.879
1942,-5.601
1943,17.4
1945,-17.73
1946,12.42
1947,-29.1
1949,77.87
1950,-61.96
1951,-81.31
1953,101
1954,-44.87
1955,46.63
1957,-57.51
1958,-1.735
1960,-11.15
1961,27.08
1962,-19.95
1964,22.36
1965,-9.593
1966,9.873
1968,1.793
1969,-4.962
1970,-50.56
1972,7.362
1973,19.39
1974,15.55
1976,0.6629
1977,7.41
1978,-8.24
1980,1.041
1981,-7.265
1982,5.771
1984,-4.825
1985,12.38
1986,-8.531
1988,1.402
1989,-7.918
1990,-7.669
1992,7.754
1993,-6.269
1995,9.277
1996,6.322
1997,3.347
1999,2.812
2000,9.337
2001,1.952
2003,-13.16
2004,-5.948
2005,11.83
2007,7.092
2008,-3.004
2009,4.601
2011,4.945
2012,-1.531
2013,-42.84
2015,-4.818
2016,2.679
2017,22.44
2019,-3.316
2020,3.068
2021,-4.846
2023,3.517
2024,-4.283
2025,1.433
2027,-0.9346
2028,2.293
2030,-4.141
2031,1.747
2032,3.675
2034,5.205
2035,-17.69
2036,-9.727
2038,0.7787
2039,-3.642
2040,6.733
2042,3.326
2043,8.182
2044,7.618
2046,-8.595
2047,-3.913
2048,5.869
2050,4.238
2051,-3.081
2052,-0.0004361
2054,-1.985
2055,-0.3741
2056,-9.904
2058,-5.008
2059,6.326
2060,4.653
2062,0.3968
2063,1.598
2064,0.3156
2066,1.968
2067,-2.149
2069,1.497
2070,-2.677
2071,2.302
2073,-3.797
2074,0.163
2075,-0.5231
2077,-0.8649
2078,0.05997
2079,-4.108
2081,3.457
2082,3.966
2083,5.603
2085,4.859
2086,-1.259
2087,-1.051
2089,-0.3072
2090,-0.06833
2091,-9.791
2093,-3.788
2094,-13.08
2095,-6.737
2097,-6.297
2098,-4.375
2099,-67.82
2101,-41.6
2102,45.98
2104,29.04
2105,21.78
2106,14.08
2108,19.24
2109,12.28
2110,8.496
2112,7.19
2113,-2.031
2114,1.44
2116,0.289
2117,4.679
2118,-4.479
2120,1.626
2121,3.55
2122,9.569
2124,12.96
2125,-6.465
2126,7.14
2128,-2.487
2129,13.65
2130,5.787
2132,0.6541
2133,-1.523
2134,-0.06644
2136,-3.534
2137,2.89
2139,2.12
2140,2.54
2141,2.971
2143,2.594
2144,-4.489
2145,-3.107
2147,-0.02899
2148,-0.02865
2149,0.3123
2151,4.147
2152,3.154
2153,0.8697
2155,1.896
2156,-1.65
2157,-2.392
2159,0.263
2160,2.129
2161,3.799
2163,3.781
2164,-6.099
2165,14.5
2167,3.071
2168,-17.49
2169,3.927
2171,-4.447
2172,6.299
2174,-0.2418
2175,0.5443
2176,2.395
2178,0.4909
2179,-4.96
2180,-1.197
2182,11.72
2183,14.3
2184,8.839
2186,-70.42
2187,-42.9
2188,-8.682
2190,38.22
2191,-4.587
2192,-0.2486
2194,-0.6616
2195,7.01
2196,-4.964
2198,-6.139
2199,-7.763
2200,-9.283
2202,-5.292
2203,-10.38
2204,8.331
2206,-2.545
2207,6.466
2208,-11.83
2210,-27.32
2211,5.056
2213,1.837
2214,9.393
2215,16.61
2217,14.78
2218,-20.75
2219,-11.58
2221,13.55
2222,9.66
2223,-3.509
2225,-2.692
2226,-2.23
2227,0.6542
2229,3.47
2230,-7.191
2231,-2.508
2233,-2.655
2234,-2.538
2235,-2.332
2237,4.827
2238,3.812
2239,-2.318
2241,-1.675
2242,-3.639
2243,-3.289
2245,-2.16
2246,-1.45
2248,7.1
2249,4.4
2250,-12.05
2252,-5.341
2253,2.246
2254,-0.1049
2256,2.417
2257,0.8523
2258,-1.449
2260,-0.02972
2261,5.033
2262,3.03
2264,-14.13
2265,-9.704
2266,-4.001
2268,-1.838
2269,0.3649
2270,1.283
2272,-25.2
2273,-17.79
2274,14.56
2276,10.92
2277,6.949
2278,4.978
2280,14.02
2281,9.195
2283,1.192
2284,1.188
2285,-5.273
2287,-3.19
2288,-5.865
2289,-3.801
2291,0.03898
2292,-1.122
2293,32.2
2295,20.61
2296,-10.62
2297,-5.459
2299,9.054
2300,5.243
2301,44.58
2303,26.47
2304,-22.83
2305,-13.76
2307,3.536
2308,1.183
2309,0.4017
2311,0.3156
2312,2.102
2313,1.482
2315,15.61
2316,7.34
2318,-16.11
2319,-9.466
2320,-4.525
2322,-3.031
2323,16.11
2324,9.944
2326,0.9142
2327,0.2104
2328,-9.625
2330,-5.756
2331,-1.82
2332,-1.814
2334,23.43
2335,13.67
2336,-37.19
2338,-23.91
2339,-10.22
2340,-5.009
2342,-0.405
2343,0.5622
2344,-11.68
2346,-5.858
2347,18.59
2348,10.58
2350,-47.18
2351,-26.85
2353,-12.3
2354,-8.101
2355,-0.2958
2357,1.54
2358,-49.98
2359,-35.04
2361,54.12
2362,29.71
2363,40.39
2365,23.28
2366,54.6
2367,32.03
2369,21.23
2370,11.74
2371,-23.41
2373,-14.42
2374,-5.134
2375,-4.433
2377,54.08
2378,30.98
2379,-66.74
2381,-30.73
2382,-110.7
2383,-68.72
2385,34.63
2386,21
