frequency, value
352.6,-8.799
353.3,-8.393
354,44.78
354.6,35.64
355.3,-7.145
356,-4.643
356.6,-5.729
357.3,-7.172
358,-13.43
358.7,-9.774
359.3,17.32
360,15.46
360.7,-2.828
361.4,-1.01
362,-33.94
362.7,-28.88
363.4,-23.26
364,-22.16
364.7,92.54
365.4,82.43
366.1,32.87
366.7,31
367.4,69.43
368.1,62.47
368.8,-109.4
369.4,-99.16
370.1,-49.82
370.8,-45.07
371.4,3.041
372.1,0.6495
372.8,16.8
373.5,14.93
374.1,-35.37
374.8,-31.27
375.5,179.6
376.2,143.1
376.8,-33.62
377.5,-27.89
378.2,188.7
378.8,161
379.5,5.816
380.2,2.495
380.9,-40.34
381.5,-36
382.2,-21.77
382.9,-19.19
383.6,-31.25
384.2,-24.31
384.9,-47.92
385.6,-38.87
386.3,-9.182
386.9,-8.892
387.6,-3.205
388.3,-2.859
388.9,-44
389.6,-37.37
390.3,47.48
391,39.49
391.6,-22.36
392.3,-18.78
393,0.58
393.7,0.4888
394.3,35.11
395,29.14
395.7,-23.72
396.3,-18.04
397,-128.2
397.7,-111.8
398.4,15.05
399,13.68
399.7,-30.36
400.4,-30
401.1,9.146
401.7,7.568
402.4,0.3277
403.1,1.148
403.7,2.851
404.4,2.882
405.1,-23.36
405.8,-18.83
406.4,-51.04
407.1,-40.72
407.8,70.16
408.5,56.73
409.1,27.67
409.8,22
410.5,-9.889
411.1,-9.304
411.8,19.09
412.5,16.55
413.2,6.25
413.8,5.767
414.5,1.639
415.2,1.365
415.9,-3.556
416.5,-3.516
417.2,0.9133
417.9,0.9636
418.6,-55.38
419.2,-44.64
419.9,11.33
420.6,8.996
421.2,-57.9
421.9,-47.25
422.6,19.06
423.3,15.44
423.9,8.277
424.6,6.734
425.3,3.824
426,3.025
426.6,-15.08
427.3,-12.55
428,-19.33
428.6,-15.74
429.3,17.28
430,13.69
430.7,-0.4497
431.3,-0.4401
432,-27.04
432.7,-22.31
433.4,28
434,23.04
434.7,6.548
435.4,4.913
436,4.879
436.7,3.783
437.4,-4.79
438.1,-3.813
438.7,-10.21
439.4,-8.452
440.1,45.55
440.8,35.5
441.4,-5.711
442.1,-4.525
442.8,6.012
443.4,2.953
444.1,9.325
444.8,7.567
445.5,-19.16
446.1,-15.75
446.8,-12.1
447.5,-9.78
448.2,12.02
448.8,10.09
449.5,21.97
450.2,18.11
450.9,-49.38
451.5,-40.73
452.2,-35.07
452.9,-28.14
453.5,-48.66
454.2,-37.99
454.9,54.19
455.6,43.7
456.2,23.56
456.9,17.67
457.6,13.75
458.3,11
458.9,-9.355
459.6,-5.511
460.3,-6.252
460.9,-5.74
461.6,40.46
462.3,17.44
463,-1.658
463.6,1.356
464.3,27.44
465,22.93
465.7,18.52
466.3,14.57
467,-10.4
467.7,-6.435
468.3,-8.417
469,-6.356
469.7,-8.851
470.4,-8.382
471,-28.86
471.7,-22.19
472.4,9.95
473.1,8.704
473.7,-4.23
474.4,-3.019
475.1,-24.15
475.7,-19.48
476.4,34.75
477.1,28.11
477.8,6.984
478.4,6.275
479.1,4.013
479.8,3.609
480.5,-2.319
481.1,-1.837
481.8,-8.472
482.5,-5.923
483.2,67.15
483.8,54.84
484.5,-12.74
485.2,-10.54
485.8,-21.27
486.5,-15.53
487.2,13.18
487.9,10.23
488.5,-5.598
489.2,-4.319
489.9,-10.01
490.6,-8.13
491.2,-26.6
491.9,-21.41
492.6,-27.51
493.2,-20.93
493.9,57.52
494.6,45.11
495.3,23.21
495.9,18.19
496.6,13.66
497.3,10.38
498,-31.01
498.6,-25.29
499.3,-11.22
500,-8.822
500.6,-5.142
501.3,-4.022
502,4.355
502.7,3.178
503.3,-1.456
504,-1.048
504.7,-20.17
505.4,-14.9
506,5.307
506.7,4.022
507.4,-25.9
508,-20.46
508.7,6.974
509.4,5.54
510.1,2.056
510.7,1.646
511.4,0.4376
512.1,0.2597
512.8,-9.469
513.4,-7.849
514.1,-13.58
514.8,-10.68
515.5,13.25
516.1,10.75
516.8,-1.095
517.5,-0.8539
518.1,-17.26
518.8,-14.47
519.5,16.92
520.2,13.41
520.8,9.816
521.5,7.923
522.2,4.524
522.9,3.626
523.5,-8.665
524.2,-6.917
524.9,1.578
525.5,1.754
526.2,25.32
526.9,19.19
527.6,-3.068
528.2,-2.304
528.9,14.94
529.6,10.17
530.3,5.04
530.9,3.904
531.6,-12.78
532.3,-9.467
532.9,-7.838
533.6,-6.096
534.3,14.17
535,10.26
535.6,26.34
536.3,20.82
537,-66.53
537.7,-52.43
538.3,-40.51
539,-31.7
539.7,-65.06
540.3,-51.83
541,97.72
541.7,77.12
542.4,42.38
543,33.22
543.7,17.46
544.4,14.33
545.1,-5.5
545.7,-3.662
546.4,21.22
547.1,18.22
547.8,6.706
548.4,-0.3349
549.1,8.734
549.8,7.953
550.4,-51.57
551.1,-36.52
551.8,24.67
552.5,18.71
553.1,34.08
553.8,27.34
554.5,12.43
555.2,9.453
555.8,-32.86
556.5,-26.61
557.2,-19.88
557.8,-15.72
558.5,15.97
559.2,15.07
559.9,2.786
560.5,2.435
561.2,-10.65
561.9,-11.56
562.6,12.3
563.2,9.85
563.9,-9.838
564.6,-6.976
565.2,-1.408
565.9,-0.838
566.6,16.05
567.3,12.39
567.9,-27.18
568.6,-20.33
569.3,-32.71
570,-33.02
570.6,5.638
571.3,7.7
572,-32.33
572.6,-51.45
573.3,10.82
574,12.92
574.7,2.323
575.3,8.626
576,2.17
576.7,4.213
577.4,-23.39
578,-24.78
578.7,-52.2
579.4,-40.98
580.1,67.17
580.7,57.99
581.4,22.73
582.1,18.65
582.7,-7.641
583.4,-6.375
584.1,19.14
584.8,13.06
585.4,6.63
586.1,5.911
586.8,1.052
587.5,-0.04711
588.1,-1.195
588.8,-3.875
589.5,2.997
590.1,0.8787
590.8,-32.02
591.5,-16.96
592.2,6.292
592.8,3.465
593.5,-38.02
594.2,-28.49
594.9,9.845
595.5,7.651
596.2,2.98
596.9,1.683
597.5,-0.3787
598.2,-0.4482
598.9,-11.11
599.6,-9.418
600.2,-22.29
600.9,-17.8
601.6,18.15
602.3,15.07
602.9,-3.779
603.6,-2.979
604.3,-24.91
604.9,-20.26
605.6,28.6
606.3,22.03
607,8.563
607.6,7.645
608.3,3.191
609,2.303
609.7,-7.844
610.3,-8.604
611,-6.986
611.7,-6.016
612.4,57.31
613,43.31
613.7,-11.97
614.4,-8.702
615,1.526
615.7,1.311
616.4,-1.255
617.1,-0.9267
617.7,-12.54
618.4,-9.355
619.1,-14.67
619.8,-11.61
620.4,0.9414
621.1,0.2312
621.8,23.42
622.4,18.18
623.1,-32.16
623.8,-25.74
624.5,-27.51
625.1,-22.42
625.8,-28.09
626.5,-23.19
627.2,35.11
627.8,28.94
628.5,15.15
629.2,11.95
629.8,14
630.5,10.37
631.2,-1.552
631.9,-1.443
632.5,-7.755
633.2,-7.604
633.9,56.33
634.6,50.37
635.2,-8.348
635.9,-7.604
636.6,44.53
637.2,30.18
637.9,12.46
638.6,10.95
639.3,-8.754
639.9,-6.436
640.6,-10.37
641.3,-7.621
642,-21.39
642.6,-17.9
643.3,-23.95
644,-18.9
644.7,8.415
645.3,5.371
646,-6.475
646.7,-5.116
647.3,-37.85
648,-30.17
648.7,37.44
649.4,29.64
650,23.54
650.7,18.53
651.4,9.065
652.1,7.163
652.7,-29.29
653.4,-24.2
654.1,14.01
654.7,11.01
655.4,158.6
656.1,124.6
656.8,-29.05
657.4,-22.82
658.1,20.66
658.8,18.99
659.5,10.5
660.1,8.093
660.8,-7.622
661.5,-6.571
662.1,-24.09
662.8,-19.37
663.5,-36.24
664.2,-27.61
664.8,1.392
665.5,3.465
666.2,55.31
666.9,41.44
667.5,21.24
668.2,16.02
668.9,28.01
669.5,22.45
670.2,-81.36
670.9,-65.74
671.6,-22.13
672.2,-17.77
672.9,-10.12
673.6,-8.183
674.3,5.261
674.9,3.77
675.6,-5.491
676.3,-5.139
677,-6.628
677.6,-5.364
678.3,3.683
679,2.829
679.6,-15.06
680.3,-11.64
681,-0.1613
681.7,-0.04667
682.3,-1.352
683,-1.087
683.7,-2.791
684.4,-2.244
685,-9.28
685.7,-7.622
686.4,-18.31
687,-14.37
687.7,17.45
688.4,13.56
689.1,-3.693
689.7,-2.947
690.4,-16.28
691.1,-12.71
691.8,17.25
692.4,13.2
693.1,12.02
693.8,9.408
694.4,3.188
695.1,2.252
695.8,-11.39
696.5,-9.816
697.1,3.922
697.8,2.551
698.5,33.09
699.2,24.43
699.8,-9.107
700.5,-6.723
701.2,6.563
701.8,4.16
702.5,-3.572
703.2,-2.748
703.9,-12.34
704.5,-9.464
705.2,-13.29
705.9,-10.36
706.6,11.46
707.2,8.676
707.9,41.35
708.6,31.81
709.2,-89.69
709.9,-69.82
710.6,-57.07
711.3,-44.4
711.9,-78.66
712.6,-60.51
713.3,141
714,108.9
714.6,58.9
715.3,44.14
716,30.25
716.7,22.66
717.3,-1.171
718,0.1172
718.7,35.13
719.3,25.34
720,26.51
720.7,17.29
721.4,12.57
722,10.2
722.7,-69.31
723.4,-55.55
724.1,35.4
724.7,27.63
725.4,65.18
726.1,50.84
726.7,26.22
727.4,20.51
728.1,-59.66
728.8,-46.94
729.4,-18.35
730.1,-14.16
730.8,24.75
731.5,18.98
732.1,7.537
732.8,5.912
733.5,-7.09
734.1,-6.147
734.8,0.803
735.5,0.6248
736.2,-8.869
736.8,-6.943
737.5,-3.334
738.2,-2.812
738.9,6.289
739.5,3.273
740.2,-49.12
740.9,-39.79
741.5,10.96
742.2,4.428
742.9,3.096
743.6,3.887
744.2,-62.69
744.9,-53.96
745.6,29.33
746.3,24.28
746.9,8.876
747.6,5.945
748.3,3.901
749,3.04
749.6,-36.89
750.3,-25.9
751,-53.31
751.6,-40.74
752.3,80.85
753,63.45
753.7,34.81
754.3,27.51
755,19.39
755.7,18.33
756.4,-6.52
757,-5.482
757.7,-0.03467
758.4,0.6397
759,1.017
759.7,1.055
760.4,-2.615
761.1,-2.049
761.7,-1.926
762.4,-1.454
763.1,-27.83
763.8,-22.97
764.4,9.183
765.1,7.361
765.8,-24.77
766.4,-17.97
767.1,9.348
767.8,7.15
768.5,3.509
769.1,2.898
769.8,3.281
770.5,2.618
771.2,-10.79
771.8,-8.242
772.5,-21.84
773.2,-16.82
773.8,28.69
774.5,21.13
775.2,0.4146
775.9,0.152
776.5,-20.77
777.2,-13.91
777.9,18.6
778.6,14.13
779.2,12.65
779.9,9.197
780.6,4.709
781.3,3.179
781.9,-17.09
782.6,-13.98
783.3,-18.02
783.9,-15.49
784.6,86.64
785.3,67.71
786,-8.653
786.6,-6.929
787.3,8.545
788,9.619
788.7,10.58
789.3,8.342
790,-11.43
790.7,-11.43
791.3,-14.32
792,-11.57
792.7,-2.837
793.4,2.505
794,19.85
794.7,16.07
795.4,-25.06
796.1,-24.85
796.7,-32.98
797.4,-26.32
798.1,-42.03
798.7,-24.16
799.4,42.98
800.1,34.34
800.8,32.7
801.4,17.7
802.1,23.66
802.8,14.83
803.5,-19.54
804.1,-4.151
804.8,-14.86
805.5,-25.17
806.1,74.7
806.8,-15.23
807.5,-6.336
808.2,8.899
808.8,107
809.5,61.88
810.2,21.06
810.9,19.56
811.5,-25.89
812.2,-7.385
812.9,-23.51
813.6,-13.3
814.2,-24.26
814.9,-27.5
815.6,-66.62
816.2,-45.94
816.9,43.09
817.6,33.23
818.3,-11.52
818.9,-6.381
819.6,-59.17
820.3,-46.1
821,76.44
821.6,61.51
822.3,37.05
823,30.17
823.6,13.03
824.3,12.19
825,-36.45
825.7,-24.71
826.3,-30.34
827,-19.6
827.7,318.1
828.4,255.7
829,-53.38
829.7,-44.31
830.4,-40.35
831,-22.45
831.7,48.63
832.4,35.98
833.1,-11.99
833.7,-7.863
834.4,-41.46
835.1,-32.34
835.8,-103.1
836.4,-83.9
837.1,-79.76
837.8,-60.69
838.4,204.3
839.1,157.5
839.8,77.08
840.5,59.63
841.1,70.12
841.8,50.2
842.5,-152.8
843.2,-119
843.8,-41.7
844.5,-30.86
845.2,-18.86
845.9,-13.33
846.5,9.012
847.2,5.446
847.9,-15.67
848.5,-9.187
849.2,-18.82
849.9,-9.823
850.6,10.29
851.2,7.455
851.9,-42.12
852.6,-28.82
853.3,9.696
853.9,7.125
854.6,1.31
855.3,1.449
855.9,-5.013
856.6,-3.777
857.3,-31.88
858,-25.49
858.6,-41.05
859.3,-30.58
860,51.86
860.7,40.46
861.3,-6.446
862,-4.24
862.7,-36.93
863.3,-27.88
864,27.51
864.7,21.61
865.4,47.63
866,37.37
866.7,12.78
867.4,10.65
868.1,-52.3
868.7,-39.43
869.4,16.38
870.1,13.32
870.7,89
871.4,67.24
872.1,-11.34
872.8,-8.452
873.4,52.33
874.1,38.23
874.8,0.4684
875.5,1.087
876.1,1.79
876.8,1.848
877.5,-12.62
878.2,-8.907
878.8,2.453
879.5,2.35
880.2,59.97
880.8,46.65
881.5,-106.6
882.2,-80.81
882.9,-70.84
883.5,-53.16
884.2,-107.1
884.9,-80.14
885.6,205.2
886.2,156.8
886.9,104.3
887.6,81.11
888.2,45.87
888.9,35.68
889.6,-16.73
890.3,-13.41
890.9,47.09
891.6,36.8
892.3,27.22
893,22.89
893.6,17.48
894.3,12.79
895,-112.1
895.6,-86.61
896.3,58.2
897,44.52
897.7,99.6
898.3,75.73
899,34.18
899.7,26.24
900.4,-106.9
901,-80.63
901.7,-51.33
902.4,-38.91
903,68.67
903.7,50.53
904.4,4.783
905.1,3.303
905.7,-30.6
906.4,-20.95
907.1,33.95
907.8,25.59
908.4,12.51
909.1,9.11
909.8,-1.321
910.5,-1.046
911.1,-20.02
911.8,-13.82
912.5,-147.2
913.1,-111.3
913.8,204.1
914.5,166.7
915.2,-26.05
915.8,-23.65
916.5,-198
917.2,-132.6
917.9,115.2
918.5,84.37
919.2,40.35
919.9,28.85
920.5,-16.91
921.2,-14.32
921.9,-210.7
922.6,-161.7
923.2,-214.3
923.9,-164.2
924.6,417.6
925.3,315.6
925.9,173.6
926.6,131.7
927.3,123.8
927.9,91.58
928.6,-127.9
929.3,-97.11
930,-19.47
930.6,-16.57
931.3,-0.5195
932,-0.416
932.7,-1.657
933.3,0.5086
934,-23.26
934.7,-17.42
935.3,-88.63
936,-71.63
936.7,30.97
937.4,24.29
938,-106.1
938.7,-81.93
939.4,57.54
940.1,43.73
940.7,28.78
941.4,22.08
942.1,5.462
942.8,4.245
943.4,-96.31
944.1,-73.1
944.8,-59.04
945.4,-44.67
946.1,111.6
946.8,84.67
947.5,-5.945
948.1,-4.355
948.8,-107.9
949.5,-82.79
950.2,60.5
950.8,45.86
951.5,145.2
952.2,109.5
952.8,44.27
953.5,33.66
954.2,-176.6
954.9,-132.5
955.5,55.98
956.2,42.77
956.9,309
957.6,234
958.2,-24.05
958.9,-18.17
959.6,220.2
960.2,163.9
960.9,22.87
961.6,17.59
962.3,21.69
962.9,17.14
963.6,-29.52
964.3,-21.99
965,-4.982
965.6,-5.17
966.3,177.8
967,133.9
967.6,-248
968.3,-185
969,-178.4
969.7,-133.7
970.3,-264.2
971,-200.6
971.7,571.9
972.4,429.6
973,331.9
973.7,251.7
974.4,170
975.1,129.3
975.7,-52.84
976.4,-42.1
977.1,104.6
977.7,82.18
978.4,393.7
979.1,304.9
979.8,-27.26
980.4,-22.08
981.1,199.7
981.8,159.5
982.5,165.2
983.1,122.6
983.8,174.7
984.5,128.4
985.1,14.83
985.8,9.65
986.5,-431.5
987.2,-321.7
987.8,-181.7
988.5,-137.9
989.2,131.6
989.9,100.5
990.5,-14.01
991.2,-10.87
991.9,-426.7
992.5,-319.3
993.2,336.1
993.9,251.9
994.6,326.6
995.2,244.7
995.9,143.1
996.6,106.8
997.3,-432
997.9,-322.8
998.6,133.1
999.3,97.14
999.9,2273
1001,1705
1001,-367.4
1002,-275.3
1003,247.6
1003,180.7
1004,261.8
1005,196.8
1005,-91.65
1006,-68.81
1007,-306.3
1007,-228.3
1008,-585.3
1009,-438.5
1009,-189.6
1010,-148.8
1011,1094
1011,823.3
1012,505.6
1013,379.8
1013,658
1014,490.4
1015,-1292
1015,-957.5
1016,-440.1
1017,-326.6
1017,-158.4
1018,-117.1
1019,205.7
1019,153.5
1020,29.67
1021,24.69
1021,-64.21
1022,-46.42
1023,113.8
1024,84.48
1024,62.47
1025,47.86
1026,-130.4
1026,-97.09
1027,-64.7
1028,-47.93
1028,64.48
1029,48.19
1030,121.7
1030,90.55
1031,-159.4
1032,-117.2
1032,190.2
1033,140.5
1034,79.26
1034,59.28
1035,105.6
1036,78.21
1036,-129.1
1037,-94.43
1038,-67.21
1038,-49.61
1039,13.84
1040,10.76
1040,60.61
1041,45.43
1042,-132.4
1042,-97.8
1043,23.97
1044,13.49
1044,121.9
1045,90.95
1046,63.89
1046,43.05
1047,183.5
1048,136.7
1048,13.4
1049,9.327
1050,128.8
1050,95.39
1051,82.29
1052,62.13
1052,-265.4
1053,-193.3
1054,277
1054,198.5
1055,252.6
1056,183.9
1056,198.5
1057,142.5
1058,-434.9
1058,-312.5
1059,-116.1
1060,-82.66
1061,-203.2
1061,-148.6
1062,-60.16
1063,-43.64
1063,-5.113
1064,-2.434
1065,-878.5
1065,-659.6
1066,71.01
1067,55.28
1067,-455.6
1068,-344.2
1069,-221.6
1069,-161.3
1070,-90.86
1071,-61.9
1071,-14.52
1072,-8.344
1073,322
1073,233.8
1074,229.3
1075,169.9
1075,-31.13
1076,-23.05
1077,-11.27
1077,-7.459
1078,188.7
1079,138.3
1079,-213.4
1080,-157.4
1081,62.63
1081,45.5
1082,-9.8
1083,-7.302
1083,-102.2
1084,-75.69
1085,166.9
1085,120.9
1086,317.8
1087,229.3
1087,-37.41
1088,-25.47
1089,194.9
1089,129.6
1090,-95.95
1091,-67.1
1091,-20.52
1092,-13.09
1093,0.2236
1093,1.347
1094,161.6
1095,117.7
1096,215.8
1096,159.6
1097,-356.9
1098,-260
1098,-147.5
1099,-107.1
1100,-23.72
1100,-14.96
1101,3.853
1102,0.9996
1102,-6.554
1103,-3.809
1104,-2.891
1104,-1.791
1105,8.728
1106,4.675
1106,5.362
1107,4.233
1108,172
1108,129.1
1109,-36.48
1110,-27.13
1110,187.3
1111,139.8
1112,-72.15
1112,-52.74
1113,-27.73
1114,-20.17
1114,-8.801
1115,-6.208
1116,67.6
1116,48.79
1117,69.97
1118,51.87
1118,-65.64
1119,-48.07
1120,6.004
1120,4.816
1121,99.15
1122,73.14
1122,-108
1123,-79.07
1124,-49.76
1124,-35.75
1125,-22.66
1126,-16.37
1126,43.32
1127,30.29
1128,19.55
1128,13.78
1129,-161.1
1130,-121
1130,25.89
1131,19.95
1132,-34.22
1133,-26.51
1133,-23.56
1134,-16.17
1135,48.77
1135,35.41
1136,43.36
1137,32.07
1137,-28.85
1138,-19.74
1139,-103
1139,-74.14
1140,193.7
1141,138.1
1141,130.4
1142,94.37
1143,161.9
1143,119
1144,-228.2
1145,-163
1145,-97.9
